experiment_id,scenario_generator,scenario_variant_id,seed,method,assigned_robots,force_demand_n,force_error_n,load_index,mass_kg,mobile_conflict,obstacle_intersection,raw_mobile_conflicts,raw_obstacle_intersections,required_robots,route_mitigation_factor,scalar_feasible,torque_demand_nm,torque_error_nm,transport_success,travel_distance_m,wrench_feasible,wrench_residual_norm
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,3,97.63824331597326,6.052863058804459,4,118.65426667314823,False,False,0.0,0.0,3,0.62,True,-16.380621007060164,12.63221294724583,False,20.641907387390447,False,0.16963593805273441
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,2,130.47689976188417,4.710728068206497,5,108.49757145218632,False,False,1.0,1.0,2,0.62,False,-66.22963148616493,10.698612577585443,False,32.82957528674757,False,0.13852045673023128
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,1,59.021721729319886,47.57399554804706,6,49.36144758114334,False,False,1.0,0.0,1,0.62,True,10.419442111852108,6.385776053262809,False,55.756732497889374,False,0.6000082275748425
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,2,76.77973124793013,18.3844417638632,7,91.8160667913991,False,False,0.0,0.0,2,0.62,True,0.7897657820026972,14.960309775285324,False,23.557180373971672,False,0.2962786292973894
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,3,142.27654166328327,1.139086659085919e-13,8,138.0898150044099,False,False,0.0,0.0,3,0.62,True,74.43734602177123,1.2789769243681803e-13,True,20.882638238814867,True,1.7879857246430058e-15
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,3,129.94364800708564,3.625202399514752,9,124.06082351010748,False,False,0.0,0.0,3,0.62,True,22.304842184654404,9.116146926172128,True,23.12693843294476,True,0.11731723778022098
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,2,94.7453642501113,46.74681633542801,10,76.81209527325541,False,False,0.0,0.0,2,0.62,True,161.89186748677176,94.42699588051275,False,24.18409119381672,False,0.7639660421864564
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,2,95.36904378401886,51.329049341974105,11,115.820564048601,False,False,0.0,0.0,2,0.62,False,-166.49656694920031,92.86774333514565,False,49.006811054293806,False,0.7751058890823898
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,3,131.22030805301077,12.479665323385118,12,132.52953376273595,False,False,0.0,0.0,3,0.62,True,197.73014492719983,9.515752018747293,True,27.359540651255337,True,0.10658757060341352
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,1,95.45988456321541,16.473224025002683,13,31.12065644066223,False,False,0.0,1.0,1,0.62,True,-24.9145072141178,13.092548592568274,False,64.78415467277287,False,0.23782962323570195
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,1,68.38394484923742,5.467858226394346,14,56.26649635506726,False,False,0.0,0.0,1,0.62,False,40.45529403516668,15.591666808016797,False,4.846926861789607,False,0.20653296779666958
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,1,83.07963928731857,61.45011983500681,15,33.10970671038519,False,False,0.0,0.0,1,0.62,True,-87.4629342624537,71.07731560378332,False,20.33058296664585,False,1.0988618211614443
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,2,103.44157121248944,44.47389298575312,16,59.1421400934697,False,False,1.0,1.0,2,0.62,True,-150.97118354241042,77.21169231049694,False,41.17260369460115,False,0.6681424222335042
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,2,77.19720941064975,6.251464162012902,1,59.45847403871174,False,False,0.0,0.0,2,0.42,True,46.02977643864934,2.187466156650018,True,11.685594934229648,True,0.08278908853547376
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,2,78.7731456945446,3.1659995163813917,2,58.75809532048658,False,False,0.0,0.0,2,0.42,True,61.66407647988645,3.65641901641294,True,16.90346396379443,True,0.06045782745191242
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,2,92.10180489674826,40.06517648225923,3,88.99919686435028,False,False,0.0,0.0,2,0.42,True,83.62773078611822,17.464870453608256,False,39.973623381891784,False,0.48254309750204444
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,3,97.63824331597326,25.40168848758062,4,118.65426667314823,False,False,0.0,0.0,3,0.42,True,-16.380621007060164,35.00924602787393,False,22.42291957783217,False,0.5091083120819765
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,2,130.47689976188417,8.01543345446996,5,108.49757145218632,False,False,1.0,1.0,2,0.42,False,-66.22963148616493,11.274630455650595,False,33.00637342739414,False,0.15373986276119012
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,1,59.021721729319886,48.2837257707973,6,49.36144758114334,False,False,1.0,0.0,1,0.42,True,10.419442111852108,10.237841330984251,False,55.411146948589874,False,0.6169647945572904
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,2,76.77973124793013,29.093676274292896,7,91.8160667913991,False,False,0.0,0.0,2,0.42,True,0.7897657820026972,36.32625347472918,False,23.41721392949268,False,0.5817590097421712
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,3,142.27654166328327,26.471276386255926,8,138.0898150044099,False,False,0.0,0.0,3,0.42,True,74.43734602177123,20.20224633627872,False,20.505479210551428,False,0.3136669117771678
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,3,129.94364800708564,6.83121725438464,9,124.06082351010748,False,False,0.0,0.0,3,0.42,True,22.304842184654404,6.057855311224863,True,23.063141678310135,True,0.0921828133889279
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,2,94.7453642501113,21.988347822150253,10,76.81209527325541,False,False,0.0,0.0,2,0.42,True,161.89186748677176,15.127797478936202,False,24.762907433383738,False,0.2501841552287591
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,2,95.36904378401886,59.74324693948998,11,115.820564048601,False,False,0.0,0.0,2,0.42,False,-166.49656694920031,114.70172475201238,False,48.76492996118891,False,0.9311456790380009
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,3,131.22030805301077,64.51805843660865,12,132.52953376273595,False,False,0.0,0.0,3,0.42,True,197.73014492719983,48.0707555454147,False,29.676426448134855,False,0.5484984531765033
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,1,95.45988456321541,71.53514948954763,13,31.12065644066223,False,False,0.0,1.0,1,0.42,True,-24.9145072141178,21.77591628978865,False,43.238916638349515,False,0.7972788516691323
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,1,68.38394484923742,49.388377303877355,14,56.26649635506726,False,False,0.0,0.0,1,0.42,False,40.45529403516668,9.226783170421712,False,4.821373567150493,False,0.6280357947084064
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,1,83.07963928731857,83.07963928731857,15,33.10970671038519,False,False,0.0,0.0,1,0.42,True,-87.4629342624537,87.4629342624537,False,20.287854920713556,False,1.4142135623730951
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_mean_field_approximation,2,103.44157121248944,31.133423887325257,16,59.1421400934697,False,False,1.0,1.0,2,0.42,True,-150.97118354241042,88.7508188108586,False,32.651821505410396,False,0.6604338685214953
