method,method_label,scenario,seed,n_robots,world_hash,target_reached,safe_transport_success,any_collision,timeout,numerical_failure,termination_reason,time_to_target_s,final_position_error_m,final_orientation_error_rad,min_clearance_m,raw_barrier_violation_rate,safe_barrier_violation_rate,exec_barrier_violation_rate,guard_intervention_norm,wrench_realization_rmse,saturation_fraction,positive_hamiltonian_delta_rate,mechanical_work_j,force_effort_n2s,messages,runtime_wall_s,steps,max_mechanics_residual,positions_repaired_after_integration
pose_pd_raw,Pose PD (RAW),actuator_limited,573000,4,f5382aa29e38e8332bf8160fd5f653500f48a2a69f4bc244738442df5803e8ec,0,0,1,0,0,collision,45.0,10.603816986873019,0.2405130381540177,-0.004158458312589042,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.0,1.202414576786045e-15,0.0,0.0,140.90554345740134,1412.8542237955908,0,0.01844470002106391,37,4.917623825346534e-14,0
apf_wrench_heuristic,APF wrench heuristic,actuator_limited,573000,4,f5382aa29e38e8332bf8160fd5f653500f48a2a69f4bc244738442df5803e8ec,0,0,1,0,0,collision,45.0,10.567540874758103,0.21802115160896074,-0.04526928303615446,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.060870342224074e-15,0.0,0.0,124.22449108764044,1483.6030337011211,0,0.017049399990355596,38,4.806842613808303e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,actuator_limited,573000,4,f5382aa29e38e8332bf8160fd5f653500f48a2a69f4bc244738442df5803e8ec,0,0,1,0,0,collision,45.0,10.483018333058814,0.21802115160896074,-0.11290692849508982,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.1334505516069314e-15,0.0,0.0,132.0380575864468,1376.570897389134,0,0.016097100015031174,38,5.091083811594964e-14,0
cbf_wrench_local,Local CBF wrench filter,actuator_limited,573000,4,f5382aa29e38e8332bf8160fd5f653500f48a2a69f4bc244738442df5803e8ec,1,1,0,0,0,target_reached,40.05,0.25594507594475,0.02380531636482308,0.08106948105607464,0.38202247191011235,0.0,0.0749063670411985,3381.939425049176,8.701426135811317e-16,0.0,0.0,221.7511209247139,3931.4413545282964,2136,0.13162950001424178,267,2.25787811894061e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),actuator_limited,573000,4,f5382aa29e38e8332bf8160fd5f653500f48a2a69f4bc244738442df5803e8ec,0,0,1,0,0,collision,45.0,10.47537375232812,0.13577218649476697,-0.15696990010039052,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.2078026284600279e-15,0.0,0.0,136.26262802141443,1389.8484003609226,0,0.026989499980118126,38,4.7831933270224816e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,actuator_limited,573000,4,f5382aa29e38e8332bf8160fd5f653500f48a2a69f4bc244738442df5803e8ec,1,1,0,0,0,target_reached,44.699999999999996,0.266749306040434,0.002560453169828225,0.08095706270635744,0.35906040268456374,0.0,0.06711409395973154,3667.5113161050813,6.869793533034675e-16,0.0,0.0,210.5419268217334,3752.7064294686647,2384,0.1529228999861516,298,1.6304788408914756e-14,0
distributed_preview_cbf,Distributed preview-CBF,actuator_limited,573000,4,f5382aa29e38e8332bf8160fd5f653500f48a2a69f4bc244738442df5803e8ec,0,0,0,1,0,timeout,45.0,0.34387349930889666,0.006623854588167166,0.0808450325008439,0.38,0.0,0.06666666666666667,3656.518546292449,6.957030635782975e-16,0.0,0.0033333333333333335,201.91391416811746,3607.0725159940325,2400,0.1586226999934297,300,9.565974336450906e-15,0
centralized_preview_reference,Centralized preview reference,actuator_limited,573000,4,f5382aa29e38e8332bf8160fd5f653500f48a2a69f4bc244738442df5803e8ec,0,0,0,1,0,timeout,45.0,0.4631050539037913,0.00631347290831874,0.0585661338039119,0.3933333333333333,0.0,0.06666666666666667,3756.052168541035,6.683344131062615e-16,0.0,0.0033333333333333335,197.34099126816892,3537.1915591225106,3600,0.1707303999864962,300,1.0206808673417459e-14,0
pose_pd_raw,Pose PD (RAW),actuator_limited,573001,4,cf0733373e017c1e94f0ba9cc1073e682723f5d6bf5bd0c7b89578f13bc7df8b,0,0,1,0,0,collision,45.0,10.49329302665446,0.21802115160896074,-0.13741937695636292,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.254695936946898e-15,0.0,0.0,146.2066722248939,1444.5029985245346,0,0.018774199998006225,38,5.5188694087270506e-14,0
apf_wrench_heuristic,APF wrench heuristic,actuator_limited,573001,4,cf0733373e017c1e94f0ba9cc1073e682723f5d6bf5bd0c7b89578f13bc7df8b,0,0,1,0,0,collision,45.0,10.61678211186428,0.21802115160896074,-0.01423383998212574,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.1680737772474797e-15,0.0,0.0,127.89787973449832,1445.8486286459172,0,0.017362099984893575,38,5.5188694087270506e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,actuator_limited,573001,4,cf0733373e017c1e94f0ba9cc1073e682723f5d6bf5bd0c7b89578f13bc7df8b,0,0,1,0,0,collision,45.0,10.554267848785495,0.21802115160896074,-0.06515249726954359,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.109346186506566e-15,0.0,0.0,134.86542488264575,1398.9782232997813,0,0.019634700001915917,38,5.5188694087270506e-14,0
cbf_wrench_local,Local CBF wrench filter,actuator_limited,573001,4,cf0733373e017c1e94f0ba9cc1073e682723f5d6bf5bd0c7b89578f13bc7df8b,1,1,0,0,0,target_reached,39.6,0.25249911076567294,0.013561205659720077,0.08104321304986467,0.23863636363636365,0.0,0.0,2210.5502137064195,8.2605772525136695e-16,0.0,0.041666666666666664,207.96970839449776,3983.5395529461016,2112,0.12930399997276254,264,1.4210854715202004e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),actuator_limited,573001,4,cf0733373e017c1e94f0ba9cc1073e682723f5d6bf5bd0c7b89578f13bc7df8b,0,0,1,0,0,collision,45.0,10.55399729337831,0.13577218649476697,-0.08478997492162693,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.6372446718308488e-15,0.0,0.0,138.27803295898417,1410.5245475409208,0,0.01928760000737384,38,5.345513458908143e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,actuator_limited,573001,4,cf0733373e017c1e94f0ba9cc1073e682723f5d6bf5bd0c7b89578f13bc7df8b,1,1,0,0,0,target_reached,42.9,0.26749255252057175,0.01118506568360722,0.0808538646819486,0.19230769230769232,0.0,0.0,2168.9367248283374,7.924439688802212e-16,0.0,0.024475524475524476,197.05670744148725,3883.511937808356,2288,0.14768290001666173,286,1.517719948885615e-14,0
distributed_preview_cbf,Distributed preview-CBF,actuator_limited,573001,4,cf0733373e017c1e94f0ba9cc1073e682723f5d6bf5bd0c7b89578f13bc7df8b,1,1,0,0,0,target_reached,43.8,0.27246623294036054,0.01329594445266169,0.08086939725531922,0.1815068493150685,0.0,0.0,2023.8432075577682,1.0021662776069101e-15,0.0,0.03767123287671233,192.23679454845146,3652.5478595820064,2336,0.15098170001874678,292,1.542371118540254e-14,0
centralized_preview_reference,Centralized preview reference,actuator_limited,573001,4,cf0733373e017c1e94f0ba9cc1073e682723f5d6bf5bd0c7b89578f13bc7df8b,0,0,0,1,0,timeout,45.0,0.2988380076189758,0.008368092050088816,0.08074072037683228,0.20333333333333334,0.0,0.0,2051.2262768707837,7.020728404567983e-16,0.0,0.03666666666666667,184.34407657977744,3447.611194884331,3600,0.1601883999828715,300,1.551136925266137e-14,0
pose_pd_raw,Pose PD (RAW),actuator_limited,573000,8,8e8b02d435b73d5e99933c0b8a4fa656c14a31576ea1f4d530f441c612e136b6,0,0,1,0,0,collision,45.0,10.04039111650432,0.17432941048753392,-0.13506761384169658,0.175,0.175,0.175,0.0,1.6780229250001292e-15,0.0,0.0,150.06554561246497,721.6683796682761,0,0.02694909999263473,40,5.212754254557135e-14,0
apf_wrench_heuristic,APF wrench heuristic,actuator_limited,573000,8,8e8b02d435b73d5e99933c0b8a4fa656c14a31576ea1f4d530f441c612e136b6,0,0,1,0,0,collision,45.0,10.186838409765762,0.1325352257686938,-0.05752784427423924,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,1.8664267236213283e-15,0.0,0.0,125.21453588720881,942.0833890438414,0,0.028106499987188727,42,5.4034909322115735e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,actuator_limited,573000,8,8e8b02d435b73d5e99933c0b8a4fa656c14a31576ea1f4d530f441c612e136b6,0,0,1,0,0,collision,45.0,9.989521492652472,0.15318297209066545,-0.10943413447985434,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.0,1.60499958960225e-15,0.0,0.0,134.40156760006158,702.1460308922717,0,0.02303300000494346,41,5.3733418064696753e-14,0
cbf_wrench_local,Local CBF wrench filter,actuator_limited,573000,8,8e8b02d435b73d5e99933c0b8a4fa656c14a31576ea1f4d530f441c612e136b6,1,1,0,0,0,target_reached,39.6,0.2584858697376117,0.021844582428600656,0.17516561746584586,0.36742424242424243,0.0,0.07575757575757576,3281.41542975325,1.2084471830850479e-15,0.0,0.0,220.38043762764596,1927.6373045121418,4224,0.18683770002098754,264,1.4956315403090868e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),actuator_limited,573000,8,8e8b02d435b73d5e99933c0b8a4fa656c14a31576ea1f4d530f441c612e136b6,0,0,1,0,0,collision,45.0,10.296841252360469,0.11423549121458532,-0.04857141620837807,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,1.236334644778574e-15,0.0,0.0,138.82630393143586,699.5030578707155,0,0.03442060001543723,39,4.166872751106574e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,actuator_limited,573000,8,8e8b02d435b73d5e99933c0b8a4fa656c14a31576ea1f4d530f441c612e136b6,1,1,0,0,0,target_reached,44.25,0.26758464161866835,0.0038335806103737546,0.13407258985240272,0.3525423728813559,0.0,0.06779661016949153,3560.4915072403073,1.1538296550001123e-15,0.0,0.0,209.3127932823924,1914.0447763948102,4720,0.20939699999871664,295,2.068235542330935e-14,0
distributed_preview_cbf,Distributed preview-CBF,actuator_limited,573000,8,8e8b02d435b73d5e99933c0b8a4fa656c14a31576ea1f4d530f441c612e136b6,0,0,0,1,0,timeout,45.0,0.32025603303471506,0.006623854588167166,0.14663066920171547,0.36666666666666664,0.0,0.06666666666666667,3549.1576323765266,7.984319328073732e-16,0.0,0.0033333333333333335,203.78892070132346,1856.7890965965137,4800,0.2184160999895539,300,1.4238583238573986e-14,0
centralized_preview_reference,Centralized preview reference,actuator_limited,573000,8,8e8b02d435b73d5e99933c0b8a4fa656c14a31576ea1f4d530f441c612e136b6,0,0,0,1,0,timeout,45.0,0.433340332187141,0.00631347290831874,0.15347451966166387,0.38333333333333336,0.0,0.06666666666666667,3645.2563432119973,8.588638957177601e-16,0.0,0.0033333333333333335,196.38438473350763,1739.7760305932934,16800,0.24610069999471307,300,7.66938336801217e-15,0
pose_pd_raw,Pose PD (RAW),actuator_limited,573001,8,fd06cd2ff4c9ea2abaa5de680acb59fc45406283ff509058b3436bda351dcd2c,0,0,1,0,0,collision,45.0,10.115749869497073,0.17432941048753392,-0.12689226520314584,0.175,0.175,0.175,0.0,1.3900344011832857e-15,0.0,0.0,152.29247296488396,732.4306427755286,0,0.029694600001676008,40,5.600632262865549e-14,0
apf_wrench_heuristic,APF wrench heuristic,actuator_limited,573001,8,fd06cd2ff4c9ea2abaa5de680acb59fc45406283ff509058b3436bda351dcd2c,0,0,1,0,0,collision,45.0,10.275007855531745,0.15318297209066545,-0.01691465349668636,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.0,1.4171550480003783e-15,0.0,0.0,128.74916176259393,885.521023493344,0,0.026578999997582287,41,5.600632262865549e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,actuator_limited,573001,8,fd06cd2ff4c9ea2abaa5de680acb59fc45406283ff509058b3436bda351dcd2c,0,0,1,0,0,collision,45.0,10.053492210867809,0.15318297209066545,-0.12516810285556018,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.0,1.2285266399110958e-15,0.0,0.0,137.2773708879423,712.1602657597239,0,0.025315700011560693,41,5.600632262865549e-14,0
cbf_wrench_local,Local CBF wrench filter,actuator_limited,573001,8,fd06cd2ff4c9ea2abaa5de680acb59fc45406283ff509058b3436bda351dcd2c,1,1,0,0,0,target_reached,39.449999999999996,0.25570533404932694,0.012215969503471591,0.14221909655919124,0.23574144486692014,0.0,0.0,2170.0275466970966,9.566912098934805e-16,0.0,0.04182509505703422,209.2961640889325,2063.9907867102593,4208,0.18836190001456998,263,2.182033134733423e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),actuator_limited,573001,8,fd06cd2ff4c9ea2abaa5de680acb59fc45406283ff509058b3436bda351dcd2c,0,0,1,0,0,collision,45.0,10.374124807108323,0.11423549121458532,-0.019422671884155196,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.0,1.1050393716407431e-15,0.0,0.0,140.88057537484426,709.8993751610562,0,0.02783469998394139,39,5.34108439224235e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,actuator_limited,573001,8,fd06cd2ff4c9ea2abaa5de680acb59fc45406283ff509058b3436bda351dcd2c,1,1,0,0,0,target_reached,42.9,0.26597784822045695,0.011185065683607665,0.11205851399235561,0.1888111888111888,0.0,0.0,2139.9020019445957,7.809006812225928e-16,0.0,0.024475524475524476,199.37546000335692,1911.3492447894787,4576,0.20801100000971928,286,1.0048591735576161e-14,0
distributed_preview_cbf,Distributed preview-CBF,actuator_limited,573001,8,fd06cd2ff4c9ea2abaa5de680acb59fc45406283ff509058b3436bda351dcd2c,1,1,0,0,0,target_reached,43.8,0.27102886202464516,0.01329594445266169,0.12148812255739677,0.1815068493150685,0.0,0.0,1997.1278915547243,1.097867490014157e-15,0.0,0.03767123287671233,191.43254612590127,1763.583182367624,4672,0.2420875999960117,292,1.5256581230628793e-14,0
centralized_preview_reference,Centralized preview reference,actuator_limited,573001,8,fd06cd2ff4c9ea2abaa5de680acb59fc45406283ff509058b3436bda351dcd2c,0,0,0,1,0,timeout,45.0,0.2903172999363347,0.008368092050088816,0.12737041410930489,0.18666666666666668,0.0,0.0,1990.7197010606444,1.034330010041015e-15,0.0,0.03666666666666667,186.62715236895053,1797.505347679688,16800,0.25342980001005344,300,2.2332875034934145e-14,0
pose_pd_raw,Pose PD (RAW),actuator_limited,573000,12,9c08daf3a9db391729301b43b835153438641d2e521af180a21f542c315b5a52,0,0,1,0,0,collision,45.0,10.60381698687302,0.2405130381540177,-0.0041584583125877095,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.0,1.8715745133727276e-15,0.0,0.0,140.90554345740134,471.1220961019057,0,0.04556529998080805,37,4.936386670660743e-14,0
apf_wrench_heuristic,APF wrench heuristic,actuator_limited,573000,12,9c08daf3a9db391729301b43b835153438641d2e521af180a21f542c315b5a52,0,0,1,0,0,collision,45.0,10.567540874758105,0.21802115160896074,-0.045269283036153574,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.9301743303686564e-15,0.0,0.0,124.22449108764049,494.7050669386709,0,0.04544190000160597,38,4.981129151253145e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,actuator_limited,573000,12,9c08daf3a9db391729301b43b835153438641d2e521af180a21f542c315b5a52,0,0,1,0,0,collision,45.0,10.483018333058816,0.21802115160896074,-0.11290692849508915,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.869998424037193e-15,0.0,0.0,132.03805758644683,459.0276881680086,0,0.037943100003758445,38,4.936386670660743e-14,0
cbf_wrench_local,Local CBF wrench filter,actuator_limited,573000,12,9c08daf3a9db391729301b43b835153438641d2e521af180a21f542c315b5a52,1,1,0,0,0,target_reached,40.05,0.2559450759447504,0.02380531636482308,0.08106948105607464,0.38202247191011235,0.0,0.0749063670411985,3381.9394250491773,9.426644757864592e-16,0.0,0.0,221.75112092471392,1310.8320262355307,6408,0.2686002000118606,267,1.1270267596300763e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),actuator_limited,573000,12,9c08daf3a9db391729301b43b835153438641d2e521af180a21f542c315b5a52,0,0,1,0,0,collision,45.0,10.47537375232812,0.13577218649476697,-0.15696990010039075,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.6995159030343434e-15,0.0,0.0,136.2626280214144,463.50241006215396,0,0.037735599995357916,38,4.4736339999442367e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,actuator_limited,573000,12,9c08daf3a9db391729301b43b835153438641d2e521af180a21f542c315b5a52,1,1,0,0,0,target_reached,44.699999999999996,0.266749306040434,0.002560453169828225,0.08095706270635744,0.35906040268456374,0.0,0.06711409395973154,3667.5113161050813,8.4007427022748e-16,0.0,0.0,210.5419268217334,1251.3062587521754,7152,0.2988680000125896,298,1.517719948885615e-14,0
distributed_preview_cbf,Distributed preview-CBF,actuator_limited,573000,12,9c08daf3a9db391729301b43b835153438641d2e521af180a21f542c315b5a52,0,0,0,1,0,timeout,45.0,0.3438734993088958,0.006623854588167166,0.0808450325008439,0.38,0.0,0.06666666666666667,3656.5185462924487,8.972516987069282e-16,0.0,0.0033333333333333335,201.9139141681174,1202.7264635394781,7200,0.2940260000177659,300,1.0658141036401503e-14,0
centralized_preview_reference,Centralized preview reference,actuator_limited,573000,12,9c08daf3a9db391729301b43b835153438641d2e521af180a21f542c315b5a52,0,0,0,1,0,timeout,45.0,0.4631050539037889,0.00631347290831874,0.05856613380391257,0.3933333333333333,0.0,0.06666666666666667,3756.0521685410267,1.32774072290499e-15,0.0,0.0033333333333333335,197.34099126816895,1179.4253613071942,39600,0.32089500001166016,300,1.4823868115664955e-14,0
pose_pd_raw,Pose PD (RAW),actuator_limited,573001,12,2362ff4237d1455d387a6c7067deb575b6369ecad1b082b102a3b997b46ff086,0,0,1,0,0,collision,45.0,10.493293026654461,0.21802115160896074,-0.13741937695636203,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.446059087374925e-15,0.0,0.0,146.20667222489394,481.67172187980896,0,0.03922800000873394,38,5.651111536291742e-14,0
apf_wrench_heuristic,APF wrench heuristic,actuator_limited,573001,12,2362ff4237d1455d387a6c7067deb575b6369ecad1b082b102a3b997b46ff086,0,0,1,0,0,collision,45.0,10.61678211186428,0.21802115160896074,-0.014233839982125074,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.4331408808912263e-15,0.0,0.0,127.89787973449835,482.1202652536029,0,0.03634710001642816,38,5.651111536291742e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,actuator_limited,573001,12,2362ff4237d1455d387a6c7067deb575b6369ecad1b082b102a3b997b46ff086,0,0,1,0,0,collision,45.0,10.554267848785495,0.21802115160896074,-0.06515249726954359,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.4445254814239334e-15,0.0,0.0,134.86542488264575,466.49679680489123,0,0.032492099999217317,38,5.651111536291742e-14,0
cbf_wrench_local,Local CBF wrench filter,actuator_limited,573001,12,2362ff4237d1455d387a6c7067deb575b6369ecad1b082b102a3b997b46ff086,1,1,0,0,0,target_reached,39.6,0.25249911076567294,0.013561205659720077,0.08104321304986511,0.23863636363636365,0.0,0.0,2210.5502137064186,1.2127474276275303e-15,0.0,0.041666666666666664,207.96970839449793,1328.1963857380024,6336,0.24903549998998642,264,1.5888218580782548e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),actuator_limited,573001,12,2362ff4237d1455d387a6c7067deb575b6369ecad1b082b102a3b997b46ff086,0,0,1,0,0,collision,45.0,10.55399729337831,0.13577218649476697,-0.08478997492162627,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.0,1.9279814234469798e-15,0.0,0.0,138.27803295898417,470.3944591221534,0,0.03737679999903776,38,5.4750994875343087e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,actuator_limited,573001,12,2362ff4237d1455d387a6c7067deb575b6369ecad1b082b102a3b997b46ff086,1,1,0,0,0,target_reached,42.9,0.26749255252057175,0.01118506568360722,0.0808538646819486,0.19230769230769232,0.0,0.0,2168.9367248283374,1.1606197146562629e-15,0.0,0.024475524475524476,197.0567074414873,1294.94767944289,6864,0.2926758000103291,286,1.4762209355896038e-14,0
distributed_preview_cbf,Distributed preview-CBF,actuator_limited,573001,12,2362ff4237d1455d387a6c7067deb575b6369ecad1b082b102a3b997b46ff086,1,1,0,0,0,target_reached,43.8,0.27246623294036054,0.01329594445266169,0.08086939725531922,0.1815068493150685,0.0,0.0,2023.8432075577682,1.0233791448903931e-15,0.0,0.03767123287671233,192.23679454845146,1217.8992236585982,7008,0.28213880001567304,292,1.4295603459064552e-14,0
centralized_preview_reference,Centralized preview reference,actuator_limited,573001,12,2362ff4237d1455d387a6c7067deb575b6369ecad1b082b102a3b997b46ff086,0,0,0,1,0,timeout,45.0,0.2988380076189758,0.008368092050088816,0.08074072037683183,0.20333333333333334,0.0,0.0,2051.2262768707837,1.1367646747131285e-15,0.0,0.03666666666666667,184.34407657977746,1149.5734528247708,39600,0.30563259997870773,300,1.6197084762158984e-14,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,573000,4,dfd5c9e59533319dc60eacf4883ead424617e01bb618a2ca46c5950e628cc15f,0,0,1,0,0,collision,45.0,0.9096178421108702,0.011691457463185895,-0.006270816191743911,0.5343511450381679,0.5343511450381679,0.5343511450381679,0.0,6.679321377375345e-16,0.0,0.0,210.67409400418902,1593.202845869461,0,0.12393850000808015,131,5.6488426793627317e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,573000,4,dfd5c9e59533319dc60eacf4883ead424617e01bb618a2ca46c5950e628cc15f,0,0,0,1,0,timeout,45.0,9.069846175843699,0.0021320868431162765,0.6189385838991457,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.0,5.938516176616508e-16,0.0,0.38666666666666666,165.84963769281555,2882.9732692194393,0,0.2719306999933906,300,5.6488426793627317e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,573000,4,dfd5c9e59533319dc60eacf4883ead424617e01bb618a2ca46c5950e628cc15f,1,1,0,0,0,target_reached,29.549999999999997,0.2734726183478126,0.008554196671246572,0.7271958543679964,0.17258883248730963,0.17258883248730963,0.17258883248730963,0.0,7.124987621118631e-16,0.0,0.02030456852791878,242.3927745185986,2622.8022629466273,0,0.18029640000895597,197,5.662964590168049e-14,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,573000,4,dfd5c9e59533319dc60eacf4883ead424617e01bb618a2ca46c5950e628cc15f,0,0,0,1,0,timeout,45.0,8.360170083482338,0.0021320868431162765,0.09088695414037634,0.8566666666666667,0.0,0.0,6938.139979782213,4.967406919212708e-16,0.0,0.13,160.23103389321608,2648.300694721011,2400,0.31559110002126545,300,7.993605777301127e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,573000,4,dfd5c9e59533319dc60eacf4883ead424617e01bb618a2ca46c5950e628cc15f,0,0,1,0,0,collision,45.0,1.381613764443853,0.03625176326187196,-0.04970314721478525,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,7.122879649526663e-16,0.0,0.0,195.17190457792458,1537.1823261135387,0,0.12875160001567565,132,5.0936858140956317e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,573000,4,dfd5c9e59533319dc60eacf4883ead424617e01bb618a2ca46c5950e628cc15f,0,0,0,1,0,timeout,45.0,8.360170082912527,0.001224720562403192,0.08849949992065326,0.8533333333333334,0.0,0.0,7281.081544231558,6.207720865612541e-16,0.0,0.13,151.78484930100532,2429.734758791822,2400,0.31474850000813603,300,8.89287949701369e-15,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,573000,4,dfd5c9e59533319dc60eacf4883ead424617e01bb618a2ca46c5950e628cc15f,0,0,0,1,0,timeout,45.0,8.360170083333278,0.0015459101934713892,0.16225872756189524,0.8466666666666667,0.0,0.0,6802.2519277955,6.107638024353402e-16,0.0,0.13333333333333333,146.7305939440973,2283.8994479580338,2400,0.3118802000244614,300,1.1656813068944672e-14,0
centralized_preview_reference,Centralized preview reference,multi_load_clutter,573000,4,dfd5c9e59533319dc60eacf4883ead424617e01bb618a2ca46c5950e628cc15f,0,0,0,1,0,timeout,45.0,8.360170083296573,0.0011242070130608184,0.19780635427446996,0.8433333333333334,0.0,0.0,6759.773820794667,5.51045377238205e-16,0.0,0.13,142.56079292205712,2199.5545104765447,3600,0.351697600010084,300,8.881784197001252e-15,0
pose_pd_raw,Pose PD (RAW),multi_load_clutter,573001,4,2aab9fb77e4e01c5aac2e27a6d0d6ec6756f1418ce9f16ae56b20e03bc41ec12,0,0,1,0,0,collision,45.0,0.9164450329529464,0.011691457463185895,-0.003302703442365107,0.5190839694656488,0.5190839694656488,0.5190839694656488,0.0,7.7680204516189945e-16,0.0,0.0,213.81940807053496,1616.9660499238162,0,0.13147799999569543,131,5.749369015902827e-14,0
apf_wrench_heuristic,APF wrench heuristic,multi_load_clutter,573001,4,2aab9fb77e4e01c5aac2e27a6d0d6ec6756f1418ce9f16ae56b20e03bc41ec12,0,0,0,1,0,timeout,45.0,9.069847669083074,0.0021320868431162765,0.624172946326562,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.0,6.98697305645131e-16,0.0,0.38333333333333336,169.60901011124614,2854.4860119380087,0,0.28756820000126027,300,5.749369015902827e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,multi_load_clutter,573001,4,2aab9fb77e4e01c5aac2e27a6d0d6ec6756f1418ce9f16ae56b20e03bc41ec12,1,1,0,0,0,target_reached,33.3,0.2667008249738885,0.009392971429731833,0.7313329195273122,0.13963963963963963,0.13963963963963963,0.13963963963963963,0.0,7.236872991694018e-16,0.0,0.018018018018018018,271.255995338585,5131.3384316308475,0,0.21722829999634996,222,5.749369015902827e-14,0
cbf_wrench_local,Local CBF wrench filter,multi_load_clutter,573001,4,2aab9fb77e4e01c5aac2e27a6d0d6ec6756f1418ce9f16ae56b20e03bc41ec12,0,0,0,1,0,timeout,45.0,8.360170083482338,0.0021320868431162765,0.09088695414037634,0.8533333333333334,0.0,0.0,6914.327226986988,7.124724588049639e-16,0.0,0.13,164.52383263873867,2634.509759001288,2400,0.32199369999580085,300,1.010973743638762e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),multi_load_clutter,573001,4,2aab9fb77e4e01c5aac2e27a6d0d6ec6756f1418ce9f16ae56b20e03bc41ec12,0,0,1,0,0,collision,45.0,1.3919835487677923,0.03625176326187196,-0.04045295691270406,0.5303030303030303,0.5303030303030303,0.5303030303030303,0.0,7.004426841090184e-16,0.0,0.0,198.08232854915835,1560.0311515112505,0,0.12725759999011643,132,5.514043111862733e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,multi_load_clutter,573001,4,2aab9fb77e4e01c5aac2e27a6d0d6ec6756f1418ce9f16ae56b20e03bc41ec12,0,0,0,1,0,timeout,45.0,8.360170082912527,0.001224720562403192,0.08849949992065326,0.85,0.0,0.0,7255.483368645108,7.92442277353e-16,0.0,0.13,156.0716284751104,2432.368933761472,2400,0.3001486000139266,300,8.747542958250513e-15,0
distributed_preview_cbf,Distributed preview-CBF,multi_load_clutter,573001,4,2aab9fb77e4e01c5aac2e27a6d0d6ec6756f1418ce9f16ae56b20e03bc41ec12,0,0,0,1,0,timeout,45.0,8.360170083333278,0.0015459101934713892,0.16225872756189524,0.8433333333333334,0.0,0.0,6785.050100507826,6.267984969902822e-16,0.0,0.13333333333333333,150.80912006589492,2347.987594003226,2400,0.314083400007803,300,9.325873406851315e-15,0
