experiment,world_id,world_seed,replicate,scenario,scenario_label,pressure,capacity_cv,realized_cv,N,K,supply,demand,realized_pressure,milp_status,certified_feasible,proven_infeasible,censored,milp_objective,excess_capacity,coalition_size,milp_runtime_s
phase_diagram,0006bae0fd8f71447794,4143631858,2,separated,Separado,0.75,0.35,0.32797339676639725,24,8,120.00000000000001,90.0,0.7499999999999999,OPTIMAL,True,False,False,1082.6962640921097,2.64321200651996,16.99999999999973,2.163387199980207
phase_diagram,0006bae0fd8f71447794,4143631858,2,separated,Separado,0.75,0.65,0.47483573845801796,24,8,120.00000000000001,90.0,0.7499999999999999,OPTIMAL,True,False,False,994.4735795058705,4.4014279765145785,14.999999999999453,0.20887490001041442
phase_diagram,0006bae0fd8f71447794,4143631858,2,separated,Separado,0.75,1.0,1.0681391793675128,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,751.8844044134136,8.853908640459004,12.0,0.052901400020346045
phase_diagram,fe7fe41012692c54c8c1,3764776876,3,separated,Separado,0.75,0.0,0.0,24,8,120.0,90.00000000000003,0.7500000000000002,OPTIMAL,True,False,False,1509.265448192842,19.99999999999998,22.0,0.003138599975500256
phase_diagram,fe7fe41012692c54c8c1,3764776876,3,separated,Separado,0.75,0.15,0.16537579425933702,24,8,120.0,90.00000000000003,0.7500000000000002,OPTIMAL,True,False,False,1186.8407047733883,3.9579976050187646,17.999999999974907,1.4554617999820039
phase_diagram,fe7fe41012692c54c8c1,3764776876,3,separated,Separado,0.75,0.35,0.28409929677190343,24,8,120.0,90.00000000000003,0.7500000000000002,OPTIMAL,True,False,False,1168.1951103278795,1.8496203950960806,17.000000000000007,2.262136500037741
phase_diagram,fe7fe41012692c54c8c1,3764776876,3,separated,Separado,0.75,0.65,0.738958029469291,24,8,120.0,90.00000000000003,0.7500000000000002,OPTIMAL,True,False,False,906.5949664072648,3.4094411182254647,12.999999999999986,0.06979989999672398
phase_diagram,fe7fe41012692c54c8c1,3764776876,3,separated,Separado,0.75,1.0,0.6322169907962557,24,8,120.0,90.00000000000003,0.7500000000000002,OPTIMAL,True,False,False,927.7192142800453,5.7593585602124175,12.999999999999876,0.7347095999866724
phase_diagram,c0263bd008bf47108954,1601781450,4,separated,Separado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1480.1173251205623,19.999999999999996,22.0,0.0023735000286251307
phase_diagram,c0263bd008bf47108954,1601781450,4,separated,Separado,0.75,0.15,0.1634933569302983,24,8,119.99999999999999,90.0,0.7500000000000001,OPTIMAL,True,False,False,1227.303785079757,4.539473683445266,19.0,0.45890799997141585
phase_diagram,c0263bd008bf47108954,1601781450,4,separated,Separado,0.75,0.35,0.26465759957152357,24,8,120.00000000000003,90.0,0.7499999999999998,OPTIMAL,True,False,False,1063.7433913113312,3.6849911260859076,16.999999999999968,0.17875710001681
phase_diagram,c0263bd008bf47108954,1601781450,4,separated,Separado,0.75,0.65,0.5629551359865815,24,8,119.99999999999999,90.0,0.7500000000000001,OPTIMAL,True,False,False,967.3748806492706,7.934778274140573,14.999999999999996,0.282672300003469
phase_diagram,c0263bd008bf47108954,1601781450,4,separated,Separado,0.75,1.0,0.612806583777287,24,8,120.00000000000001,90.0,0.7499999999999999,OPTIMAL,True,False,False,1007.3834099305723,4.865919684427649,13.999999999987217,0.8061268000165001
phase_diagram,85a38762a3a422b3c2a5,1217986025,5,separated,Separado,0.75,0.0,0.0,24,8,120.0,89.99999999999999,0.7499999999999999,OPTIMAL,True,False,False,1448.1584911966158,25.00000000000001,23.0,0.002392499998677522
phase_diagram,85a38762a3a422b3c2a5,1217986025,5,separated,Separado,0.75,0.15,0.12613487240794347,24,8,120.0,89.99999999999999,0.7499999999999999,OPTIMAL,True,False,False,1216.9083704503892,6.368684474172477,19.0,1.0603165999636985
phase_diagram,85a38762a3a422b3c2a5,1217986025,5,separated,Separado,0.75,0.35,0.31649834003183186,24,8,120.0,89.99999999999999,0.7499999999999999,OPTIMAL,True,False,False,1040.3261837160314,2.2055964018667282,16.0,0.8887491999776103
phase_diagram,85a38762a3a422b3c2a5,1217986025,5,separated,Separado,0.75,0.65,0.5204529959872668,24,8,120.00000000000001,89.99999999999999,0.7499999999999998,OPTIMAL,True,False,False,956.2623034968038,6.7494171015530116,15.999999999996438,0.9231199000496417
phase_diagram,85a38762a3a422b3c2a5,1217986025,5,separated,Separado,0.75,1.0,0.9133595223824302,24,8,120.0,89.99999999999999,0.7499999999999999,OPTIMAL,True,False,False,777.5664876533541,5.645359410739107,13.999999999999918,0.7817745000356808
phase_diagram,b35afa9ff248324d4a74,1936379032,6,separated,Separado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1454.1730988164365,20.000000000000004,22.0,0.002388700027950108
phase_diagram,b35afa9ff248324d4a74,1936379032,6,separated,Separado,0.75,0.15,0.19544588588490042,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1202.177770458374,3.3786467398880635,17.999999999999986,0.2633666999754496
phase_diagram,b35afa9ff248324d4a74,1936379032,6,separated,Separado,0.75,0.35,0.3902269421088284,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1062.173241941427,2.3299615697431593,15.999999999999968,1.0565572999767028
phase_diagram,b35afa9ff248324d4a74,1936379032,6,separated,Separado,0.75,0.65,0.581026065557922,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,966.3710049153764,4.702682625020189,13.999999999999995,0.301249900017865
phase_diagram,b35afa9ff248324d4a74,1936379032,6,separated,Separado,0.75,1.0,1.1934851394192312,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,962.3806868785558,12.90853343824432,13.999999999888693,0.8617126999888569
phase_diagram,e2e3dbdc0adebc4e2985,2895364589,7,separated,Separado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1554.690384337038,29.999999999999993,24.0,0.0025775000103749335
phase_diagram,e2e3dbdc0adebc4e2985,2895364589,7,separated,Separado,0.75,0.15,0.12168506500335514,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1181.8000873113378,8.171499494216484,18.999999999999943,0.30064869998022914
phase_diagram,e2e3dbdc0adebc4e2985,2895364589,7,separated,Separado,0.75,0.35,0.25848126172614244,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1070.4295175210104,1.479946923212653,16.999999999999957,1.5321876999805681
phase_diagram,e2e3dbdc0adebc4e2985,2895364589,7,separated,Separado,0.75,0.65,0.7295855019021146,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,925.2627841015792,6.386975784914057,14.999999999999359,0.24348720000125468
phase_diagram,e2e3dbdc0adebc4e2985,2895364589,7,separated,Separado,0.75,1.0,0.8320048892439184,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,787.7292496761295,8.226020947091161,11.999999999999998,0.1551626999862492
phase_diagram,fc6f44410c2e1b9dea66,2320116009,8,separated,Separado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1615.6434323472295,20.000000000000007,22.0,0.0026200999855063856
phase_diagram,fc6f44410c2e1b9dea66,2320116009,8,separated,Separado,0.75,0.15,0.10789418559832639,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1462.396290700033,9.595662415574985,20.0,0.01960190001409501
phase_diagram,fc6f44410c2e1b9dea66,2320116009,8,separated,Separado,0.75,0.35,0.3089089148711257,24,8,119.99999999999999,90.0,0.7500000000000001,OPTIMAL,True,False,False,1249.9227739559558,3.958369598402216,16.999999999999986,1.5863510000053793
phase_diagram,fc6f44410c2e1b9dea66,2320116009,8,separated,Separado,0.75,0.65,0.6799083032113116,24,8,120.00000000000003,90.0,0.7499999999999998,OPTIMAL,True,False,False,1043.792165464191,7.021140784691272,14.999999999997932,0.49749109998811036
phase_diagram,fc6f44410c2e1b9dea66,2320116009,8,separated,Separado,0.75,1.0,0.7716664101264838,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,965.4781126890473,7.355258884745982,12.999999999999991,0.08615629997802898
phase_diagram,2857d0a61f127f66a4de,782275311,9,separated,Separado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1482.8822478426387,15.00000000000001,21.0,0.0027516999980434775
phase_diagram,2857d0a61f127f66a4de,782275311,9,separated,Separado,0.75,0.15,0.15699955589007414,24,8,119.99999999999999,90.0,0.7500000000000001,OPTIMAL,True,False,False,1403.4368740548614,9.115046943931665,20.0,0.04518780001671985
phase_diagram,2857d0a61f127f66a4de,782275311,9,separated,Separado,0.75,0.35,0.2628173345401247,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1206.7751945598409,1.919934190783612,17.0,0.5288046000059694
phase_diagram,2857d0a61f127f66a4de,782275311,9,separated,Separado,0.75,0.65,0.7006954395526059,24,8,119.99999999999999,90.0,0.7500000000000001,OPTIMAL,True,False,False,989.2611789869982,2.6474004251769743,13.999999999999993,0.20236039999872446
phase_diagram,2857d0a61f127f66a4de,782275311,9,separated,Separado,0.75,1.0,0.861355109931915,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,872.7753411152868,9.23844506461369,12.99999999999689,0.29339900001650676
phase_diagram,dc92238418d373bd9588,1758614009,10,separated,Separado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1378.9553223679418,15.000000000000004,21.0,0.003390899975784123
phase_diagram,dc92238418d373bd9588,1758614009,10,separated,Separado,0.75,0.15,0.16456318374846504,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1224.65567044576,3.76424620746762,18.999999999999897,0.16257539996877313
phase_diagram,dc92238418d373bd9588,1758614009,10,separated,Separado,0.75,0.35,0.35133399941378746,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1123.185273239764,2.4551255203948745,16.999999999999954,2.59665209997911
phase_diagram,dc92238418d373bd9588,1758614009,10,separated,Separado,0.75,0.65,0.3646303482974186,24,8,119.99999999999999,90.0,0.7500000000000001,OPTIMAL,True,False,False,1066.675194836034,2.719415451349609,17.0,2.385261699964758
phase_diagram,dc92238418d373bd9588,1758614009,10,separated,Separado,0.75,1.0,0.8835020555476797,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,791.2869328304316,7.01486745266797,12.0,0.09735860000364482
phase_diagram,cebd9a9ee886d73f046b,3596073037,11,separated,Separado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1426.2576978407017,15.00000000000001,21.0,0.002335699973627925
phase_diagram,cebd9a9ee886d73f046b,3596073037,11,separated,Separado,0.75,0.15,0.12495293727762838,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1261.5023062530436,6.14623676145124,19.0,0.058011800050735474
phase_diagram,cebd9a9ee886d73f046b,3596073037,11,separated,Separado,0.75,0.35,0.4007587412229605,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1156.866530067452,4.048008703467809,16.99999999999799,0.9329845000174828
phase_diagram,cebd9a9ee886d73f046b,3596073037,11,separated,Separado,0.75,0.65,0.678424764779143,24,8,120.00000000000001,90.0,0.7499999999999999,OPTIMAL,True,False,False,997.0244207599319,5.482804095129603,13.999999999997101,0.3346673999913037
phase_diagram,cebd9a9ee886d73f046b,3596073037,11,separated,Separado,0.75,1.0,0.7243629428114111,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,1001.207290525345,6.646211600281288,14.0,0.8890204000053927
phase_diagram,0a9ef2a652669a29e3ac,2707104779,0,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1573.3549229059054,12.999999999999993,23.0,0.0024329000152647495
phase_diagram,0a9ef2a652669a29e3ac,2707104779,0,separated,Separado,0.85,0.15,0.11009413685583003,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1484.7262196418844,3.99444893575133,20.999999999999993,0.11895729997195303
phase_diagram,0a9ef2a652669a29e3ac,2707104779,0,separated,Separado,0.85,0.35,0.2763131965471629,24,8,120.00000000000003,102.0,0.8499999999999998,OPTIMAL,True,False,False,1358.9106726858984,2.2260144669029525,19.99999999999917,0.5774219000013545
phase_diagram,0a9ef2a652669a29e3ac,2707104779,0,separated,Separado,0.85,0.65,0.661894009552281,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1222.128264888516,4.377865631651002,17.999999999999922,1.5306707000127062
phase_diagram,0a9ef2a652669a29e3ac,2707104779,0,separated,Separado,0.85,1.0,0.8683806287500975,24,8,119.99999999999999,102.0,0.8500000000000001,OPTIMAL,True,False,False,1077.789110270002,3.901061468708223,15.999999999999943,0.22112930001458153
phase_diagram,6661d739d9524fa5af01,2707078658,1,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.00000000000003,0.8500000000000002,OPTIMAL,True,False,False,1626.7640205521236,17.999999999999982,24.0,0.0026550000184215605
phase_diagram,6661d739d9524fa5af01,2707078658,1,separated,Separado,0.85,0.15,0.168928105437239,24,8,119.99999999999999,102.00000000000003,0.8500000000000003,OPTIMAL,True,False,False,1397.2579757574929,4.8793429776089905,21.0,0.0450200000195764
phase_diagram,6661d739d9524fa5af01,2707078658,1,separated,Separado,0.85,0.35,0.45761781100062315,24,8,120.00000000000001,102.00000000000003,0.8500000000000001,OPTIMAL,True,False,False,1266.9127392615735,1.1364102227559805,19.000000000000085,2.6099800000083633
phase_diagram,6661d739d9524fa5af01,2707078658,1,separated,Separado,0.85,0.65,1.2065898778919435,24,8,119.99999999999997,102.00000000000003,0.8500000000000004,FEASIBLE_TIME_LIMIT,False,False,True,1622.0988255443008,17.260620880628238,22.999999999999996,10.004628500028048
phase_diagram,6661d739d9524fa5af01,2707078658,1,separated,Separado,0.85,1.0,1.1702682939296982,24,8,120.0,102.00000000000003,0.8500000000000002,OPTIMAL,True,False,False,1467.9030750570719,13.800895383881869,21.00000000000388,7.6068536000093445
phase_diagram,857c6dfcd115ebde5c8d,1397278358,2,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,1593.9789571769104,17.99999999999999,24.0,0.0026276999851688743
phase_diagram,857c6dfcd115ebde5c8d,1397278358,2,separated,Separado,0.85,0.15,0.20346562691728196,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,1358.8400753626272,5.1698749884320545,21.0,0.7160058000008576
phase_diagram,857c6dfcd115ebde5c8d,1397278358,2,separated,Separado,0.85,0.35,0.28468758628941443,24,8,120.00000000000001,102.00000000000001,0.85,OPTIMAL,True,False,False,1274.3106999894603,1.6534796160369027,19.000000000000004,1.8182101999991573
phase_diagram,857c6dfcd115ebde5c8d,1397278358,2,separated,Separado,0.85,0.65,1.0747808426127619,24,8,119.99999999999997,102.00000000000001,0.8500000000000003,OPTIMAL,True,False,False,1103.8068987521776,5.244060317173837,16.999999999999993,0.6682790999766439
phase_diagram,857c6dfcd115ebde5c8d,1397278358,2,separated,Separado,0.85,1.0,1.0149759487724181,24,8,120.00000000000001,102.00000000000001,0.85,OPTIMAL,True,False,False,964.6043214637446,4.995537030692469,14.999999999999998,0.27989800000796095
phase_diagram,07e6dfb694d7cbcb711e,1829636977,3,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1481.4021232975165,12.999999999999993,23.0,0.0030037000542506576
phase_diagram,07e6dfb694d7cbcb711e,1829636977,3,separated,Separado,0.85,0.15,0.1657365536595517,24,8,119.99999999999999,102.0,0.8500000000000001,OPTIMAL,True,False,False,1372.54790639923,4.743259433799005,20.99999999999996,1.6535915000131354
phase_diagram,07e6dfb694d7cbcb711e,1829636977,3,separated,Separado,0.85,0.35,0.30158778420332777,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1254.0234212384482,5.585324898500779,19.99999999999953,0.7261696000350639
phase_diagram,07e6dfb694d7cbcb711e,1829636977,3,separated,Separado,0.85,0.65,0.5467396392089773,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1164.8488065712122,3.5881722351777543,17.99999999991494,0.5044665999594145
phase_diagram,07e6dfb694d7cbcb711e,1829636977,3,separated,Separado,0.85,1.0,1.448748850427081,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1082.8874456179333,7.837530561099381,16.0,0.18292650004150346
phase_diagram,0da707d7f7ee987428de,1904539924,4,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1588.9134498267786,17.999999999999996,24.0,0.0023612999939359725
phase_diagram,0da707d7f7ee987428de,1904539924,4,separated,Separado,0.85,0.15,0.12182751823407445,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1355.5216597938809,4.73561390234023,20.999999999999194,0.7199956999975257
phase_diagram,0da707d7f7ee987428de,1904539924,4,separated,Separado,0.85,0.35,0.332858510899004,24,8,120.00000000000001,102.0,0.8499999999999999,OPTIMAL,True,False,False,1269.3012874632643,2.5797759312539625,20.000000000000114,2.3046868999954313
phase_diagram,0da707d7f7ee987428de,1904539924,4,separated,Separado,0.85,0.65,0.52123265982277,24,8,119.99999999999999,102.0,0.8500000000000001,OPTIMAL,True,False,False,1150.561741234515,2.1717062418688275,18.000000000000064,1.9067044999683276
phase_diagram,0da707d7f7ee987428de,1904539924,4,separated,Separado,0.85,1.0,0.8784702421306365,24,8,120.00000000000001,102.0,0.8499999999999999,OPTIMAL,True,False,False,1146.6765499424596,8.777279414420734,18.00000000000003,2.9478604000178166
phase_diagram,39d05183c046cdd9fba3,4176230232,5,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.00000000000001,0.8500000000000001,INFEASIBLE,False,True,False,,,,0.002198500034864992
phase_diagram,39d05183c046cdd9fba3,4176230232,5,separated,Separado,0.85,0.15,0.11765764129204963,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,1375.0806123055079,7.818299426318477,21.99999999999924,0.38399360002949834
phase_diagram,39d05183c046cdd9fba3,4176230232,5,separated,Separado,0.85,0.35,0.23529058877150294,24,8,119.99999999999999,102.00000000000001,0.8500000000000002,OPTIMAL,True,False,False,1247.3050181126619,2.4791185446683466,19.999999999729994,0.7469962000031956
phase_diagram,39d05183c046cdd9fba3,4176230232,5,separated,Separado,0.85,0.65,0.4984629043614614,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,1158.3886232409918,5.22214020536896,18.999999999999414,3.1277260999777354
phase_diagram,39d05183c046cdd9fba3,4176230232,5,separated,Separado,0.85,1.0,0.7867676820447673,24,8,120.00000000000001,102.00000000000001,0.85,OPTIMAL,True,False,False,1042.3471122630876,3.4851863438678317,16.9999999999989,1.1988735999912024
phase_diagram,f3be404fed3cd0588168,626556179,6,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1474.812089728196,17.99999999999999,24.0,0.002738300012424588
phase_diagram,f3be404fed3cd0588168,626556179,6,separated,Separado,0.85,0.15,0.10497604728613485,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1389.2835790382003,13.768838498027822,23.0,0.02417990000685677
phase_diagram,f3be404fed3cd0588168,626556179,6,separated,Separado,0.85,0.35,0.3088329383823743,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1238.8062606653461,3.502715068887243,21.000000000000014,7.554090299992822
phase_diagram,f3be404fed3cd0588168,626556179,6,separated,Separado,0.85,0.65,0.4325360393848644,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1087.7286000780157,4.262640294542979,18.999999999999826,0.9883599000168033
phase_diagram,f3be404fed3cd0588168,626556179,6,separated,Separado,0.85,1.0,2.2421456496530867,24,8,119.99999999999999,102.0,0.8500000000000001,INFEASIBLE,False,True,False,,,,0.002309700008481741
phase_diagram,00176ffc3d51d7f16c96,830973514,7,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,INFEASIBLE,False,True,False,,,,0.002016599988564849
phase_diagram,00176ffc3d51d7f16c96,830973514,7,separated,Separado,0.85,0.15,0.17454139880484398,24,8,119.99999999999999,102.0,0.8500000000000001,OPTIMAL,True,False,False,1398.4718333412395,5.37663756865885,21.00000000000083,3.4326700000092387
phase_diagram,00176ffc3d51d7f16c96,830973514,7,separated,Separado,0.85,0.35,0.3047706795548416,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1294.93567229081,3.2227951050185455,19.99999999999997,9.616504899982829
phase_diagram,00176ffc3d51d7f16c96,830973514,7,separated,Separado,0.85,0.65,0.5929621269498474,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1184.0077020895487,5.7951341126120655,18.0,3.8911093999631703
phase_diagram,00176ffc3d51d7f16c96,830973514,7,separated,Separado,0.85,1.0,0.7458122313319984,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,1114.797128972667,3.7302086220568746,16.000000000000007,0.5043614999740385
phase_diagram,95d232eb9b590d368e33,23971518,8,separated,Separado,0.85,0.0,0.0,24,8,120.0,101.99999999999999,0.8499999999999999,INFEASIBLE,False,True,False,,,,0.002168099978007376
phase_diagram,95d232eb9b590d368e33,23971518,8,separated,Separado,0.85,0.15,0.17046240197182452,24,8,120.00000000000003,101.99999999999999,0.8499999999999996,OPTIMAL,True,False,False,1256.3877758505137,1.0285753900080872,20.000000000000085,0.23034090001601726
phase_diagram,95d232eb9b590d368e33,23971518,8,separated,Separado,0.85,0.35,0.3109144475371728,24,8,120.0,101.99999999999999,0.8499999999999999,OPTIMAL,True,False,False,1224.778544648844,1.9220539207626803,18.999999999997037,2.2286516999593005
phase_diagram,95d232eb9b590d368e33,23971518,8,separated,Separado,0.85,0.65,0.6373952274220561,24,8,120.0,101.99999999999999,0.8499999999999999,OPTIMAL,True,False,False,1078.866546371299,2.5059377297044687,17.000000000005187,1.5096323000034317
phase_diagram,95d232eb9b590d368e33,23971518,8,separated,Separado,0.85,1.0,1.510334009743292,24,8,120.0,101.99999999999999,0.8499999999999999,INFEASIBLE,False,True,False,,,,0.0023495000205002725
phase_diagram,4a01c6448e5f8c9862f3,1291278879,9,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,1490.891680524484,17.99999999999999,24.0,0.0024485999601893127
phase_diagram,4a01c6448e5f8c9862f3,1291278879,9,separated,Separado,0.85,0.15,0.11540995051612694,24,8,120.00000000000003,102.00000000000001,0.8499999999999999,OPTIMAL,True,False,False,1353.3093970075788,9.057793093500235,21.999999999999865,7.001273899979424
phase_diagram,4a01c6448e5f8c9862f3,1291278879,9,separated,Separado,0.85,0.35,0.32994857905285757,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,1216.865345300102,3.1521738451227925,19.99999999995245,1.5637377999955788
phase_diagram,4a01c6448e5f8c9862f3,1291278879,9,separated,Separado,0.85,0.65,0.5920434989825629,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,1053.2910250156883,1.6632450298318506,17.000000000000053,1.1493795999558643
phase_diagram,4a01c6448e5f8c9862f3,1291278879,9,separated,Separado,0.85,1.0,0.70387879165466,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,1020.1875875873683,1.5754529995936775,15.999999999999945,0.5538162000011653
phase_diagram,f9d21867038450909e68,206312779,10,separated,Separado,0.85,0.0,0.0,24,8,120.0,102.00000000000003,0.8500000000000002,OPTIMAL,True,False,False,1615.5880682304567,17.99999999999998,24.0,0.0024621000047773123
phase_diagram,f9d21867038450909e68,206312779,10,separated,Separado,0.85,0.15,0.15594253793055457,24,8,120.00000000000003,102.00000000000003,0.8500000000000001,OPTIMAL,True,False,False,1354.406804809802,0.9447945103937876,19.99999999999227,0.5378283000318334
phase_diagram,f9d21867038450909e68,206312779,10,separated,Separado,0.85,0.35,0.30874011972320303,24,8,120.0,102.00000000000003,0.8500000000000002,OPTIMAL,True,False,False,1274.1705138670548,1.3140850548267275,18.999999999999996,2.9465776999713853
phase_diagram,f9d21867038450909e68,206312779,10,separated,Separado,0.85,0.65,0.5074810365448221,24,8,120.0,102.00000000000003,0.8500000000000002,OPTIMAL,True,False,False,1234.0612285873476,1.3150208285026919,17.999999999999996,2.7042533999774605
phase_diagram,f9d21867038450909e68,206312779,10,separated,Separado,0.85,1.0,1.180962400354319,24,8,120.00000000000003,102.00000000000003,0.8500000000000001,OPTIMAL,True,False,False,1116.8372451941261,8.596117693172284,16.999999999999815,0.8402000000351109
phase_diagram,65697261f09b234a05e4,510647814,11,separated,Separado,0.85,0.0,0.0,24,8,120.0,101.99999999999997,0.8499999999999998,INFEASIBLE,False,True,False,,,,0.002311200019903481
phase_diagram,65697261f09b234a05e4,510647814,11,separated,Separado,0.85,0.15,0.12754390791214976,24,8,120.0,101.99999999999997,0.8499999999999998,OPTIMAL,True,False,False,1364.4029965910277,4.699383055288508,20.999999999999922,0.41249379998771474
phase_diagram,65697261f09b234a05e4,510647814,11,separated,Separado,0.85,0.35,0.2867714530381439,24,8,120.0,101.99999999999997,0.8499999999999998,OPTIMAL,True,False,False,1339.8801940106875,3.7727052737924422,19.999999999999996,2.586143099993933
phase_diagram,65697261f09b234a05e4,510647814,11,separated,Separado,0.85,0.65,0.6035908782132584,24,8,120.00000000000001,101.99999999999997,0.8499999999999996,OPTIMAL,True,False,False,1106.6711405568024,2.4379411373738744,17.000000000000192,0.17016040004091337
phase_diagram,65697261f09b234a05e4,510647814,11,separated,Separado,0.85,1.0,0.954652160825964,24,8,120.0,101.99999999999997,0.8499999999999998,OPTIMAL,True,False,False,1085.2692258004315,3.5528668565854273,15.999999999999964,0.37096070003462955
phase_diagram,e759f67d1df3be1d30e9,2539146417,0,separated,Separado,0.92,0.0,0.0,24,8,120.0,110.4,0.92,INFEASIBLE,False,True,False,,,,0.002238400047644973
phase_diagram,e759f67d1df3be1d30e9,2539146417,0,separated,Separado,0.92,0.15,0.13245599866415342,24,8,119.99999999999999,110.4,0.9200000000000002,OPTIMAL,True,False,False,1442.9694220726753,1.0002439054572196,21.999999999999993,0.23477589996764436
phase_diagram,e759f67d1df3be1d30e9,2539146417,0,separated,Separado,0.92,0.35,0.2781814054126779,24,8,120.00000000000003,110.4,0.9199999999999998,OPTIMAL,True,False,False,1398.305887110625,4.191249180300581,21.999999999918703,3.8408507000422105
phase_diagram,e759f67d1df3be1d30e9,2539146417,0,separated,Separado,0.92,0.65,0.49037292102713803,24,8,119.99999999999997,110.4,0.9200000000000003,OPTIMAL,True,False,False,1293.0108258190319,0.9073209905911117,19.99999999999998,7.796820200048387
phase_diagram,e759f67d1df3be1d30e9,2539146417,0,separated,Separado,0.92,1.0,0.70930682920955,24,8,119.99999999999999,110.4,0.9200000000000002,OPTIMAL,True,False,False,1206.6944590945852,1.7374206492207334,19.000000000000046,2.868903800030239
phase_diagram,d97899ad293ad01f706b,306885783,1,separated,Separado,0.92,0.0,0.0,24,8,120.0,110.4,0.92,INFEASIBLE,False,True,False,,,,0.002218600013293326
phase_diagram,d97899ad293ad01f706b,306885783,1,separated,Separado,0.92,0.15,0.13308123772856786,24,8,120.0,110.4,0.92,OPTIMAL,True,False,False,1545.8953559082179,9.599999999999987,23.999999999999993,0.0715351999970153
phase_diagram,d97899ad293ad01f706b,306885783,1,separated,Separado,0.92,0.35,0.31271308976241985,24,8,120.0,110.4,0.92,FEASIBLE_TIME_LIMIT,False,False,True,1369.1983389880618,3.5745753186355858,21.999999999999755,10.005041000025813
phase_diagram,d97899ad293ad01f706b,306885783,1,separated,Separado,0.92,0.65,0.5564814966133939,24,8,120.00000000000001,110.4,0.9199999999999999,OPTIMAL,True,False,False,1288.9156779216873,0.7438056866324345,19.99999999999982,8.327115799998865
