campaign_id,experiment,block,world_key,world_id,world_seed,scenario,N,K,robots_per_load,capacity_cv,realized_cv,pressure,graph_regime,graph_edges,graph_connected,br_status,br_phase,br_feasible,br_distance,br_deficit,br_rounds,br_bytes_per_agent,hstar_order,hstar_category,searched_through,phase,witness_robots,witness_old_actions,witness_new_actions,witness_delta_deficit,witness_delta_distance,search_runtime_ms,br_assignment,gap_br,gap_2br,gap_c3
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r0,E9R:N12:K4:clustered:p0.85:cv0.65:r0,1785587468,clustered,12,4,3.0,0.65,0.4808584704145253,0.85,medium,52,True,LOCAL_MINIMUM,G,True,521.592034931559,0.0,37,532.0,2.0,2,3,G,2;9,2;1,1;2,0.0,-54.06781130050107,8.742100006202236,0;2;2;2;3;3;3;2;2;1;3;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r1,E9R:N12:K4:clustered:p0.85:cv0.65:r1,3648849747,clustered,12,4,3.0,0.65,0.5549404507680382,0.85,medium,48,True,LOCAL_MINIMUM,G,True,464.83240711239466,0.0,28,563.0,2.0,2,3,G,7;8,0;2,2;0,0.0,-49.918259480157566,5.5893000098876655,1;1;-1;3;0;2;1;0;2;0;3;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r2,E9R:N12:K4:clustered:p0.85:cv0.65:r2,2762834349,clustered,12,4,3.0,0.65,0.6924754869498917,0.85,medium,26,True,LOCAL_MINIMUM,G,True,569.9709516059828,0.0,37,653.3333333333334,2.0,2,3,G,8;9,-1;3,3;-1,0.0,-45.30944311046464,3.7625000113621354,3;1;-1;1;3;2;0;0;-1;3;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r3,E9R:N12:K4:clustered:p0.85:cv0.65:r3,4155989967,clustered,12,4,3.0,0.65,0.5682098300720577,0.85,medium,40,True,LOCAL_MINIMUM,G,True,534.9175802739699,0.0,30,644.3333333333334,2.0,2,3,G,6;8,1;3,3;1,0.0,-32.707621544182416,4.607099981512874,2;2;2;1;3;2;1;3;3;0;2;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r4,E9R:N12:K4:clustered:p0.85:cv0.65:r4,508860824,clustered,12,4,3.0,0.65,0.48059294534240593,0.85,medium,40,True,LOCAL_MINIMUM,G,True,464.45022398948413,0.0,31,582.0,2.0,2,3,G,5;9,1;3,3;1,0.0,-25.07437382232633,4.742199991596863,2;1;1;2;0;1;3;1;3;3;0;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r5,E9R:N12:K4:clustered:p0.85:cv0.65:r5,1870433549,clustered,12,4,3.0,0.65,0.5374674784355957,0.85,medium,53,True,LOCAL_MINIMUM,G,True,461.29864444482257,0.0,45,622.6666666666666,2.0,2,3,G,5;11,0;2,2;0,0.0,-58.41284076140742,8.92960000783205,0;2;2;1;3;0;3;1;1;1;-1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r6,E9R:N12:K4:clustered:p0.85:cv0.65:r6,4155495306,clustered,12,4,3.0,0.65,1.0203877435157316,0.85,medium,41,True,LOCAL_MINIMUM,G,True,479.599064750627,0.0,39,611.3333333333334,2.0,2,3,G,0;9,0;-1,-1;0,0.0,-32.43730771437213,4.976099997293204,0;2;0;0;3;2;3;0;-1;-1;1;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r7,E9R:N12:K4:clustered:p0.85:cv0.65:r7,2268373965,clustered,12,4,3.0,0.65,0.4209613136927273,0.85,medium,33,True,LOCAL_MINIMUM,G,True,437.807787661234,0.0,33,583.0,2.0,2,3,G,9;11,0;2,2;0,0.0,-10.40115811033533,3.7469000089913607,1;3;0;3;2;-1;0;3;1;0;2;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r8,E9R:N12:K4:clustered:p0.85:cv0.65:r8,2153112721,clustered,12,4,3.0,0.65,0.43132022712733603,0.85,medium,38,True,LOCAL_MINIMUM,G,True,660.1715005444523,0.0,30,493.3333333333333,2.0,2,3,G,6;11,-1;3,3;-1,0.0,-19.46093556299728,4.523599985986948,2;1;0;0;3;1;-1;0;2;3;2;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv0.65:r9,E9R:N12:K4:clustered:p0.85:cv0.65:r9,1835877332,clustered,12,4,3.0,0.65,0.7678175472604233,0.85,medium,51,True,LOCAL_MINIMUM,G,True,611.0668855768255,0.0,34,526.0,2.0,2,3,G,10;11,0;1,1;0,0.0,-38.72646855159668,6.386900000507012,-1;2;2;3;3;0;1;2;0;3;0;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r0,E9R:N12:K4:clustered:p0.85:cv1.00:r0,3345321008,clustered,12,4,3.0,1.0,0.9848027946026686,0.85,medium,48,True,LOCAL_MINIMUM,Q,False,438.753231472072,0.00602794164012721,31,600.3333333333334,2.0,2,3,Q,4;11,2;1,1;2,-0.00602794164012721,4.107652020925329,6.606599985389039,1;2;0;1;2;3;1;1;0;0;2;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r1,E9R:N12:K4:clustered:p0.85:cv1.00:r1,4168527269,clustered,12,4,3.0,1.0,0.7176876390160638,0.85,medium,33,True,LOCAL_MINIMUM,G,True,398.50007801793885,0.0,34,841.3333333333334,3.0,3,3,G,0;7;9,2;2;1,1;1;2,0.0,-37.62464036097337,19.13479997892864,2;3;-1;-1;1;-1;0;2;0;1;-1;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r2,E9R:N12:K4:clustered:p0.85:cv1.00:r2,808792792,clustered,12,4,3.0,1.0,0.7020604526057992,0.85,medium,44,True,LOCAL_MINIMUM,Q,False,446.888080057616,0.059883043284424176,32,524.6666666666666,2.0,2,3,Q,6;7,0;1,1;0,-0.059883043284424176,-7.609967015278762,4.808700003195554,3;0;2;2;0;1;0;1;2;2;3;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r3,E9R:N12:K4:clustered:p0.85:cv1.00:r3,3148950574,clustered,12,4,3.0,1.0,0.8956709722009223,0.85,medium,30,True,LOCAL_MINIMUM,G,True,406.5227493638591,0.0,30,557.6666666666666,2.0,2,3,G,4;5,2;1,1;2,0.0,-3.4139347425849706,4.209799983073026,3;2;1;0;2;1;-1;2;-1;1;1;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r4,E9R:N12:K4:clustered:p0.85:cv1.00:r4,12451234,clustered,12,4,3.0,1.0,1.0084700914384641,0.85,medium,35,True,LOCAL_MINIMUM,G,True,475.5755567905443,0.0,39,811.6666666666666,2.0,2,3,G,1;3,0;1,1;0,0.0,-31.695885710308957,6.630400021094829,2;0;0;1;1;-1;-1;2;3;1;0;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r5,E9R:N12:K4:clustered:p0.85:cv1.00:r5,250374147,clustered,12,4,3.0,1.0,0.5191768394929208,0.85,medium,35,True,LOCAL_MINIMUM,G,True,448.1659993388083,0.0,34,701.0,3.0,3,3,G,4;8;10,2;2;3,3;3;2,0.0,-16.601382699963523,30.116000009002164,1;1;0;0;2;-1;1;1;2;-1;3;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r6,E9R:N12:K4:clustered:p0.85:cv1.00:r6,2532887856,clustered,12,4,3.0,1.0,0.903535672568511,0.85,medium,55,True,LOCAL_MINIMUM,G,True,420.6487655709024,0.0,41,676.3333333333334,2.0,2,3,G,3;5,-1;1,1;-1,0.0,-39.55035706995665,9.049099986441433,0;2;2;-1;2;1;1;3;0;2;1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r7,E9R:N12:K4:clustered:p0.85:cv1.00:r7,1535489560,clustered,12,4,3.0,1.0,0.7343961097791355,0.85,medium,44,True,LOCAL_MINIMUM,G,True,331.422041191444,0.0,32,656.6666666666666,2.0,2,3,G,0;2,-1;0,0;-1,0.0,-18.205163938029276,4.240699985530227,-1;3;0;1;2;2;1;3;0;1;1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r8,E9R:N12:K4:clustered:p0.85:cv1.00:r8,1888931125,clustered,12,4,3.0,1.0,0.6683664019479246,0.85,medium,25,True,LOCAL_MINIMUM,G,True,615.600862205116,0.0,33,703.6666666666666,2.0,2,3,G,1;9,2;-1,-1;2,0.0,-20.754814375317444,3.014500020071864,2;2;2;0;2;0;3;1;2;-1;3;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:clustered:p0.85:cv1.00:r9,E9R:N12:K4:clustered:p0.85:cv1.00:r9,2044311378,clustered,12,4,3.0,1.0,0.8498521555569148,0.85,medium,39,True,LOCAL_MINIMUM,Q,False,580.7983497662142,0.43190800101821303,34,688.0,2.0,2,3,Q,8;9,2;3,3;2,-0.43190800101821303,6.045163645066324,7.215899997390807,0;2;1;2;2;1;3;1;2;3;2;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r0,E9R:N12:K4:corridor:p0.70:cv0.00:r0,4153488000,corridor,12,4,3.0,0.0,0.0,0.7,medium,34,True,LOCAL_MINIMUM,G,True,342.4230247165862,0.0,21,341.0,2.0,2,3,G,6;10,1;0,0;1,0.0,-46.78764977468583,3.3688000112306327,3;1;-1;0;-1;-1;1;2;3;0;0;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r1,E9R:N12:K4:corridor:p0.70:cv0.00:r1,3357227243,corridor,12,4,3.0,0.0,0.0,0.7,medium,39,True,LOCAL_MINIMUM,G,True,372.5747799878963,0.0,22,349.3333333333333,2.0,2,3,G,0;10,0;2,2;0,0.0,-65.12650479561204,7.434300001477823,0;1;-1;3;2;-1;0;2;2;0;2;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r2,E9R:N12:K4:corridor:p0.70:cv0.00:r2,2470023080,corridor,12,4,3.0,0.0,0.0,0.7,medium,29,True,LOCAL_MINIMUM,G,True,296.72994143339827,0.0,23,469.6666666666667,2.0,2,3,G,1;6,1;3,3;1,0.0,-35.699844523875484,3.8634999946225435,3;1;3;0;3;0;3;1;2;1;0;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r3,E9R:N12:K4:corridor:p0.70:cv0.00:r3,3935667370,corridor,12,4,3.0,0.0,0.0,0.7,medium,39,True,LOCAL_MINIMUM,G,True,419.3153965176628,0.0,22,377.3333333333333,2.0,2,3,G,6;10,0;2,2;0,0.0,-59.666065100478285,7.222399988677353,0;1;3;3;1;0;0;-1;0;3;2;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r4,E9R:N12:K4:corridor:p0.70:cv0.00:r4,474575735,corridor,12,4,3.0,0.0,0.0,0.7,medium,32,True,LOCAL_MINIMUM,G,True,230.4941615266864,0.0,23,483.6666666666667,2.0,2,3,G,7;11,3;2,2;3,0.0,-6.327268688831296,3.624600009061396,1;3;1;1;0;1;0;3;1;3;-1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r5,E9R:N12:K4:corridor:p0.70:cv0.00:r5,3404199954,corridor,12,4,3.0,0.0,0.0,0.7,medium,40,True,LOCAL_MINIMUM,G,True,335.0298914540564,0.0,23,427.6666666666667,2.0,2,3,G,3;5,2;1,1;2,0.0,-35.12848596326714,4.341699997894466,-1;3;1;2;3;1;3;3;0;2;3;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r6,E9R:N12:K4:corridor:p0.70:cv0.00:r6,2970965961,corridor,12,4,3.0,0.0,0.0,0.7,medium,39,True,LOCAL_MINIMUM,G,True,276.1156883122163,0.0,22,377.3333333333333,2.0,2,3,G,0;2,2;1,1;2,0.0,-43.914537594857734,4.611400014255196,2;3;1;-1;-1;3;0;0;3;2;1;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r7,E9R:N12:K4:corridor:p0.70:cv0.00:r7,1828743846,corridor,12,4,3.0,0.0,0.0,0.7,medium,34,True,LOCAL_MINIMUM,G,True,383.90534038712696,0.0,23,427.6666666666667,2.0,2,3,G,0;3,2;3,3;2,0.0,-41.084147995410625,4.43299999460578,2;1;0;3;2;-1;3;0;3;2;1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r8,E9R:N12:K4:corridor:p0.70:cv0.00:r8,3436051998,corridor,12,4,3.0,0.0,0.0,0.7,medium,42,True,LOCAL_MINIMUM,G,True,191.41703361417476,0.0,22,412.3333333333333,2.0,2,3,G,4;7,3;-1,-1;3,0.0,-17.49352813530686,5.400099995313212,1;1;0;-1;3;3;2;-1;0;2;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.00:r9,E9R:N12:K4:corridor:p0.70:cv0.00:r9,1722981851,corridor,12,4,3.0,0.0,0.0,0.7,medium,39,True,LOCAL_MINIMUM,G,True,253.87694657708334,0.0,22,363.3333333333333,2.0,2,3,G,6;11,3;1,1;3,0.0,-32.75768088909169,4.595500009600073,3;3;2;3;0;-1;3;3;-1;2;0;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r0,E9R:N12:K4:corridor:p0.70:cv0.35:r0,1143907510,corridor,12,4,3.0,0.35,0.30840444783005644,0.7,medium,62,True,LOCAL_MINIMUM,G,True,254.93664881127353,0.0,26,436.0,2.0,2,3,G,3;4,1;3,3;1,0.0,-47.65395689835865,8.988099987618625,1;3;2;1;3;1;1;-1;-1;0;1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r1,E9R:N12:K4:corridor:p0.70:cv0.35:r1,2996377112,corridor,12,4,3.0,0.35,0.37315287730290797,0.7,medium,23,True,LOCAL_MINIMUM,G,True,336.61152381957135,0.0,26,555.0,2.0,2,3,G,9;10,3;0,0;3,0.0,-7.557968867607322,3.0947999912314117,3;0;3;-1;2;1;2;-1;3;3;0;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r2,E9R:N12:K4:corridor:p0.70:cv0.35:r2,3121087997,corridor,12,4,3.0,0.35,0.20579916373543403,0.7,medium,50,True,LOCAL_MINIMUM,G,True,278.6872281191883,0.0,22,384.3333333333333,2.0,2,3,G,4;6,2;0,0;2,0.0,-36.814360670036464,6.987500004470348,1;2;-1;1;2;2;0;3;-1;1;3;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r3,E9R:N12:K4:corridor:p0.70:cv0.35:r3,1816685484,corridor,12,4,3.0,0.35,0.3002577294124952,0.7,medium,55,True,LOCAL_MINIMUM,G,True,333.85140700140363,0.0,23,406.6666666666667,2.0,2,3,G,9;11,2;0,0;2,0.0,-72.38471250264107,8.382100000744686,3;-1;0;3;0;1;3;3;3;2;2;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r4,E9R:N12:K4:corridor:p0.70:cv0.35:r4,3867117677,corridor,12,4,3.0,0.35,0.39753973258835573,0.7,medium,34,True,LOCAL_MINIMUM,G,True,428.82128265950985,0.0,31,608.0,2.0,2,3,G,6;10,2;1,1;2,0.0,-41.89589400802173,4.0268999873660505,1;-1;-1;0;3;2;2;3;3;3;1;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r5,E9R:N12:K4:corridor:p0.70:cv0.35:r5,1481967992,corridor,12,4,3.0,0.35,0.23140354005447317,0.7,medium,44,True,LOCAL_MINIMUM,G,True,295.3102401635598,0.0,26,450.0,2.0,2,3,G,6;7,3;1,1;3,0.0,-44.22553380836815,4.922899999655783,0;2;-1;3;2;1;3;1;3;2;-1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r6,E9R:N12:K4:corridor:p0.70:cv0.35:r6,471573786,corridor,12,4,3.0,0.35,0.3785527373948546,0.7,medium,23,True,LOCAL_MINIMUM,G,True,330.9310009605755,0.0,31,570.3333333333334,2.0,2,3,G,7;9,-1;1,1;-1,0.0,-16.3779473350549,2.7811999898403883,1;3;2;2;0;1;3;-1;1;1;3;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r7,E9R:N12:K4:corridor:p0.70:cv0.35:r7,1984513371,corridor,12,4,3.0,0.35,0.36059182002162365,0.7,medium,47,True,LOCAL_MINIMUM,G,True,326.64545725000727,0.0,25,434.6666666666667,2.0,2,3,G,3;6,-1;1,1;-1,0.0,-36.960135271219244,6.967299996176735,2;-1;-1;-1;2;3;1;2;0;3;3;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r8,E9R:N12:K4:corridor:p0.70:cv0.35:r8,568459044,corridor,12,4,3.0,0.35,0.4258822313790949,0.7,medium,47,True,LOCAL_MINIMUM,G,True,389.8601109933182,0.0,28,486.3333333333333,2.0,2,3,G,5;8,-1;3,3;-1,0.0,-61.92759540927833,8.341799984918907,3;3;1;0;-1;-1;-1;2;3;2;2;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.35:r9,E9R:N12:K4:corridor:p0.70:cv0.35:r9,2692844730,corridor,12,4,3.0,0.35,0.28197205845887996,0.7,medium,40,True,LOCAL_MINIMUM,G,True,211.100357022934,0.0,31,644.3333333333334,2.0,2,3,G,7;8,-1;1,1;-1,0.0,-6.437481253853065,7.282300008228049,3;-1;0;3;0;2;-1;-1;1;-1;0;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r0,E9R:N12:K4:corridor:p0.70:cv0.65:r0,3202044069,corridor,12,4,3.0,0.65,0.7040648350288788,0.7,medium,33,True,LOCAL_MINIMUM,G,True,206.15966167644643,0.0,27,426.3333333333333,2.0,2,3,G,3;5,2;-1,-1;2,0.0,-25.19010352358147,4.197200003545731,0;-1;1;2;-1;-1;1;1;3;3;-1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r1,E9R:N12:K4:corridor:p0.70:cv0.65:r1,167609556,corridor,12,4,3.0,0.65,0.6676246845907442,0.7,medium,29,True,LOCAL_MINIMUM,G,True,210.25876140061615,0.0,27,513.0,2.0,2,3,G,6;9,3;-1,-1;3,0.0,-24.46652884630024,5.777300015324727,0;-1;2;1;-1;0;3;1;0;-1;3;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r2,E9R:N12:K4:corridor:p0.70:cv0.65:r2,2905843278,corridor,12,4,3.0,0.65,0.6131305562009753,0.7,medium,34,True,LOCAL_MINIMUM,G,True,363.1723969450547,0.0,29,598.3333333333334,2.0,2,3,G,1;7,-1;2,2;-1,0.0,-34.42690395184197,7.277999975485727,3;-1;-1;1;2;0;1;2;1;0;-1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r3,E9R:N12:K4:corridor:p0.70:cv0.65:r3,3113335405,corridor,12,4,3.0,0.65,0.4496944424703312,0.7,medium,51,True,LOCAL_MINIMUM,G,True,272.99533839317934,0.0,27,415.0,2.0,2,3,G,5;6,2;1,1;2,0.0,-30.22961269610842,6.573299993760884,0;-1;2;2;0;2;1;0;3;1;-1;2,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r4,E9R:N12:K4:corridor:p0.70:cv0.65:r4,3459513647,corridor,12,4,3.0,0.65,0.8306439107391194,0.7,medium,35,True,LOCAL_MINIMUM,G,True,256.79583220841437,0.0,30,507.3333333333333,2.0,2,3,G,6;10,-1;0,0;-1,0.0,-30.749729189919535,6.572300015250221,3;2;2;0;0;-1;-1;1;-1;0;0;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r5,E9R:N12:K4:corridor:p0.70:cv0.65:r5,1430411379,corridor,12,4,3.0,0.65,0.49767767110227135,0.7,medium,41,True,LOCAL_MINIMUM,G,True,241.7269977195855,0.0,31,608.0,2.0,2,3,G,4;11,0;-1,-1;0,0.0,-20.82381861630194,4.83739998890087,1;0;-1;3;0;2;2;-1;1;1;3;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r6,E9R:N12:K4:corridor:p0.70:cv0.65:r6,2740552920,corridor,12,4,3.0,0.65,0.9383397402586324,0.7,medium,34,True,LOCAL_MINIMUM,G,True,265.569713855553,0.0,25,384.3333333333333,2.0,2,3,G,5;7,-1;3,3;-1,0.0,-7.361741190124455,4.993900016415864,0;0;2;3;-1;-1;-1;3;1;1;2;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r7,E9R:N12:K4:corridor:p0.70:cv0.65:r7,298587886,corridor,12,4,3.0,0.65,0.5704960472714088,0.7,medium,31,True,LOCAL_MINIMUM,G,True,383.80881746213134,0.0,30,823.3333333333334,2.0,2,3,G,7;9,0;2,2;0,0.0,-16.187140132295482,6.632600008742884,1;0;-1;1;-1;1;0;0;1;2;1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r8,E9R:N12:K4:corridor:p0.70:cv0.65:r8,3018458127,corridor,12,4,3.0,0.65,0.4730002965444521,0.7,medium,46,True,LOCAL_MINIMUM,G,True,346.94748270758356,0.0,30,451.3333333333333,2.0,2,3,G,4;8,1;0,0;1,0.0,-45.600248742498536,7.964099990203977,-1;1;2;3;1;2;0;-1;0;1;0;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv0.65:r9,E9R:N12:K4:corridor:p0.70:cv0.65:r9,4171378002,corridor,12,4,3.0,0.65,0.5331629142337222,0.7,medium,33,True,LOCAL_MINIMUM,G,True,441.3518344713575,0.0,22,426.3333333333333,2.0,2,3,G,5;6,-1;1,1;-1,0.0,-21.382804991471104,4.356299992650747,0;2;0;1;2;-1;1;0;3;-1;3;0,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv1.00:r0,E9R:N12:K4:corridor:p0.70:cv1.00:r0,3139626884,corridor,12,4,3.0,1.0,0.8623359010227636,0.7,medium,38,True,LOCAL_MINIMUM,G,True,246.9077907743781,0.0,36,662.6666666666666,2.0,2,3,G,0;9,-1;0,0;-1,0.0,-31.5819738521315,5.283099977532402,-1;3;0;2;1;0;0;-1;2;0;3;-1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv1.00:r1,E9R:N12:K4:corridor:p0.70:cv1.00:r1,327167354,corridor,12,4,3.0,1.0,0.7747655016752109,0.7,medium,39,True,LOCAL_MINIMUM,G,True,272.45000952576106,0.0,35,637.3333333333334,2.0,2,3,G,0;11,-1;3,3;-1,0.0,-10.795836950912573,4.754800000227988,-1;-1;3;1;2;-1;0;3;2;3;-1;3,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv1.00:r2,E9R:N12:K4:corridor:p0.70:cv1.00:r2,3583479430,corridor,12,4,3.0,1.0,0.7296747817831062,0.7,medium,24,True,LOCAL_MINIMUM,G,True,226.34762680080178,0.0,34,841.6666666666666,2.0,2,3,G,3;10,2;0,0;2,0.0,-1.0395718837007308,3.3059999987017363,-1;-1;3;2;1;0;-1;0;1;1;0;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv1.00:r3,E9R:N12:K4:corridor:p0.70:cv1.00:r3,2870991912,corridor,12,4,3.0,1.0,0.7888623093714843,0.7,medium,38,True,LOCAL_MINIMUM,G,True,206.9168395562761,0.0,28,486.3333333333333,2.0,2,3,G,9;10,2;3,3;2,0.0,-44.161877290281154,7.611900015035644,0;1;1;-1;-1;-1;-1;-1;2;2;3;1,,,
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,ratio_sensitivity,E9R:N12:K4:corridor:p0.70:cv1.00:r4,E9R:N12:K4:corridor:p0.70:cv1.00:r4,3345442651,corridor,12,4,3.0,1.0,0.9187790506718155,0.7,medium,35,True,LOCAL_MINIMUM,G,True,253.28528553854488,0.0,30,563.3333333333334,2.0,2,3,G,5;9,3;-1,-1;3,0.0,-24.170397524147905,5.1374000031501055,1;2;2;0;2;3;3;-1;-1;-1;1;2,,,
