actual,bound,kind,label,method,oracle_method,scenario,scenario_case,seed
0.4580140974563285,0.3383389518847686,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2027
0.4498927367453263,0.3383389518847686,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2027
0.4828378792522219,0.3383389518847686,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2027
0.3523696993567021,0.30878298542733357,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2028
0.4140737823290009,0.30878298542733357,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2028
0.37783904424314035,0.30878298542733357,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2028
0.4294341604306157,0.30878298542733357,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2028
0.3949061310227124,0.30878298542733357,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2028
0.4294341604306157,0.30878298542733357,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2028
0.5722742969906265,0.4351258016773557,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2029
0.5050156224305213,0.4351258016773557,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,robot_failures,fail4,2029
0.5928301266239104,0.4351258016773557,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2029
0.5901989804308502,0.4351258016773557,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2029
0.5775365893767472,0.4351258016773557,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2029
0.6054925176780135,0.4351258016773557,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2029
0.3965297269711661,0.3551926511865272,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2030
0.44705281959683596,0.3551926511865272,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2030
0.47180403164072465,0.3551926511865272,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2030
0.44705281959683596,0.3551926511865272,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2030
0.5107707036859741,0.47726184777405456,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2031
0.4972075953406734,0.47726184777405456,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2031
0.4972075953406734,0.47726184777405456,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2031
0.4453136984200031,0.428593342537199,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2032
0.5496241754870379,0.428593342537199,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2032
0.5141892928363246,0.428593342537199,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2032
0.4962417548703789,0.428593342537199,method_capture_gt_oracle_policy,Classic centralized min-cost,classic_centralized_mincost,oracle_clairvoyant,robot_failures,fail4,2032
0.4881116735695659,0.428593342537199,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2032
0.49056603773584906,0.428593342537199,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2032
0.49302040190213225,0.428593342537199,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2032
0.4588957055214724,0.4346284935241991,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2033
0.44730743012951607,0.4346284935241991,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2033
0.6143708250586749,0.5918035746524644,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2034
0.518943343760862,0.41362530413625304,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2036
0.5738616614529024,0.41362530413625304,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2036
0.48522766770941955,0.41362530413625304,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,robot_failures,fail4,2036
0.6061870003475843,0.41362530413625304,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2036
0.42978797358359405,0.41362530413625304,method_capture_gt_oracle_policy,Classic centralized min-cost,classic_centralized_mincost,oracle_clairvoyant,robot_failures,fail4,2036
0.5281543274244004,0.41362530413625304,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2036
0.5941953423705248,0.41362530413625304,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2036
0.5373653110879388,0.41362530413625304,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2036
0.48963918272714096,0.46804810896971444,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2037
0.5273148819011737,0.46804810896971444,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2037
0.5184755832488045,0.46804810896971444,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2037
0.5373134328358208,0.46804810896971444,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2037
0.42123338808421684,0.34866358070777964,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2038
0.42123338808421684,0.34866358070777964,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2038
0.4585635359116022,0.34866358070777964,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2038
0.4434821561893385,0.34866358070777964,method_capture_gt_oracle_policy,Classic centralized min-cost,classic_centralized_mincost,oracle_clairvoyant,robot_failures,fail4,2038
0.4434821561893385,0.34866358070777964,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2038
0.38076750783933105,0.34866358070777964,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2038
0.4724503509033896,0.34866358070777964,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2038
0.5448890383322126,0.4604909213180901,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2039
0.6007061197041023,0.4604909213180901,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2039
0.6203765971755211,0.4604909213180901,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2039
0.5788500336247477,0.4604909213180901,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2039
0.6060860793544047,0.4604909213180901,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2039
0.5734700739744452,0.4604909213180901,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2039
0.4544586855740387,0.42582492500681757,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2040
0.4544586855740387,0.42582492500681757,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2040
0.439596400327243,0.42582492500681757,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2040
0.4544586855740387,0.42582492500681757,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2040
0.48542978474154336,0.423195196954166,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2041
0.5044662468882706,0.423195196954166,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2041
0.5328745057841557,0.423195196954166,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2041
0.5044662468882706,0.423195196954166,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2041
0.5180846390393908,0.423195196954166,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2041
0.44904561630540274,0.3696214817211258,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2042
0.4116790682626981,0.3696214817211258,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,robot_failures,fail4,2042
0.5177935943060498,0.3696214817211258,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2042
0.5040439987059204,0.3696214817211258,method_capture_gt_oracle_policy,Classic centralized min-cost,classic_centralized_mincost,oracle_clairvoyant,robot_failures,fail4,2042
0.49158848269168554,0.3696214817211258,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2042
0.3867680362342284,0.3696214817211258,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2042
0.49158848269168554,0.3696214817211258,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2042
0.4479715082068752,0.3821616599566429,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2043
0.4673273459275318,0.3821616599566429,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2043
0.45168782904924126,0.3821616599566429,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2043
0.4698048931557758,0.3821616599566429,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2043
0.45168782904924126,0.3821616599566429,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2043
0.4698048931557758,0.3821616599566429,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2043
0.501787842669845,0.40286054827175205,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2044
0.5168355184743741,0.40286054827175205,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2044
0.5524433849821215,0.40286054827175205,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2044
0.5524433849821215,0.40286054827175205,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2044
0.5362038140643623,0.40286054827175205,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2044
0.3853752559932538,0.3780267437658113,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2045
0.39115769184435606,0.3780267437658113,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,robot_failures,fail4,2045
0.3853752559932538,0.3780267437658113,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,robot_failures,fail4,2045
0.40778219491627515,0.3780267437658113,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2045
0.649476688867745,0.6287345385347287,method_capture_gt_oracle_policy,Classic centralized min-cost,classic_centralized_mincost,oracle_clairvoyant,task_churn,cancel30,2027
0.649476688867745,0.6287345385347287,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,task_churn,cancel30,2027
0.5091207888249795,0.5017255546425637,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,task_churn,cancel30,2028
0.5549712407559573,0.5017255546425637,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,task_churn,cancel30,2028
0.5270336894001644,0.5017255546425637,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,task_churn,cancel30,2028
0.5270336894001644,0.5017255546425637,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,task_churn,cancel30,2028
0.5270336894001644,0.5017255546425637,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,task_churn,cancel30,2028
0.5283483976992605,0.5017255546425637,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,task_churn,cancel30,2028
0.5395341937398012,0.514315383474262,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,task_churn,cancel30,2030
0.5292983236908471,0.514315383474262,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,task_churn,cancel30,2030
0.5292983236908471,0.514315383474262,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,task_churn,cancel30,2030
0.5292983236908471,0.514315383474262,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,task_churn,cancel30,2030
0.5328586263165703,0.514315383474262,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,task_churn,cancel30,2030
0.49162861491628607,0.4835616438356164,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,task_churn,cancel30,2033
0.5106544901065448,0.4835616438356164,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,task_churn,cancel30,2033
0.5013698630136986,0.4835616438356164,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,task_churn,cancel30,2033
0.4884322678843226,0.4835616438356164,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,task_churn,cancel30,2033
0.7925683060109289,0.7687431693989072,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,task_churn,cancel30,2034
0.7943169398907105,0.7687431693989072,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,task_churn,cancel30,2034
0.7925683060109289,0.7687431693989072,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,task_churn,cancel30,2034
0.5362271001815481,0.5335864003961049,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,task_churn,cancel30,2035
0.5362271001815481,0.5335864003961049,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,task_churn,cancel30,2035
0.46932799013563503,0.467324290998767,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,task_churn,cancel30,2040
0.6231910274963821,0.5828509406657019,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,task_churn,cancel30,2041
0.7073082489146165,0.5828509406657019,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,task_churn,cancel30,2041
0.6193921852387844,0.5828509406657019,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,task_churn,cancel30,2041
0.6861432706222865,0.5828509406657019,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,task_churn,cancel30,2041
0.6193921852387844,0.5828509406657019,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,task_churn,cancel30,2041
0.8146677810279984,0.7647304638529043,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,task_churn,cancel30,2042
0.7730881738403678,0.7647304638529043,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,task_churn,cancel30,2042
0.6472485768500948,0.6110056925996206,method_capture_gt_oracle_policy,Classic centralized min-cost,classic_centralized_mincost,oracle_clairvoyant,task_churn,cancel30,2043
0.6326375711574952,0.6110056925996206,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,task_churn,cancel30,2043
0.6472485768500948,0.6110056925996206,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,task_churn,cancel30,2043
0.7172387635122321,0.6996017447373413,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,task_churn,cancel30,2044
0.6190075693860387,0.4827586206896552,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2026
0.5664423885618166,0.4827586206896552,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2026
0.5866274179983179,0.4827586206896552,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2026
0.5933557611438183,0.4827586206896552,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,comm_degradation,R12_p0,2026
0.5866274179983179,0.4827586206896552,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2026
0.5933557611438183,0.4827586206896552,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,comm_degradation,R12_p0,2026
0.624,0.5804,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2027
0.6940000000000001,0.5804,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2027
0.6708,0.5804,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,comm_degradation,R12_p0,2027
0.6728000000000001,0.5804,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2027
0.6728000000000001,0.5804,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2027
0.6048,0.5804,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,comm_degradation,R12_p0,2027
0.5974212034383953,0.5784383954154727,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2029
0.5974212034383953,0.5784383954154727,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2029
0.40453163857419183,0.3832550428295109,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2030
0.4772036474164134,0.3832550428295109,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2030
0.4155844155844156,0.3832550428295109,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2030
0.4155844155844156,0.3832550428295109,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2030
0.6522642293311176,0.6269214790195263,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2031
0.7008724553385958,0.6269214790195263,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2031
0.7141670128791027,0.6269214790195263,method_capture_gt_oracle_policy,Classic centralized min-cost,classic_centralized_mincost,oracle_clairvoyant,comm_degradation,R12_p0,2031
0.7141670128791027,0.6269214790195263,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,comm_degradation,R12_p0,2031
0.7008724553385958,0.6269214790195263,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2031
0.7141670128791027,0.6269214790195263,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,comm_degradation,R12_p0,2031
0.5903659447348768,0.5616131441374159,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2032
0.6280806572068708,0.5616131441374159,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2032
0.5705750560119491,0.5616131441374159,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,comm_degradation,R12_p0,2032
0.6747572815533981,0.5616131441374159,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2032
0.6082897684839432,0.5616131441374159,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,comm_degradation,R12_p0,2032
0.637042569081404,0.5616131441374159,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2032
0.6082897684839432,0.5616131441374159,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,comm_degradation,R12_p0,2032
0.6596543951915852,0.6217129977460556,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2033
0.6596543951915852,0.6217129977460556,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2033
0.6596543951915852,0.6217129977460556,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,comm_degradation,R12_p0,2033
0.6596543951915852,0.6217129977460556,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2033
0.6596543951915852,0.6217129977460556,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,comm_degradation,R12_p0,2033
0.7745436605821411,0.7627035027133696,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2034
0.7745436605821411,0.7627035027133696,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2034
0.7745436605821411,0.7627035027133696,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,comm_degradation,R12_p0,2034
0.7903305377405032,0.7627035027133696,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,comm_degradation,R12_p0,2034
0.8204242723236309,0.7627035027133696,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,comm_degradation,R12_p0,2034
0.4929725931131413,0.46029515108924807,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2035
0.4929725931131413,0.46029515108924807,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2035
0.4957835558678847,0.46029515108924807,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,comm_degradation,R12_p0,2035
0.4929725931131413,0.46029515108924807,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2035
0.6436476316954405,0.6259406817175742,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2036
0.6436476316954405,0.6259406817175742,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,comm_degradation,R12_p0,2036
0.7494466578131916,0.6259406817175742,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2036
0.7494466578131916,0.6259406817175742,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2036
0.640722724113968,0.6139680333564976,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2037
0.8655151141270819,0.8229487970388648,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2038
0.8655151141270819,0.8229487970388648,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2038
0.5874152223059533,0.5523737754333082,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2039
0.5684821140831453,0.5136964228166291,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2040
0.5694489203996133,0.5136964228166291,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,comm_degradation,R12_p0,2040
0.5694489203996133,0.5136964228166291,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,comm_degradation,R12_p0,2040
0.5462455688043828,0.5136964228166291,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,comm_degradation,R12_p0,2040
0.6366849960722702,0.5125687352710133,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,comm_degradation,R12_p0,2042
0.6064414768263944,0.5125687352710133,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,comm_degradation,R12_p0,2042
0.6366849960722702,0.5125687352710133,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,comm_degradation,R12_p0,2042
