video_id,SP,path_local,sha256,bytes,used_in_doc,caption
sp5_cargo-overhead-delivery_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6141,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_cargo-overhead-delivery_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6141.mp4,e3e0bb69987778fece738367ed45c2288bae9ffd198bcfc709d97e6080fad270,456756,false,
sp5_cargo-overhead-delivery_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6141,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_cargo-overhead-delivery_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6141.mp4,8e42592fd020fe5645eb004f8ce24aedc3862adba625b36beee78ce53c1992e2,458038,false,
sp5_cargo-overhead-delivery_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6133,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_cargo-overhead-delivery_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6133.mp4,e59bbde01471ed4f50956bc6465222ca5f252940d166523f50f6ef98afc8367b,370959,false,
sp5_cargo-overhead-delivery_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6126,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_cargo-overhead-delivery_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6126.mp4,5ebb91305d473ebf96ddf702a72ab630232fde973ceff6dd182fa5a7c86b1b08,412250,false,
sp5_formation-corridor-push_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6141,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_formation-corridor-push_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6141.mp4,edf8d99d97b5ec4a054daf0b9b453a602cdee9d870ed918a9eb92127324231c6,505248,false,
sp5_formation-corridor-push_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6141,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_formation-corridor-push_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6141.mp4,2630f4678d2791529dd6e6b0acc202849d8e1d27ba5ed7fb932e56d0f132b93e,505134,false,
sp5_formation-corridor-push_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6136,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_formation-corridor-push_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6136.mp4,f2c76e0919e09b5a53e0808b76bf6f171283088385dc64d079242cb4e92cbf80,458710,false,
sp5_formation-corridor-push_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6121,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_formation-corridor-push_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6121.mp4,61d370e9ac83b03ea840140d19c232001f09a0b45b655b48a100e94014310183,553978,false,
sp5_monte-carlo_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6108,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_monte-carlo_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6108.mp4,1c71fd1e39aa4379a8c5d9e0acfdd5513af18f0706f4168742a277db72e232ef,478829,false,
sp5_monte-carlo_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6108,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_monte-carlo_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6108.mp4,e9ff4f6fad09c398e16bdfbf7a627575f264d3edf9f9fb4a69812ddfb5e52d6b,481976,false,
sp5_monte-carlo_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6141,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_monte-carlo_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6141.mp4,3092627e115ef7af0f7bf8235255d6ccb346b33fa632f996253b0caa37738160,447939,false,
sp5_monte-carlo_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6148,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_monte-carlo_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6148.mp4,0cb5592d7278d7484b7ef05913c6517d8066d6ed4b3b60508c5c54b261a49b37,521992,false,
sp5_multi-group-crossing-push_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6104,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_multi-group-crossing-push_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6104.mp4,97a5345a744798edda090a7e30564a1da4216d997a11102e852fa650ed2c747b,604536,false,
sp5_multi-group-crossing-push_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6126,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_multi-group-crossing-push_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6126.mp4,cbe610be7a93f6b0aedb03789910fd44801d74bbbe49145db93b9dd3120682ed,598272,false,
sp5_multi-group-crossing-push_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6104,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_multi-group-crossing-push_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6104.mp4,c0a6a7d6e74584f52452dc2cd923f880ac749e04e78b03d8c460bd790a7fdecc,527426,false,
sp5_multi-group-crossing-push_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6104,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_multi-group-crossing-push_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6104.mp4,7f6fabeb3b37f3a26777e71d9258e9ec763a26fa7687fbc71b068e8c1c6e973c,579497,false,
sp5_overactuated-push-drag_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6103,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_overactuated-push-drag_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6103.mp4,e6c61742e5fd15dccf76fb80bcb7cbaa39bbb8a99e25ab038449945fc57ea9f0,440378,false,
sp5_overactuated-push-drag_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6103,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_overactuated-push-drag_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6103.mp4,8aa5d9e9c63cebd41550f972e91df27896a4165d63ded64516aa0d5a1d2da411,440024,false,
sp5_overactuated-push-drag_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6141,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_overactuated-push-drag_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6141.mp4,26092f5916adf85bb8a89431a50b1f06854187e78a19b7dd68161988b678dfae,411568,false,
sp5_overactuated-push-drag_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6125,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_overactuated-push-drag_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6125.mp4,71bf7f50c64ef4d91a6351673e6550594d83dc61b27b15615343fb780872472d,444450,false,
sp5_scarce-cargo-multi-load_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6132,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_scarce-cargo-multi-load_baseline_sota_centralized_cargo_cbf-overhead-cargo_sota-centralized-cbf-cargo_seed6132.mp4,579fb25069a132df76549a25a1623c4f3312ab2f8f33dda43648c2c9018e5dfa,514274,false,
sp5_scarce-cargo-multi-load_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6109,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_scarce-cargo-multi-load_baseline_sota_decentralized_cargo_velocity-obstacle-cargo_sota-decentralized-vo-cargo_seed6109.mp4,7bbeb74c38e737cc90c97512a5442843e5a4a31017f791e46fe5e132d5c490ed,491466,false,
sp5_scarce-cargo-multi-load_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6129,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_scarce-cargo-multi-load_proposed_model-based_decentralized_cargo_hamiltonian-tensor-cargo_ours-hamiltonian-cargo_seed6129.mp4,d00b4b5d6b8d38ae90b51c056e74b714f329efef2ab1c11b67e79a8d8d9d15eb,486802,false,
sp5_scarce-cargo-multi-load_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6114,SP5,results\sp5\SP5_MC_cooperative_transport\videos\sp5_scarce-cargo-multi-load_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6114.mp4,372f979fbcebd642cff0902c70407a50065cc11ecf750e58937c8b32ba9c858e,491694,false,
sp5_formation-corridor-push_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6651,SP5,results\sp5\SP5_MC_explicit_control_law\videos\sp5_formation-corridor-push_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6651.mp4,226c2ddc1de5f3b70ebe5960f6f3c7c41972cf9680c541f54dfe50bdb14adc65,435919,false,
sp5_monte-carlo_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6661,SP5,results\sp5\SP5_MC_explicit_control_law\videos\sp5_monte-carlo_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6661.mp4,aa2feb21b50124eb34b3cafd7b53e2d93605fb7f6398b538072f58296de631a9,432166,false,
sp5_multi-group-crossing-push_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6661,SP5,results\sp5\SP5_MC_explicit_control_law\videos\sp5_multi-group-crossing-push_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6661.mp4,289b1b73a70ea75fbdcd54135c16afd803e124b93035771df4ddccdb5584c2ff,443475,false,
sp5_overactuated-push-drag_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6655,SP5,results\sp5\SP5_MC_explicit_control_law\videos\sp5_overactuated-push-drag_reference_model-based-reference_centralized_cargo_time-expanded-mpc-cbf-cargo_reference-centralized-mpc-cbf-cargo_seed6655.mp4,9faf0c01df8c8a775e35c83064a7f4b92f62f22362983cb24e394bc6d7ec22b4,355323,false,
sp5_overactuated_push_drag_explicit-vgne-cbf-cargo_manual_seed6655,SP5,results\sp5\SP5_MC_explicit_control_law\videos\sp5_overactuated_push_drag_explicit-vgne-cbf-cargo_manual_seed6655.mp4,a2384ea06f77a784ba63b4ff4ba47f06e49c3d64f1da8f310dc73592589849a2,318470,false,
sp6_battery-depletion-reallocation_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7658,SP6,results\sp6\SP6_MC_explicit_control_law\videos\sp6_battery-depletion-reallocation_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7658.mp4,2f83e53a01fc655db72bb693f8bec50983d5f88b116f7e8a1add3ef94ec437bc,510283,false,
sp6_blocked-corridor-recovery_baseline_classic_decentralized_local-greedy-recovery_classic-decentralized-greedy-recovery_seed7652,SP6,results\sp6\SP6_MC_explicit_control_law\videos\sp6_blocked-corridor-recovery_baseline_classic_decentralized_local-greedy-recovery_classic-decentralized-greedy-recovery_seed7652.mp4,e277a016d892d5cc7d1e719f7ad1aa434d426934199d90b41b2f11fd8c84c054,477518,false,
sp6_monte-carlo_baseline_sota_centralized_centralized-cbf-recovery_cbf-recovery_seed7661,SP6,results\sp6\SP6_MC_explicit_control_law\videos\sp6_monte-carlo_baseline_sota_centralized_centralized-cbf-recovery_cbf-recovery_seed7661.mp4,b7b95bf78f4a0cab96ae37c5dd37febcfbb92f4ae6aaed0c84dcfa4911424c90,395425,false,
sp6_multi-load-priority-shift_proposed_model-based_decentralized_smith-qr-recovery_smith-qr-recovery_seed7652,SP6,results\sp6\SP6_MC_explicit_control_law\videos\sp6_multi-load-priority-shift_proposed_model-based_decentralized_smith-qr-recovery_smith-qr-recovery_seed7652.mp4,65966e997f5f3d8adbf14732a10b276bacb02d7d218041ca53953c18233fbd51,766975,false,
sp6_robot-dropout-mid-task_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7656,SP6,results\sp6\SP6_MC_explicit_control_law\videos\sp6_robot-dropout-mid-task_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7656.mp4,e856e4a5138e21672eb4bdf17d258592a962092dabf885de7696d2d457fb09b3,591609,false,
sp6_robot_dropout_mid_task_ours-guarded-explicit-control_manual_seed7656,SP6,results\sp6\SP6_MC_explicit_control_law\videos\sp6_robot_dropout_mid_task_ours-guarded-explicit-control_manual_seed7656.mp4,ac0ed5ef5534696e15f6fae3f9fdd1f7f45505177131c69a3c10aea478ecccae,700214,false,
sp6_battery-depletion-reallocation_baseline_classic_centralized_periodic-global-replan_classic-centralized-replan_seed7149,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_battery-depletion-reallocation_baseline_classic_centralized_periodic-global-replan_classic-centralized-replan_seed7149.mp4,853b1e09c0d0eab57bcd94e4d78e20a5386b5c9a9a280fc7129e11c7118a8be4,749019,false,
sp6_battery-depletion-reallocation_baseline_classic_decentralized_local-greedy-recovery_classic-decentralized-greedy-recovery_seed7122,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_battery-depletion-reallocation_baseline_classic_decentralized_local-greedy-recovery_classic-decentralized-greedy-recovery_seed7122.mp4,cafa56d4ae03743b71a57057458b05bcc1b113135efc249bcb86335b6485783e,803033,false,
sp6_blocked-corridor-recovery_proposed_model-based_decentralized_primal-dual-recovery_primal-dual-recovery_seed7108,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_blocked-corridor-recovery_proposed_model-based_decentralized_primal-dual-recovery_primal-dual-recovery_seed7108.mp4,754a5e570c63b6967e088ee1da647ab35d41b102014c0f0216908b487fe94911,868659,false,
sp6_blocked-corridor-recovery_proposed_model-based_decentralized_tensor-flow-recovery_tensor-flow-recovery_seed7108,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_blocked-corridor-recovery_proposed_model-based_decentralized_tensor-flow-recovery_tensor-flow-recovery_seed7108.mp4,cf9599ab7402bae5e5c7d761b23053677770fcff60d5ab30e9bbb1a2178f6453,873992,false,
sp6_communication-radius-decay_baseline_sota_centralized_centralized-cbf-recovery_cbf-recovery_seed7105,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_communication-radius-decay_baseline_sota_centralized_centralized-cbf-recovery_cbf-recovery_seed7105.mp4,96b67628c392d44c353468e2e1ca9efd4a2ec8b84978b90cfe4a28e82b9940cc,785223,false,
sp6_communication-radius-decay_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7112,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_communication-radius-decay_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7112.mp4,04c033ad60bb90941e1a8d08c591f5dd216e29d166cad430fb3df8d762b0cbd7,711715,false,
sp6_delayed-information-consensus_baseline_classic_centralized_periodic-global-replan_classic-centralized-replan_seed7147,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_delayed-information-consensus_baseline_classic_centralized_periodic-global-replan_classic-centralized-replan_seed7147.mp4,42cd602f33828caa8c3179efc994441924f1988c20dccb3531dccedbd3bf22ed,741323,false,
sp6_delayed-information-consensus_baseline_sota_decentralized_cbba-recovery-auction_cbba-recovery_seed7147,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_delayed-information-consensus_baseline_sota_decentralized_cbba-recovery-auction_cbba-recovery_seed7147.mp4,95dd019875e875dd765755abd24534a79f8de6afd8250d538620344a1a293e00,773496,false,
sp6_infeasible-load-detection_proposed_model-based_decentralized_guarded-wrench-market-recovery_ours-guarded-wrench-market-recovery_seed7112,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_infeasible-load-detection_proposed_model-based_decentralized_guarded-wrench-market-recovery_ours-guarded-wrench-market-recovery_seed7112.mp4,851ec1c21f049eefcce56af71e9095f98d04e6296525ac2d2b453576249cfea0,580220,false,
sp6_infeasible-load-detection_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7112,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_infeasible-load-detection_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7112.mp4,7430b33b1df0a45d28617a1a7da77d8fc48a480e00a3299f63102b3b5e3dfaad,543051,false,
sp6_monte-carlo_baseline_classic_decentralized_local-greedy-recovery_classic-decentralized-greedy-recovery_seed7149,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_monte-carlo_baseline_classic_decentralized_local-greedy-recovery_classic-decentralized-greedy-recovery_seed7149.mp4,90c2e5a58a9780bc9fa2a72073de31bbe90993ea09618135500f908b246b3999,490707,false,
sp6_monte-carlo_proposed_model-based_decentralized_primal-dual-recovery_primal-dual-recovery_seed7109,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_monte-carlo_proposed_model-based_decentralized_primal-dual-recovery_primal-dual-recovery_seed7109.mp4,3b72c86aaf7c2fda0d1158deef89de13d6253bddce78531ecfdad3ace0499bdc,607905,false,
sp6_multi-load-priority-shift_baseline_classic_decentralized_local-greedy-recovery_classic-decentralized-greedy-recovery_seed7135,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_multi-load-priority-shift_baseline_classic_decentralized_local-greedy-recovery_classic-decentralized-greedy-recovery_seed7135.mp4,9091ff99f26cc0d58e736cd70f90c0a648b097fcafc1e7c2d6ecf48c5fd93116,1029241,false,
sp6_multi-load-priority-shift_proposed_model-based_decentralized_tensor-flow-recovery_tensor-flow-recovery_seed7103,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_multi-load-priority-shift_proposed_model-based_decentralized_tensor-flow-recovery_tensor-flow-recovery_seed7103.mp4,53ca8acfacf5fbb416fb1c6942da20f7ec634905b2809d5b1615eb07c3b072a7,990017,false,
sp6_robot-dropout-mid-task_proposed_model-based_decentralized_guarded-wrench-market-recovery_ours-guarded-wrench-market-recovery_seed7116,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_robot-dropout-mid-task_proposed_model-based_decentralized_guarded-wrench-market-recovery_ours-guarded-wrench-market-recovery_seed7116.mp4,5d0c1b787cb78e0b0f2fbfd8163b88b2350ca3e5832e57b1d7a81db47c6aa0d5,679646,false,
sp6_robot-dropout-mid-task_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7100,SP6,results\sp6\SP6_MC_robustness_comparison\videos\sp6_robot-dropout-mid-task_reference_model-based-reference_centralized_centralized-resilient-recovery_reference-resilient-oracle_seed7100.mp4,a852ce2e01cb4c6fd26e042095a1c29c5897b6c82266ea77c96aaff7372a218e,670815,false,
sp8_scale_ladder_scale_64r_16l_seed9810_classic_local_greedy_seed9810,SP8,results\sp8\SP8_MC_scalability_warehouse\videos\sp8_scale_ladder_scale_64r_16l_seed9810_classic_local_greedy_seed9810.mp4,229133c655388fa0276abb2d3bd33190b1778c281f209205a34992f68e4846df,386749,false,
sp8_scale_ladder_scale_64r_16l_seed9810_ours_wrench_market_hierarchical_seed9810,SP8,results\sp8\SP8_MC_scalability_warehouse\videos\sp8_scale_ladder_scale_64r_16l_seed9810_ours_wrench_market_hierarchical_seed9810.mp4,e00adc94e70548fc66489de57a9fc25ddb0cb352a042c1dfa0863bd9dd5d863f,393274,false,
