candidate_id,source,query,relation
CCAC3AD55A124,crossref,F04:primary,exact_doi_merge
C9D327269DD93,crossref,F05:primary,exact_doi_merge
C96D71BEA149C,crossref,F05:primary,discovered
C21AE965C1D08,crossref,F05:primary,exact_doi_merge
C8959CF81D65E,crossref,F05:primary,discovered
C9805FB4FB594,crossref,F05:primary,exact_doi_merge
C82AC458AF2EC,crossref,F05:primary,exact_doi_merge
C7BCBEFF96FB9,crossref,F05:primary,exact_doi_merge
CB29874BDC22B,crossref,F05:primary,discovered
CA96697F41316,crossref,F05:primary,exact_doi_merge
CE044CF9A86EA,crossref,F05:primary,exact_doi_merge
C45AE832B4946,crossref,F05:primary,exact_doi_merge
C5C3EC0DA7BED,crossref,F05:primary,exact_doi_merge
C637E3BD78574,crossref,F05:primary,discovered
C5423D5A19BA0,crossref,F05:primary,exact_doi_merge
C1E395479C419,crossref,F05:primary,exact_doi_merge
C895E677D3248,crossref,F05:primary,discovered
C89EFF44C2B48,crossref,F05:primary,discovered
C0783F0BBF8F4,crossref,F05:primary,discovered
C725EA1ADBFFD,crossref,F05:primary,discovered
C64E3848C7D11,crossref,F05:primary,exact_doi_merge
C1B4EAAE457F5,crossref,F05:primary,discovered
C1B0A43A71755,crossref,F05:primary,exact_doi_merge
C83EF4822AC24,crossref,F05:primary,exact_doi_merge
C8AE931542924,crossref,F05:primary,discovered
C0328A9D29333,crossref,F05:primary,discovered
C82F61A3C74BB,crossref,F05:foundational,discovered
CEFA9D399D44A,crossref,F05:foundational,discovered
CEEF34D409EC0,crossref,F05:foundational,discovered
CE70942608FDA,crossref,F05:foundational,discovered
CCB51E2896537,crossref,F05:foundational,discovered
C7C0B3CE7FD50,crossref,F05:foundational,discovered
C2A03764C201F,crossref,F05:foundational,discovered
C5C68DED1C490,crossref,F05:foundational,discovered
C5CAEEBE27C9E,crossref,F05:foundational,discovered
C0FE59D47EB79,crossref,F05:foundational,discovered
CAE5D19C3028D,crossref,F05:foundational,discovered
C6CF1473F10C3,crossref,F05:foundational,discovered
CD1799D0C4E3E,crossref,F05:foundational,discovered
CAC907DC895D9,crossref,F05:foundational,discovered
CFDB602119654,crossref,F05:foundational,discovered
C82BC101A1F11,crossref,F05:foundational,discovered
CFAAD46270F7C,crossref,F05:foundational,discovered
CDB4402136BDB,crossref,F05:foundational,discovered
C630F7079805D,crossref,F05:foundational,discovered
CD276D13A00A8,crossref,F05:foundational,discovered
C28FCECE789C6,crossref,F05:foundational,discovered
C17EA15AAC127,crossref,F05:foundational,discovered
C506E247DF35F,crossref,F05:foundational,discovered
C126F395E9DF7,crossref,F05:foundational,discovered
CF202FFB9D94E,crossref,F05:foundational,discovered
CA9387FD7ED82,crossref,F06:primary,exact_doi_merge
CEB63EB7E42BE,crossref,F06:primary,exact_doi_merge
CB135DA8B0BB0,crossref,F06:primary,exact_doi_merge
C5423D5A19BA0,crossref,F06:primary,exact_doi_merge
C4B3970DCDC51,crossref,F06:primary,discovered
CE6E00C2BE955,crossref,F06:primary,discovered
C1B0A43A71755,crossref,F06:primary,exact_doi_merge
CA83EBBE5248C,crossref,F06:primary,exact_doi_merge
C6BA844EF9CFD,crossref,F06:primary,discovered
C17D0C41950EC,crossref,F06:primary,discovered
C1D76E32905A0,crossref,F06:primary,exact_doi_merge
C280781B3FE24,crossref,F06:primary,discovered
C7E585FE2668F,crossref,F06:primary,exact_doi_merge
CA000E754CF51,crossref,F06:primary,discovered
C32068BAFA7A3,crossref,F06:primary,discovered
C261BCA25AA94,crossref,F06:primary,discovered
C187D7D8C812E,crossref,F06:primary,discovered
CF4553353A995,crossref,F06:primary,discovered
C2E5584950B73,crossref,F06:primary,discovered
C4F0B5BB85F46,crossref,F06:primary,exact_doi_merge
C959B748DA653,crossref,F06:primary,discovered
C9586FCAE48A5,crossref,F06:primary,discovered
CCC5F3B8C4180,crossref,F06:primary,discovered
C0F5C3E262231,crossref,F06:primary,discovered
C9315D8ADCF3C,crossref,F06:primary,discovered
C0DF194837A35,crossref,F07:primary,discovered
C280781B3FE24,crossref,F07:primary,exact_doi_merge
CAD5EFD208335,crossref,F07:primary,discovered
CE9BBCA5FD22A,crossref,F07:primary,discovered
C353E7780C3A6,crossref,F07:primary,discovered
C32AB35695131,crossref,F07:primary,discovered
CC321369E02BA,crossref,F07:primary,discovered
CA56C2BC347FB,crossref,F07:primary,discovered
CAAC7C738BF2C,crossref,F07:primary,discovered
CA83EBBE5248C,crossref,F07:primary,exact_doi_merge
C3A29CF2EA650,crossref,F07:primary,discovered
CAAC7C738BF2C,crossref,F07:primary,possible_duplicate_100.0
C2C514F3AE142,crossref,F07:primary,discovered
C2835D88D4A8A,crossref,F07:primary,discovered
CCF5239003DB7,crossref,F07:primary,discovered
C592D233AD3B8,crossref,F07:primary,discovered
C2176933E5C20,crossref,F07:primary,discovered
C703D79D2B264,crossref,F07:primary,discovered
C00A2AAE284C8,crossref,F07:primary,discovered
CE854CE1E4453,crossref,F07:primary,discovered
CB8E9D1735FB5,crossref,F07:primary,discovered
C4A034710142E,crossref,F07:primary,discovered
CB6A2453C040E,crossref,F07:primary,discovered
CCB6AB8E112FC,crossref,F07:primary,discovered
C61791CF71450,crossref,F07:primary,discovered
C6F26F6445A26,crossref,F07:primary,discovered
CF9E1BFF66511,crossref,F07:foundational,discovered
CD208CF34BA1F,crossref,F07:foundational,discovered
CEAAB06C59A5B,crossref,F07:foundational,discovered
C9B620532098E,crossref,F07:foundational,discovered
CE5F4D0409AB9,crossref,F07:foundational,discovered
CEC06D55A1773,crossref,F07:foundational,discovered
CECB126D9C7C3,crossref,F07:foundational,discovered
CF48B6F21A765,crossref,F07:foundational,discovered
C62F4BFC100B0,crossref,F07:foundational,discovered
CBAD97E7C063E,crossref,F07:foundational,discovered
C434FE28C7F59,crossref,F07:foundational,discovered
CAC631488AC48,crossref,F07:foundational,discovered
CC2C7CFE9DE39,crossref,F07:foundational,discovered
CF784E6CB11A6,crossref,F07:foundational,exact_doi_merge
C3AD53CE09968,crossref,F07:foundational,discovered
CBEC3912CF883,crossref,F07:foundational,discovered
C6D04A4E4F40C,crossref,F07:foundational,discovered
C3EE6910275F2,crossref,F07:foundational,discovered
C21F9342A5931,crossref,F07:foundational,discovered
C526FA31A7232,crossref,F07:foundational,discovered
CCDEB4FC0296B,crossref,F07:foundational,discovered
C3F5FAAE48529,crossref,F07:foundational,discovered
C6CC3DF988B61,crossref,F07:foundational,discovered
CE37DCE30CFDD,crossref,F07:foundational,discovered
CA44D0AAFEB19,crossref,F07:foundational,discovered
C3EA71B06CEFD,crossref,F08:primary,exact_doi_merge
CE790A576AFC4,crossref,F08:primary,discovered
C50BA8EEF179D,crossref,F08:primary,discovered
C876F12132905,crossref,F08:primary,discovered
CDBD2F6B4E9CA,crossref,F08:primary,discovered
CF1BFA952E19B,crossref,F08:primary,discovered
C4C6E18882E65,crossref,F08:primary,exact_doi_merge
CEE1FC98BDFE9,crossref,F08:primary,discovered
C9C00F5C5E23F,crossref,F08:primary,discovered
C6ADE688E587E,crossref,F08:primary,discovered
C0C41A572DA90,crossref,F08:primary,discovered
C90BBDB89F98C,crossref,F08:primary,discovered
C2FCE20776220,crossref,F08:primary,exact_doi_merge
CAF5ED346BFC4,crossref,F08:primary,discovered
C0A4A49A187BF,crossref,F08:primary,discovered
C9D327269DD93,crossref,F08:primary,exact_doi_merge
C849DAB1582EC,crossref,F08:primary,discovered
C115812BD1862,crossref,F08:primary,discovered
C1431D1EAE9A1,crossref,F08:primary,discovered
C85442ACFB9A4,crossref,F08:primary,exact_doi_merge
C430DC44DD6B8,crossref,F08:primary,discovered
C94856865C937,crossref,F08:primary,exact_doi_merge
CEAF6872B6FDE,crossref,F08:primary,discovered
C8DC2CF6EB4E7,crossref,F08:primary,discovered
CCFD5D8A0D88F,crossref,F08:primary,discovered
C5D8B042840F9,crossref,F08:foundational,discovered
C7D09CF9A7768,crossref,F08:foundational,discovered
C293113C05F34,crossref,F08:foundational,discovered
C999E768B9D16,crossref,F08:foundational,discovered
C43F611DE23A0,crossref,F08:foundational,discovered
CCE5406D224AF,crossref,F08:foundational,exact_doi_merge
CFF7102915A60,crossref,F08:foundational,discovered
C040085A9E0AF,crossref,F08:foundational,discovered
CCB51E2896537,crossref,F08:foundational,exact_doi_merge
C7C0B3CE7FD50,crossref,F08:foundational,exact_doi_merge
C022F0BB14062,crossref,F08:foundational,discovered
CCFAEAC561776,crossref,F08:foundational,discovered
CEA685FE25005,crossref,F08:foundational,exact_doi_merge
CC3254A016642,crossref,F08:foundational,discovered
C2AE2A1E9220F,crossref,F08:foundational,discovered
C2CD77957134A,crossref,F08:foundational,discovered
C5C68DED1C490,crossref,F08:foundational,exact_doi_merge
CD5018A24E781,crossref,F08:foundational,discovered
C483BCC3E5671,crossref,F08:foundational,discovered
C823A01A6EDA8,crossref,F08:foundational,discovered
C483BCC3E5671,crossref,F08:foundational,possible_duplicate_95.2
C8BE8B03ED9CB,crossref,F08:foundational,discovered
CFF44A8BAD51E,crossref,F08:foundational,discovered
C5CAEEBE27C9E,crossref,F08:foundational,exact_doi_merge
C5F53EBB4539B,crossref,F08:foundational,discovered
CAA096CEA5B1D,crossref,F08:foundational,discovered
CE171515588DF,crossref,F09:primary,discovered
C1027A45215F8,crossref,F09:primary,exact_doi_merge
C5D2E98493FCB,crossref,F09:primary,discovered
C8F77A128CA75,crossref,F09:primary,discovered
C1D53FBE8C883,crossref,F09:primary,discovered
C83EF4822AC24,crossref,F09:primary,exact_doi_merge
C309C75B79B32,crossref,F09:primary,exact_doi_merge
C3CEDCA968FF4,crossref,F09:primary,discovered
C2B75F466DF16,crossref,F09:primary,exact_doi_merge
C9805FB4FB594,crossref,F09:primary,exact_doi_merge
C37E7D90D26B1,crossref,F09:primary,discovered
CBD412D8BA948,crossref,F09:primary,discovered
C44BE982D5330,crossref,F09:primary,discovered
C1AA54596762B,crossref,F09:primary,discovered
CE490248EFFC2,crossref,F09:primary,exact_doi_merge
C959B748DA653,crossref,F09:primary,exact_doi_merge
CE8C068E2AA79,crossref,F09:primary,discovered
C89F92800502B,crossref,F09:primary,discovered
CE044CF9A86EA,crossref,F09:primary,exact_doi_merge
CABC35315C9BB,crossref,F09:primary,discovered
CA486298C8811,crossref,F09:primary,discovered
C98625BEAECAF,crossref,F09:primary,discovered
C45AE832B4946,crossref,F09:primary,exact_doi_merge
C04AB75BB0237,crossref,F09:primary,discovered
C51C5216656F2,crossref,F09:primary,discovered
CEFA9D399D44A,crossref,F09:foundational,exact_doi_merge
C6CF1473F10C3,crossref,F09:foundational,exact_doi_merge
CCF9EF99B1F75,crossref,F09:foundational,discovered
CF284FD6E0BD9,crossref,F09:foundational,discovered
CFA6C2DB9D76D,crossref,F09:foundational,discovered
C82F61A3C74BB,crossref,F09:foundational,exact_doi_merge
CABDF473E20B0,crossref,F09:foundational,discovered
CEAB11DFE8C34,crossref,F09:foundational,discovered
C506423AC1B45,crossref,F09:foundational,discovered
CEEF34D409EC0,crossref,F09:foundational,exact_doi_merge
CDC26E5691026,crossref,F09:foundational,discovered
C366EACD41AEF,crossref,F09:foundational,discovered
C91DAA10AB052,crossref,F09:foundational,exact_doi_merge
C4CBB7BCCB59F,crossref,F09:foundational,discovered
CA2ECD219E5CF,crossref,F09:foundational,discovered
CE70942608FDA,crossref,F09:foundational,exact_doi_merge
CCF9EF99B1F75,crossref,F09:foundational,possible_duplicate_100.0
C99F1CF3829CB,crossref,F09:foundational,discovered
CC37C55ED0815,crossref,F09:foundational,discovered
CE54D377CFBCD,crossref,F09:foundational,discovered
CA66B0D8CD276,crossref,F09:foundational,discovered
C83A58FA2C892,crossref,F09:foundational,discovered
C36670C3D34E1,crossref,F09:foundational,discovered
CFFD2A2B3E6F3,crossref,F09:foundational,discovered
C07DF92AF1DEB,crossref,F09:foundational,discovered
C2A03764C201F,crossref,F09:foundational,exact_doi_merge
C1B0A43A71755,crossref,F10:primary,exact_doi_merge
CF62DCF88CC10,crossref,F10:primary,exact_doi_merge
CBF6172F0E1D7,crossref,F10:primary,exact_doi_merge
C92E4765A6709,crossref,F10:primary,discovered
C94ABBA56B1AA,crossref,F10:primary,discovered
C7A244E16373D,crossref,F10:primary,exact_doi_merge
CF5D64954839D,crossref,F10:primary,discovered
CFF226DFB42C5,crossref,F10:primary,exact_doi_merge
C11036FE59B27,crossref,F10:primary,discovered
C1027A45215F8,crossref,F10:primary,exact_doi_merge
C03110D707C14,crossref,F10:primary,discovered
CE603D8FE54AF,crossref,F10:primary,discovered
C9223CB7A12C4,crossref,F10:primary,discovered
C2268A9C3E23C,crossref,F10:primary,discovered
C017FB02553B5,crossref,F10:primary,discovered
C9805FB4FB594,crossref,F10:primary,exact_doi_merge
CADFC0AC6330F,crossref,F10:primary,exact_doi_merge
C6618813AFD94,crossref,F10:primary,discovered
C14F7F1ACE0E1,crossref,F10:primary,discovered
C7179DC68E4A3,crossref,F10:primary,discovered
CD31171082622,crossref,F10:primary,exact_doi_merge
CDA494F606429,crossref,F10:primary,exact_doi_merge
CF3D95E3983F8,crossref,F10:primary,discovered
CE044CF9A86EA,crossref,F10:primary,exact_doi_merge
C671D208EEF69,crossref,F10:primary,discovered
CE70942608FDA,crossref,F10:foundational,exact_doi_merge
C101E48675985,crossref,F10:foundational,discovered
C82F61A3C74BB,crossref,F10:foundational,exact_doi_merge
CEFA9D399D44A,crossref,F10:foundational,exact_doi_merge
CEEF34D409EC0,crossref,F10:foundational,exact_doi_merge
C2D8645DE5E6C,crossref,F10:foundational,discovered
C2A03764C201F,crossref,F10:foundational,exact_doi_merge
C36553D7DACC0,crossref,F10:foundational,discovered
CAE5D19C3028D,crossref,F10:foundational,exact_doi_merge
C6CF1473F10C3,crossref,F10:foundational,exact_doi_merge
CD1799D0C4E3E,crossref,F10:foundational,exact_doi_merge
CC92B648B00BD,crossref,F10:foundational,discovered
C7158323BD361,crossref,F10:foundational,discovered
C126F395E9DF7,crossref,F10:foundational,exact_doi_merge
C544DF45724D0,crossref,F10:foundational,discovered
C5075942C611C,crossref,F10:foundational,discovered
C768179B9AC4B,crossref,F10:foundational,discovered
CADD864B1F6BD,crossref,F10:foundational,discovered
C4D7B92282504,crossref,F10:foundational,discovered
C73F527D30D87,crossref,F10:foundational,discovered
CFB0C0B652867,crossref,F10:foundational,discovered
C5B2F6D93B301,crossref,F10:foundational,discovered
C04F11A5FECCC,crossref,F10:foundational,discovered
C8029CB9E8631,crossref,F10:foundational,discovered
C505D593E0346,crossref,F10:foundational,discovered
C565B8EBF9ACE,crossref,F11:primary,discovered
C7C6AFBABFC8A,crossref,F11:primary,discovered
C4DCCE8D65242,crossref,F11:primary,discovered
C85524CA4AADC,crossref,F11:primary,discovered
CC3FADB1716A3,crossref,F11:primary,discovered
CE5E7AD7183A3,crossref,F11:primary,discovered
C98693CE57013,crossref,F11:primary,discovered
CBDBA757EF41B,crossref,F11:primary,discovered
C735FB88555C9,crossref,F11:primary,discovered
C2E96093B7EE8,crossref,F11:primary,discovered
CD7DEC4FB849A,crossref,F11:primary,discovered
C939D5901F6A5,crossref,F11:primary,discovered
C85689D93314E,crossref,F11:primary,discovered
CA305CA7C4E17,crossref,F11:primary,discovered
CA003D2F3BA79,crossref,F11:primary,discovered
C5BE5CF60CE14,crossref,F11:primary,exact_doi_merge
CEEEE333F56DB,crossref,F11:primary,discovered
CA8EF59911B78,crossref,F11:primary,discovered
CC032B7E440D9,crossref,F11:primary,discovered
C7E453DE4F61D,crossref,F11:primary,discovered
CE8AA9D7499C9,crossref,F11:primary,exact_doi_merge
C881B06340194,crossref,F11:primary,discovered
CDD8168213952,crossref,F11:primary,discovered
CFA3ED1756E20,crossref,F11:primary,exact_doi_merge
C23C692A890E2,crossref,F11:primary,discovered
CABE9C223A99F,crossref,F12:primary,exact_doi_merge
CB3570F2FB1C1,crossref,F12:primary,exact_doi_merge
CF36EA7CBA57B,crossref,F12:primary,exact_doi_merge
CE3194399FC2C,crossref,F12:primary,exact_doi_merge
C62ADED7025A3,crossref,F12:primary,discovered
C96F294D621AC,crossref,F12:primary,exact_doi_merge
C22635AD687FB,crossref,F12:primary,exact_doi_merge
CB2DEE19817C5,crossref,F12:primary,discovered
CA8590C2ACCCB,crossref,F12:primary,discovered
CB28A8485F1FD,crossref,F12:primary,discovered
C1E1A8614D9D8,crossref,F12:primary,discovered
C9B14DC8CEC46,crossref,F12:primary,exact_doi_merge
C66C891A1C661,crossref,F12:primary,discovered
C4649C0749E2E,crossref,F12:primary,exact_doi_merge
C439BBFD49450,crossref,F12:primary,exact_doi_merge
C7356DB6C78C9,crossref,F12:primary,exact_doi_merge
C4B03114F7214,crossref,F12:primary,discovered
CFE112E4854CA,crossref,F12:primary,discovered
CAB4D78B697E9,crossref,F12:primary,discovered
CCB32A2EA2FB1,crossref,F12:primary,discovered
C9805FB4FB594,crossref,F12:primary,exact_doi_merge
CC1697E0C2E40,crossref,F12:primary,exact_doi_merge
C46EB2C3DF5F6,crossref,F12:primary,exact_doi_merge
CEA4C4196E1B0,crossref,F12:primary,discovered
C9012EE4E8508,crossref,F12:primary,exact_doi_merge
CB5E639CF2109,crossref,F13:primary,discovered
C9D327269DD93,crossref,F13:primary,exact_doi_merge
CC4DCD9C36AAD,crossref,F13:primary,discovered
C4597D3D9B99B,crossref,F13:primary,discovered
C820C71A24D31,crossref,F13:primary,discovered
C32C9E62626A1,crossref,F13:primary,discovered
C2634742126FB,crossref,F13:primary,discovered
CE72251706A18,crossref,F13:primary,exact_doi_merge
CF54BA7A74743,crossref,F13:primary,discovered
C90D85D679788,crossref,F13:primary,discovered
C5C3EC0DA7BED,crossref,F13:primary,exact_doi_merge
CEA4C4196E1B0,crossref,F13:primary,exact_doi_merge
CD707C4C60C81,crossref,F13:primary,discovered
CC5C89853ED16,crossref,F13:primary,discovered
CF7240E6B02A6,crossref,F13:primary,discovered
C7BD8F7F94094,crossref,F13:primary,discovered
C5EECEFC2C4A1,crossref,F13:primary,discovered
CBB4544CC4701,crossref,F13:primary,discovered
C8C1D46DF78AA,crossref,F13:primary,exact_doi_merge
C4871C5479EFD,crossref,F13:primary,discovered
C1850857B82C6,crossref,F13:primary,discovered
C9C4698545C95,crossref,F13:primary,discovered
C8340B83D2A4A,crossref,F13:primary,discovered
C60244BD76662,crossref,F13:primary,discovered
CCBCD9D30A88E,crossref,F13:primary,discovered
CE8B315F5F692,crossref,F14:primary,discovered
C1AEFA7564EC7,crossref,F14:primary,discovered
C85D75CBF3B8C,crossref,F14:primary,discovered
CCC3DCFEBBB57,crossref,F14:primary,discovered
C2058B53D42A8,crossref,F14:primary,discovered
C4EEDCB80CC0F,crossref,F14:primary,discovered
C938E82C9526D,crossref,F14:primary,discovered
CC778C007CA2F,crossref,F14:primary,discovered
CB190A62D7713,crossref,F14:primary,discovered
C5146F15F8982,crossref,F14:primary,discovered
C52B082422806,crossref,F14:primary,discovered
C4106243A5EA4,crossref,F14:primary,discovered
C9A0603505925,crossref,F14:primary,discovered
C722C61A4355C,crossref,F14:primary,discovered
C859A0E293C27,crossref,F14:primary,discovered
CFF00F1003C6D,crossref,F14:primary,exact_doi_merge
C71D817E55012,crossref,F14:primary,discovered
C61EE1A456132,crossref,F14:primary,discovered
C3A9B317F7525,crossref,F14:primary,exact_doi_merge
CC65330256744,crossref,F14:primary,discovered
C052DDEDA1058,crossref,F14:primary,discovered
C975F2DBCF93B,crossref,F14:primary,discovered
C9CB73FA97034,crossref,F14:primary,discovered
C256590164A3C,crossref,F14:primary,discovered
C4EA90D04231B,crossref,F14:primary,discovered
C8610C12326DD,crossref,F15:primary,discovered
CF33B45B5FDD1,crossref,F15:primary,discovered
C96F294D621AC,crossref,F15:primary,exact_doi_merge
C453D50AA158E,crossref,F15:primary,discovered
C3EBE3A1EE7A9,crossref,F15:primary,discovered
C15CF81D8F835,crossref,F15:primary,exact_doi_merge
C9B14DC8CEC46,crossref,F15:primary,exact_doi_merge
C87621C4939DB,crossref,F15:primary,discovered
C453D50AA158E,crossref,F15:primary,possible_duplicate_96.8
C5EFFE364F3E3,crossref,F15:primary,discovered
C852D172BD07F,crossref,F15:primary,discovered
CBF276B0EB37E,crossref,F15:primary,discovered
CFD7B611A94E3,crossref,F15:primary,discovered
C2B6C94B387F2,crossref,F15:primary,discovered
C837B393C683C,crossref,F15:primary,discovered
C92F67FDFA73C,crossref,F15:primary,exact_doi_merge
C05F933629E88,crossref,F15:primary,discovered
CF853FE3BAB5E,crossref,F15:primary,discovered
CB53FB30629AF,crossref,F15:primary,discovered
C1109C03C8C8E,crossref,F15:primary,discovered
CAF8099C49854,crossref,F15:primary,discovered
CF479A550F931,crossref,F15:primary,discovered
CD468B6C0128D,crossref,F15:primary,discovered
C892F518F8C64,crossref,F15:primary,exact_doi_merge
CFB6307B69461,crossref,F15:primary,discovered
CDAF673DF6C63,crossref,F15:primary,discovered
C98625BEAECAF,crossref,F16:primary,exact_doi_merge
C0EC7A209973B,crossref,F16:primary,discovered
CA969994974B8,crossref,F16:primary,exact_doi_merge
CF0032CA89A7D,crossref,F16:primary,discovered
C0697399BA642,crossref,F16:primary,discovered
C810711330731,crossref,F16:primary,exact_doi_merge
CA740635CF5B2,crossref,F16:primary,exact_doi_merge
CF6EEACD6FE04,crossref,F16:primary,discovered
C596721F49546,crossref,F16:primary,discovered
C637E263BC7A0,crossref,F16:primary,discovered
CC7DF8DD27597,crossref,F16:primary,discovered
C32957517B97B,crossref,F16:primary,discovered
CFBDFFCAD6DA7,crossref,F16:primary,discovered
C592688F44FAA,crossref,F16:primary,discovered
C0CDFABED0ACD,crossref,F16:primary,discovered
C4C2DB0296680,crossref,F16:primary,discovered
C6CF20284F500,crossref,F16:primary,discovered
C909C4E55E409,crossref,F16:primary,discovered
C2F4E7D6891C7,crossref,F16:primary,discovered
C878F8C0706D6,crossref,F16:primary,discovered
C2AD1761F1ABC,crossref,F16:primary,discovered
CF6464D4CDEAD,crossref,F16:primary,discovered
CAFF8E4AF0F06,crossref,F16:primary,discovered
C1B13B98B55F4,crossref,F16:primary,discovered
CE6DCE2BCE69C,crossref,F16:primary,discovered
CB3570F2FB1C1,openalex,F01:primary,exact_doi_merge
C1758BD935FD5,openalex,F01:primary,exact_doi_merge
CBA3E285FA233,openalex,F01:primary,exact_doi_merge
CE8795427B04A,openalex,F01:primary,exact_doi_merge
C93FF4C9DA235,openalex,F01:primary,exact_doi_merge
CE1EDAB533524,openalex,F01:primary,discovered
C0BBF943B50C0,openalex,F01:primary,discovered
C5E40CCD2D219,openalex,F01:primary,exact_doi_merge
CF60C89A99ACF,openalex,F01:primary,discovered
C892F518F8C64,openalex,F01:primary,exact_doi_merge
C785B8257D0F1,openalex,F01:primary,discovered
CC56ADBF6105B,openalex,F01:primary,exact_doi_merge
C377D9D07E9CA,openalex,F01:primary,exact_doi_merge
CF006FE6B055B,openalex,F01:primary,exact_doi_merge
CC1697E0C2E40,openalex,F01:primary,exact_doi_merge
C0D1915A815A8,openalex,F01:primary,discovered
CC07155ACCF62,openalex,F01:primary,exact_doi_merge
CBC5B0B8D8660,openalex,F01:primary,exact_doi_merge
C736083E37BA7,openalex,F01:primary,discovered
C7356DB6C78C9,openalex,F01:primary,exact_doi_merge
CAE5853470E5F,openalex,F01:primary,exact_doi_merge
C201C8C16A7C2,openalex,F01:primary,exact_doi_merge
CE3194399FC2C,openalex,F01:primary,exact_doi_merge
CC2F964EE4059,openalex,F01:primary,discovered
CF65653A58DE3,openalex,F01:primary,exact_doi_merge
CBC25DA3A52CA,openalex,F02:primary,exact_doi_merge
CB139B941B9E0,openalex,F02:primary,exact_doi_merge
C377732B757EB,openalex,F02:primary,exact_doi_merge
CC56ADBF6105B,openalex,F02:primary,exact_doi_merge
C96F294D621AC,openalex,F02:primary,exact_doi_merge
CAFDCD34F70D0,openalex,F02:primary,exact_doi_merge
CA8C1701D70AB,openalex,F02:primary,exact_doi_merge
C1776C8600952,openalex,F02:primary,discovered
CDBC6307F5EE7,openalex,F02:primary,discovered
C38BE1AF84A5D,openalex,F02:primary,discovered
CE9B1CE0A649D,openalex,F02:primary,exact_doi_merge
CE06D26225E94,openalex,F02:primary,discovered
C218BCD1AD674,openalex,F02:primary,exact_doi_merge
C1744B33478E2,openalex,F02:primary,discovered
C120BB21DF6B4,openalex,F02:primary,exact_doi_merge
CA9701A35CE7A,openalex,F02:primary,discovered
CB157C72BD65E,openalex,F02:primary,exact_doi_merge
C1593E0CFCCB6,openalex,F02:primary,exact_doi_merge
CED024A355045,openalex,F02:primary,discovered
CA8A85A00286F,openalex,F02:primary,exact_doi_merge
CCA19F4668260,openalex,F02:primary,discovered
C1F8E73F6A804,openalex,F02:primary,discovered
C8BA59579BF01,openalex,F02:primary,discovered
C481112814407,openalex,F02:primary,exact_doi_merge
C3242AE7643BE,openalex,F02:primary,discovered
CAFDCD34F70D0,openalex,F03:primary,exact_doi_merge
CDBC6307F5EE7,openalex,F03:primary,exact_doi_merge
CF7E50B2D5659,openalex,F03:primary,exact_doi_merge
C3EF72778D75A,openalex,F03:primary,exact_doi_merge
CE9B1CE0A649D,openalex,F03:primary,exact_doi_merge
CA98E2B54192C,openalex,F03:primary,title_merge_100.0
CEB5A4D74DB94,openalex,F03:primary,discovered
CCCC826308973,openalex,F03:primary,discovered
C29DB4B188A5B,openalex,F03:primary,title_merge_100.0
C4678C17BCE6F,openalex,F03:primary,exact_doi_merge
C6DFCDEDCF3BF,openalex,F03:primary,discovered
C86FD126585DC,openalex,F03:primary,exact_doi_merge
CFB1F720BC3ED,openalex,F03:primary,exact_doi_merge
CADC220A63220,openalex,F03:primary,discovered
CDB5890569C65,openalex,F03:primary,exact_doi_merge
CD75D2006FAAA,openalex,F03:primary,discovered
CA664C4DDA25C,openalex,F03:primary,exact_doi_merge
C9B735A02BC49,openalex,F03:primary,discovered
CF38547686B7B,openalex,F03:primary,exact_doi_merge
C411D41C94003,openalex,F03:primary,exact_doi_merge
C96BCDD5A7E1C,openalex,F03:primary,discovered
C55AEC4EE9876,openalex,F03:primary,exact_doi_merge
C6EE6749F7371,openalex,F03:primary,discovered
C842BC2505C78,openalex,F03:primary,discovered
C52F04E572AC3,openalex,F03:primary,discovered
C51DBA0D9A7A2,openalex,F03:foundational,discovered
C039739A6C3EE,openalex,F03:foundational,discovered
CD25EB171F09B,openalex,F03:foundational,discovered
CA8A150815F00,openalex,F03:foundational,exact_doi_merge
C315A574DE914,openalex,F03:foundational,discovered
C6F3D7C50D4EA,openalex,F03:foundational,discovered
CBF613AC675E2,openalex,F03:foundational,discovered
C784EC65189C2,openalex,F03:foundational,discovered
CE9EC5E693FA1,openalex,F03:foundational,discovered
C4C7FA86FF4EF,openalex,F03:foundational,discovered
C45EEA1DFF9D9,openalex,F03:foundational,discovered
C283BE35BF385,openalex,F03:foundational,discovered
C653D905E1268,openalex,F03:foundational,discovered
C4773DBB16E83,openalex,F03:foundational,discovered
CF197E8AB222B,openalex,F03:foundational,exact_doi_merge
C9A762636F040,openalex,F03:foundational,discovered
C059CFBF2EBEF,openalex,F03:foundational,discovered
C2769B7699DC9,openalex,F03:foundational,discovered
C9E36B33E73DE,openalex,F03:foundational,discovered
CFA9B65ED00BF,openalex,F03:foundational,discovered
C9F7E3CFFBC4A,openalex,F03:foundational,discovered
CCA09D4E86E50,openalex,F03:foundational,discovered
CB2211FD8B0EE,openalex,F03:foundational,discovered
C66FDD7E12482,openalex,F03:foundational,discovered
CEECCAF16DAAF,openalex,F03:foundational,discovered
CB157C72BD65E,openalex,F04:primary,exact_doi_merge
CF1B86C7C2CEE,openalex,F04:primary,exact_doi_merge
CE9B1CE0A649D,openalex,F04:primary,exact_doi_merge
