world_hash,regime,seed,event_type,n_robots,n_loads,n_slots,method,method_family,method_label,information_scope,network_case,communication_radius_m,gossip_rounds,started_loads,waiting_loads,idle_loads,assigned_robots,unmet_roles,duplicate_slots,overrecruitment,invalid_assignments,switches,abandonments,joins,failed_departures,assignment_cost,social_value,oracle_social_value,optimality_gap,messages,bytes_sent,mean_view_coverage,min_view_coverage,network_components,runtime_ms,solver_status,solver_gap,assignment_signature,status
95bebfecffc3f4bbb05fd624985c2dbfecd35970ac9a8ce3d7e05d09631041a4,tight,9210,robot_failure,8,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,0,1,2,3,0,0,0,0,0,1,1,0.4133993792921924,2.4719168902901956,2.4719168902901956,0.0,0,0,1.0,1.0,1,2.9365000082179904,0,0.0,-1;1;-1;-1;-1;0;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,2,0,4,2,1,1,0,1,0,2,0,0.8862534395780914,-0.8862534395780914,2.916571970962267,1.3038681878594922,28,3712,0.4375,0.125,4,1.1021999816875905,-1,0.0,0;3;2;-1;-1;2;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,0,5,2,1,2,0,1,0,3,0,1.0865445764175132,-1.0865445764175132,2.916571970962267,1.372541664404403,0,0,0.125,0.125,4,0.3355999942868948,-1,0.0,0;3;2;-1;2;2;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,2,0,4,2,1,1,0,1,0,2,0,0.8862534395780914,-0.8862534395780914,2.916571970962267,1.3038681878594922,28,3712,0.4375,0.125,4,1.0285999742336571,-1,0.0,0;3;2;-1;-1;2;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,2,0,3,2,0,0,0,1,0,1,0,0.5729360158937465,-0.5729360158937465,2.916571970962267,1.19644158333755,160,36096,1.0,1.0,1,3.9044000150170177,-1,0.0,0;3;2;-1;-1;-1;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,0,5,2,1,2,0,1,0,3,0,1.0865445764175132,-1.0865445764175132,2.916571970962267,1.372541664404403,0,0,0.125,0.125,1,0.3896999987773597,-1,0.0,0;3;2;-1;2;2;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,2,0,3,2,0,0,0,1,0,1,0,0.5729360158937465,-0.5729360158937465,2.916571970962267,1.19644158333755,160,36096,1.0,1.0,1,4.1708000062499195,-1,0.0,0;3;2;-1;-1;-1;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,2,0,3,2,0,0,0,1,0,1,0,0.5729360158937465,-0.5729360158937465,2.916571970962267,1.19644158333755,56,3248,1.0,1.0,1,0.619999977061525,-1,0.0,0;3;2;-1;-1;-1;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,0,5,2,1,2,0,1,0,3,0,1.0865445764175132,-1.0865445764175132,2.916571970962267,1.372541664404403,0,0,0.125,0.125,1,0.16490000416524708,-1,0.0,0;3;2;-1;2;2;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,2,0,3,2,0,0,0,1,0,1,0,0.5729360158937465,-0.5729360158937465,2.916571970962267,1.19644158333755,56,3248,1.0,1.0,1,0.5952999927103519,-1,0.0,0;3;2;-1;-1;-1;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,2,0,3,2,0,0,0,1,0,1,0,0.5729360158937465,-0.5729360158937465,2.916571970962267,1.19644158333755,0,0,1.0,1.0,1,0.03999998443759978,-1,0.0,0;3;2;-1;-1;-1;-1;-1,completed
26d534e2e46454f81656407ca9746f11e65923d05bfa31afdb141e062895003c,tight,9211,priority_change,8,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,0,1,3,2,0,0,0,1,0,1,0,0.4650488414542796,2.916571970962267,2.916571970962267,0.0,0,0,1.0,1.0,1,3.3292000007349998,0,0.0,0;1;2;-1;-1;-1;-1;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,24,1616,0.4693877551020408,0.42857142857142855,2,0.7314000104088336,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,0,0,0.14285714285714282,0.14285714285714285,2,0.26030000299215317,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,24,1616,0.4693877551020408,0.42857142857142855,2,0.5527000175788999,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,72,8880,1.0,1.0,1,1.4930999896023422,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,0,0,0.14285714285714282,0.14285714285714285,1,0.1508000132162124,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,72,8880,1.0,1.0,1,1.2465000036172569,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,42,1968,1.0,1.0,1,0.4786999779753387,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,0,0,0.14285714285714282,0.14285714285714285,1,0.13380000018514693,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,42,1968,1.0,1.0,1,0.4841999907512218,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,2,0,3,2,0,0,0,0,0,2,1,0.6661483061626142,-0.6661483061626142,0.0,0.6661483061626142,0,0,1.0,1.0,1,0.053099996875971556,-1,0.0,-1;1;3;-1;-1;-1;2;-1,completed
350a91067149cbd3dfbbad6eb79b382010e5c9af2242be598791a054223c7178,tight,9212,robot_failure,8,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,0,2,0,5,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1,2.362900006119162,0,0.0,-1;-1;-1;-1;-1;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,2,0,4,2,1,1,0,1,0,1,0,0.7965163299459422,-0.7965163299459422,2.4727940952050576,1.3221118699249768,32,3344,0.40625,0.125,3,0.5471000040415674,-1,0.0,4;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,0,4,2,1,1,0,1,0,1,0,0.7965163299459422,-0.7965163299459422,2.4727940952050576,1.3221118699249768,0,0,0.125,0.125,3,0.16270001651719213,-1,0.0,4;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,2,0,4,2,1,1,0,1,0,1,0,0.7965163299459422,-0.7965163299459422,2.4727940952050576,1.3221118699249768,32,3344,0.40625,0.125,3,0.4741000011563301,-1,0.0,4;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,1,0,4,1,0,0,0,0,0,1,0,0.49965830311026427,2.2768987935515526,2.4727940952050576,0.07922022380810494,144,29984,1.0,1.0,1,2.65800001216121,-1,0.0,0;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,0,4,2,1,1,0,1,0,1,0,0.7965163299459422,-0.7965163299459422,2.4727940952050576,1.3221118699249768,0,0,0.125,0.125,1,0.44430000707507133,-1,0.0,4;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,1,0,4,1,0,0,0,0,0,1,0,0.49965830311026427,2.2768987935515526,2.4727940952050576,0.07922022380810494,144,29984,1.0,1.0,1,3.9763999811839312,-1,0.0,0;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,1,0,4,1,0,0,0,0,0,1,0,0.49965830311026427,2.2768987935515526,2.4727940952050576,0.07922022380810494,56,3136,1.0,1.0,1,1.4236000133678317,-1,0.0,0;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,0,4,2,1,1,0,1,0,1,0,0.7965163299459422,-0.7965163299459422,2.4727940952050576,1.3221118699249768,0,0,0.125,0.125,1,0.302400003420189,-1,0.0,4;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,1,0,4,1,0,0,0,0,0,1,0,0.49965830311026427,2.2768987935515526,2.4727940952050576,0.07922022380810494,56,3136,1.0,1.0,1,1.3580000086221844,-1,0.0,0;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,1,0,4,1,0,0,0,0,0,1,0,0.49965830311026427,2.2768987935515526,2.4727940952050576,0.07922022380810494,0,0,1.0,1.0,1,0.0999000039882958,-1,0.0,0;1;2;-1;4;-1;-1;-1,completed
9a05401b270bfd589ae89b809ac23c0acbdf578e9ac03e4e2ef44c03a1ef8bc1,tight,9213,priority_change,8,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,0,1,3,2,0,0,0,0,0,0,0,0.30376300145675933,2.4727940952050576,2.4727940952050576,0.0,0,0,1.0,1.0,1,2.006700000492856,0,0.0,0;1;2;-1;-1;-1;-1;-1,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,2,0,4,2,1,1,0,0,0,3,1,0.7372738162036652,-0.7372738162036652,3.04387853999802,1.2422152548189866,16,1344,0.38775510204081626,0.14285714285714285,3,0.6634999881498516,-1,0.0,-1;1;-1;-1;-1;4;0;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,0,4,2,1,1,0,0,0,3,1,0.7372738162036652,-0.7372738162036652,3.04387853999802,1.2422152548189866,0,0,0.14285714285714282,0.14285714285714285,3,0.31460000900551677,-1,0.0,-1;1;-1;-1;-1;4;0;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,2,0,4,2,1,1,0,0,0,3,1,0.7372738162036652,-0.7372738162036652,3.04387853999802,1.2422152548189866,16,1344,0.38775510204081626,0.14285714285714285,3,0.8305000083055347,-1,0.0,-1;1;-1;-1;-1;4;0;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,1,0,3,2,0,0,0,0,0,2,1,0.43542923987510496,2.803522856970047,3.04387853999802,0.07896362481931664,104,20528,1.0,1.0,1,4.66120001510717,-1,0.0,-1;1;-1;-1;-1;4;-1;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,0,4,2,1,1,0,0,0,3,1,0.7372738162036652,-0.7372738162036652,3.04387853999802,1.2422152548189866,0,0,0.14285714285714282,0.14285714285714285,1,0.3344999859109521,-1,0.0,-1;1;-1;-1;-1;4;0;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,1,0,3,2,0,0,0,0,0,2,1,0.43542923987510496,2.803522856970047,3.04387853999802,0.07896362481931664,104,20528,1.0,1.0,1,4.377100005513057,-1,0.0,-1;1;-1;-1;-1;4;-1;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,1,0,3,2,0,0,0,0,0,2,1,0.43542923987510496,2.803522856970047,3.04387853999802,0.07896362481931664,42,2448,1.0,1.0,1,1.1014000046998262,-1,0.0,-1;1;-1;-1;-1;4;-1;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,0,4,2,1,1,0,0,0,3,1,0.7372738162036652,-0.7372738162036652,3.04387853999802,1.2422152548189866,0,0,0.14285714285714282,0.14285714285714285,1,0.2796000044327229,-1,0.0,-1;1;-1;-1;-1;4;0;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,1,0,3,2,0,0,0,0,0,2,1,0.43542923987510496,2.803522856970047,3.04387853999802,0.07896362481931664,42,2448,1.0,1.0,1,1.0557000059634447,-1,0.0,-1;1;-1;-1;-1;4;-1;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,1,0,3,2,0,0,0,0,0,2,1,0.43542923987510496,2.803522856970047,3.04387853999802,0.07896362481931664,0,0,1.0,1.0,1,0.08339999476447701,-1,0.0,-1;1;-1;-1;-1;4;-1;0,completed
246b66648653ffff2e913198c84413e03306da93ec12c293202dc40238d7f8ae,tight,9214,robot_failure,8,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,0,1,2,3,0,0,0,0,0,1,1,0.19507355684713176,3.04387853999802,3.04387853999802,0.0,0,0,1.0,1.0,1,3.1322999857366085,0,0.0,-1;1;-1;-1;-1;-1;-1;0,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,1,0,5,1,1,1,0,0,0,2,0,0.6519588316686336,2.9638411836707914,8.365583096241842,0.6457101496006574,52,8480,0.6875,0.125,2,2.0385000098031014,-1,0.0,0;1;2;3;3;-1;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,0,6,3,1,4,0,3,0,3,0,1.5220357163510905,-1.5220357163510905,8.365583096241842,1.1819401826317224,0,0,0.125,0.125,2,0.3353999927639961,-1,0.0,3;3;3;3;3;2;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,2,0,5,1,1,1,0,1,0,2,0,0.8676207982787862,-0.8676207982787862,8.365583096241842,1.1037131289352151,52,8480,0.6875,0.125,2,1.8473999807611108,-1,0.0,3;1;2;4;3;-1;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,1,0,4,1,0,0,0,0,0,1,0,0.38280119570542526,3.2329988196339996,8.365583096241842,0.6135357473065572,192,56608,1.0,1.0,1,8.472499990602955,-1,0.0,0;1;2;3;-1;-1;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,0,6,3,1,4,0,3,0,3,0,1.5220357163510905,-1.5220357163510905,8.365583096241842,1.1819401826317224,0,0,0.125,0.125,1,0.47339999582618475,-1,0.0,3;3;3;3;3;2;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,1,0,4,1,0,0,0,1,0,1,0,0.5984631623155781,4.803278750255471,8.365583096241842,0.42582857704045785,192,56608,1.0,1.0,1,6.745299993781373,-1,0.0,3;1;2;4;-1;-1;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,1,0,4,1,0,0,0,0,0,1,0,0.38280119570542526,3.2329988196339996,8.365583096241842,0.6135357473065572,56,3808,1.0,1.0,1,1.5456000110134482,-1,0.0,0;1;2;3;-1;-1;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,0,6,3,1,4,0,3,0,3,0,1.5220357163510905,-1.5220357163510905,8.365583096241842,1.1819401826317224,0,0,0.125,0.125,1,0.3265999839641154,-1,0.0,3;3;3;3;3;2;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,1,0,4,1,0,0,0,1,0,1,0,0.5984631623155781,4.803278750255471,8.365583096241842,0.42582857704045785,56,3808,1.0,1.0,1,0.7724000024609268,-1,0.0,3;1;2;4;-1;-1;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,1,0,4,1,0,0,0,0,0,1,0,0.38280119570542526,3.2329988196339996,8.365583096241842,0.6135357473065572,0,0,1.0,1.0,1,0.06469999789260328,-1,0.0,0;1;2;3;-1;-1;-1;-1,completed
56ba44f281885f63b50568dca27f633f1e677c4f96dd5fdc9a91472f3dcfce92,tight,9215,priority_change,8,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,2,0,0,5,0,0,0,0,0,0,2,0,0.6519588316686336,8.365583096241842,8.365583096241842,0.0,0,0,1.0,1.0,1,4.827900003874674,0,0.0,0;1;2;4;3;-1;-1;-1,completed
9c95934c734e8b06e3e76a7803a6b330e45d81c241a428acf49536f06bbdfc36,tight,9216,robot_failure,8,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,2,0,4,2,1,1,0,0,0,3,1,1.0246309779608995,-1.0246309779608995,4.600872787128083,1.2227036098080177,32,4176,0.673469387755102,0.14285714285714285,2,1.1904000130016357,-1,0.0,-1;0;0;-1;4;1;-1;-1,completed
9c95934c734e8b06e3e76a7803a6b330e45d81c241a428acf49536f06bbdfc36,tight,9216,robot_failure,8,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,0,5,2,1,2,0,0,0,4,1,1.2589795515990228,-1.2589795515990228,4.600872787128083,1.2736392875545886,0,0,0.14285714285714282,0.14285714285714285,2,0.20440001389943063,-1,0.0,-1;0;0;0;4;1;-1;-1,completed
9c95934c734e8b06e3e76a7803a6b330e45d81c241a428acf49536f06bbdfc36,tight,9216,robot_failure,8,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,2,0,4,2,1,1,0,0,0,3,1,1.0246309779608995,-1.0246309779608995,4.600872787128083,1.2227036098080177,32,4176,0.673469387755102,0.14285714285714285,2,0.7470000127796084,-1,0.0,-1;0;0;-1;4;1;-1;-1,completed
9c95934c734e8b06e3e76a7803a6b330e45d81c241a428acf49536f06bbdfc36,tight,9216,robot_failure,8,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,1,0,4,1,0,0,0,0,0,3,1,0.8693455503528995,2.825791423553338,4.600872787128083,0.3858140500082748,120,29984,1.0,1.0,1,2.746800018940121,-1,0.0,-1;0;2;-1;4;1;-1;-1,completed
9c95934c734e8b06e3e76a7803a6b330e45d81c241a428acf49536f06bbdfc36,tight,9216,robot_failure,8,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,0,5,2,1,2,0,0,0,4,1,1.2589795515990228,-1.2589795515990228,4.600872787128083,1.2736392875545886,0,0,0.14285714285714282,0.14285714285714285,1,0.16659998800605536,-1,0.0,-1;0;0;0;4;1;-1;-1,completed
9c95934c734e8b06e3e76a7803a6b330e45d81c241a428acf49536f06bbdfc36,tight,9216,robot_failure,8,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,1,0,4,1,0,0,0,0,0,3,1,0.8693455503528995,2.825791423553338,4.600872787128083,0.3858140500082748,120,29984,1.0,1.0,1,2.6882000092882663,-1,0.0,-1;0;2;-1;4;1;-1;-1,completed
9c95934c734e8b06e3e76a7803a6b330e45d81c241a428acf49536f06bbdfc36,tight,9216,robot_failure,8,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,1,0,4,1,0,0,0,0,0,3,1,0.8693455503528995,2.825791423553338,4.600872787128083,0.3858140500082748,42,2928,1.0,1.0,1,1.024700002744794,-1,0.0,-1;0;2;-1;4;1;-1;-1,completed
9c95934c734e8b06e3e76a7803a6b330e45d81c241a428acf49536f06bbdfc36,tight,9216,robot_failure,8,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,0,5,2,1,2,0,0,0,4,1,1.2589795515990228,-1.2589795515990228,4.600872787128083,1.2736392875545886,0,0,0.14285714285714282,0.14285714285714285,1,0.2922999847214669,-1,0.0,-1;0;0;0;4;1;-1;-1,completed
