study,seed,N,N_original,K,M,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,milp_feasible,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,base_milp_total_distance,relative_distance_increase,assignment_churn,central_logical_messages,central_communication_bytes,retry_messages
scaling,698847352,9,9,3,10,-0.07,-0.05263157894736842,0.03318596476389231,symmetric,uniform,moderate,none,0,False,45.00000000000001,42.10919724946821,5.000000000000001,1.5626020271103027,0.3125204054220605,2.5508570197587717,7.665014600657049,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,0,1.0,304.9964976204003,33.888499735600035,0.23962787967281307,30.49964976204003,0.43680842409696086,2.890802750531794,305.72819830803326,1288,27,15,6145400,6493800,0,nan,nan,nan,18,1358,0
scaling,1716986138,9,9,3,10,-0.07,-0.05263157894736842,0.030308762709698817,symmetric,uniform,moderate,none,0,False,45.0,42.35245516431517,5.0,1.3223950316880242,0.26447900633760485,2.8139816442810166,6.658772318937555,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,0,1.0,338.4906860451569,37.61007622723966,0.26594339941224127,33.84906860451569,0.5909250576835667,2.647544835684837,339.1615722540781,1288,27,15,8724300,9077900,31250000,nan,nan,nan,18,1355,0
scaling,548150953,9,9,3,10,-0.07,-0.05263157894736842,0.036617026050278056,symmetric,uniform,moderate,none,0,False,44.99999999999999,41.82087766097989,4.999999999999999,1.1559307204715366,0.23118614409430735,3.3735776363488883,7.02010545404416,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,0,1.0,412.673424783896,45.85260275376622,0.3242268634224106,41.2673424783896,0.5187091868488941,3.1791223390201075,413.477205368651,1288,27,15,8170900,8542100,0,nan,nan,nan,18,1360,0
scaling,3350397888,10,10,3,10,0.0,0.0,0.04475225914029657,symmetric,uniform,moderate,none,0,False,49.999999999999986,45.7164716564363,4.999999999999998,2.266542085909851,0.4533084171819704,2.205211902606853,10.01327595552476,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,10,0,1.0,276.13554197927397,27.613554197927396,0.19525731426016718,27.613554197927396,0.39171892669481906,4.28352834356369,277.21642406516486,1424,30,16,25268900,25628200,46875000,nan,nan,nan,20,1501,0
scaling,3847875446,10,10,3,10,0.0,0.0,0.07869708202849628,symmetric,uniform,moderate,none,0,False,50.00000000000001,42.70443173161219,5.000000000000002,1.8724310681218925,0.3744862136243784,1.5437585338331288,7.54874820599272,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,2,0.8,310.1599919244102,38.76999899055127,0.2741452919281441,31.01599919244102,0.566707954215789,3.2984435833640404,310.9926028202512,1424,30,16,5291600,5665200,0,nan,nan,nan,18,1430,0
scaling,1589893336,10,10,3,10,0.0,0.0,0.10993443801756352,symmetric,uniform,moderate,none,0,False,50.0,40.095411561973364,5.0,1.1112368460846878,0.22224736921693755,3.1916636469698694,6.219247207087159,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,2,0.8,183.6880872311875,22.961010903898437,0.16235886513044842,18.36880872311875,0.2735278060572567,0.9238293829797737,183.92704457693245,1424,30,16,5592800,5945500,31250000,nan,nan,nan,18,1428,0
scaling,3249237576,10,10,3,10,0.0,0.0,0.0408650285965476,symmetric,uniform,moderate,none,0,False,50.0,46.073935863553025,5.0,2.7151547409620154,0.543030948192403,2.198899470333521,11.939203804827434,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,1,0.9,326.58977298506454,36.28775255389606,0.25659315904879365,32.65897729850646,0.6483802566377184,1.7271646661134508,327.0305641515929,1424,30,16,9671700,10005900,15625000,nan,nan,nan,19,1460,0
scaling,4090583413,10,10,3,10,0.0,0.0,0.09522078792370853,symmetric,uniform,moderate,none,0,False,50.00000000000001,41.305790670370165,5.0,1.4912865000013957,0.29825730000027917,3.0198372396548923,7.496139739943492,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,2,0.8,281.8794499931789,35.234931249147365,0.2491485882091389,28.187944999317892,0.37368715563096233,2.029782120220961,282.39489552323414,1424,30,16,11590800,12292300,0,nan,nan,nan,18,1430,0
scaling,1092247891,10,10,3,10,0.0,0.0,0.045837278797410785,symmetric,uniform,moderate,none,0,False,50.0,45.617169159420456,5.0,1.412719849807186,0.2825439699614372,3.068777985642638,6.892512288539116,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,10,0,1.0,303.30108484255044,30.330108484255042,0.21446625383340379,30.330108484255042,0.3602164973696505,4.382830840579546,304.4067925526953,1424,30,16,17463400,17866000,62500000,nan,nan,nan,20,1504,0
scaling,3809885472,10,10,3,10,0.0,0.0,0.07116888386512736,symmetric,uniform,moderate,none,0,False,49.99999999999999,43.35596048978506,5.0,2.3551640810203356,0.4710328162040671,2.49301982752224,9.594651026079418,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,2,0.8,371.467701542993,46.43346269287412,0.3283341634410386,37.1467701542993,0.5312829984222704,1.2448453524611942,371.78691288110826,1424,30,16,14418100,14769000,31250000,nan,nan,nan,18,1424,0
scaling,4286626928,10,10,3,10,0.0,0.0,0.05519984019439911,symmetric,uniform,moderate,none,0,False,49.99999999999999,44.76877856764746,4.999999999999999,1.5710703887459285,0.31421407774918575,3.5359625730676045,9.049295219463065,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,150,9,1,0.9,564.553794466698,62.728199385188674,0.4435553515688873,56.4553794466698,0.6494537903200808,1.6952588592849303,564.9866091815193,1424,30,16,95277300,95650000,125000000,nan,nan,nan,19,1473,0
scaling,3086134212,10,10,3,10,0.0,0.0,0.09789571810630537,symmetric,uniform,moderate,none,0,False,49.99999999999999,41.083331823612546,5.0,1.641169307904781,0.32823386158095624,3.1671864127376006,8.927279760131404,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,1,0.9,272.2927633961315,30.254751488459053,0.21393339940603187,27.229276339613147,0.4050175378595972,3.561166805343982,273.19205509746746,1424,30,16,10073200,10449100,31250000,nan,nan,nan,19,1466,0
scaling,4147610084,10,10,3,10,0.0,0.0,0.051765732432403545,symmetric,uniform,moderate,none,0,False,50.0,45.07820697745251,5.0,1.4656784379256422,0.2931356875851284,3.4449187746786767,8.56435814012705,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,1,0.9,336.72730070951707,37.414144523279674,0.2645579530470458,33.67273007095171,0.43079332840620843,0.8057076364684246,336.9377276186342,1424,30,16,6552600,6926400,0,nan,nan,nan,19,1471,0
scaling,3275792703,12,12,3,10,0.07,0.09090909090909091,0.23051792773579924,symmetric,uniform,moderate,none,0,False,60.0,37.519911977881264,5.0,1.776509220749367,0.35530184414987337,2.8511835547271343,8.680768368480718,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,144.73430778285865,18.09178847285733,0.1279282631295003,14.473430778285865,0.21514135807733914,6.414191527750047,146.34585566479618,1696,36,18,3064600,3497300,0,nan,nan,nan,20,1657,0
scaling,2804968077,12,12,3,10,0.07,0.09090909090909091,0.15688725263927641,symmetric,uniform,moderate,none,0,False,59.99999999999999,43.72661616439872,5.0,2.5791339836746405,0.5158267967349282,1.7795017530895378,11.192062733166775,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,297.94634980958125,37.243293726197656,0.26334985547516765,29.794634980958126,0.5285680756046095,3.083602180262039,298.72525035464673,1696,36,18,19495300,19950100,46875000,nan,nan,nan,20,1661,0
scaling,459194397,12,12,3,10,0.07,0.09090909090909091,0.14932052300179613,symmetric,uniform,moderate,none,0,False,59.99999999999999,44.4095164041654,4.999999999999999,1.0492964944660164,0.20985929889320332,3.0512920297506874,6.951410090464522,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0,9,3,0.75,303.263154117652,33.695906013072445,0.23826603640068086,30.3263154117652,0.3892594170948864,2.5091863891912425,303.8994507149498,1696,36,18,9353800,9802400,0,nan,nan,nan,21,1693,0
scaling,1390472886,12,12,3,10,0.07,0.09090909090909091,0.16443677409434587,symmetric,uniform,moderate,none,0,False,59.99999999999999,43.05411394562953,4.999999999999999,1.8898749432279105,0.37797498864558216,2.8821655759083904,8.657356456444077,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,179.86780438572234,22.483475548215292,0.1589821802478496,17.986780438572232,0.32563378478289806,1.9568936054116595,180.36502778707526,1696,36,18,13499700,13915300,15625000,nan,nan,nan,20,1657,0
scaling,3546976392,12,12,3,10,0.07,0.09090909090909091,0.16454776893945405,symmetric,uniform,moderate,none,0,False,60.00000000000001,43.04429169898562,5.0,2.0359042219809087,0.40718084439618174,2.79410613242049,8.54954032897471,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,226.45693740271977,28.30711717533997,0.20016154510525083,22.645693740271977,0.4516690125277062,3.0545942941741977,227.22858597626333,1696,36,18,14670500,15096100,0,nan,nan,nan,20,1658,0
scaling,2385589620,12,12,3,10,0.07,0.09090909090909091,0.17962394901106413,symmetric,uniform,moderate,none,0,False,59.99999999999999,41.72733446163229,5.0,2.9125875523899794,0.5825175104779958,1.9775461262524439,11.127131156903955,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,198.8382585463065,24.85478231828831,0.17574985122177164,19.88382585463065,0.24568894084787488,3.134491564133368,199.62988143733983,1696,36,18,43385000,44028300,46875000,nan,nan,nan,20,1661,0
scaling,686728654,12,12,3,10,0.07,0.09090909090909091,0.19047598841303368,symmetric,uniform,moderate,none,0,False,60.0,40.80001710909452,5.0,1.0452922348440168,0.20905844696880335,3.1310470655156695,7.20571850145133,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,229.8205273361771,28.727565917022137,0.2031345666690989,22.98205273361771,0.27686812960773727,2.799736177115065,230.52846138045587,1696,36,18,4337600,4736200,15625000,nan,nan,nan,20,1658,0
scaling,4011605271,12,12,3,10,0.07,0.09090909090909091,0.1763868674489537,symmetric,uniform,moderate,none,0,False,60.00000000000001,42.00725910875327,5.000000000000001,1.7759917483198913,0.3551983496639782,2.9530656207194275,8.056378700655866,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,255.29307934366997,31.911634917958747,0.22564933449238045,25.529307934366997,0.46332399567452237,3.3683073621323043,256.143156184203,1696,36,18,9914600,10538700,31250000,nan,nan,nan,20,1655,0
scaling,1324397843,12,12,3,10,0.07,0.09090909090909091,0.2000761796202462,symmetric,uniform,moderate,none,0,False,60.0,39.993652101296576,5.0,1.466766284219618,0.2933532568439236,2.2427426643183805,7.376119796161905,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,156.03835542203166,19.504794427753957,0.13791972405514408,15.603835542203166,0.200785910379881,1.9675963334242823,156.53825450538773,1696,36,18,8052400,8449700,0,nan,nan,nan,20,1658,0
scaling,3312381013,12,12,3,10,0.07,0.09090909090909091,0.22332930345772095,symmetric,uniform,moderate,none,0,False,60.0,38.092966187290614,5.000000000000001,1.0141542129062133,0.20283084258124262,3.2974320756254487,6.3208374579342435,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,4,0.6666666666666666,342.6648213396171,42.83310266745214,0.30287577355415,34.26648213396171,0.4216198760304449,2.35536583474922,343.26166279830437,1696,36,18,9554900,10016200,31250000,nan,nan,nan,20,1660,0
scaling,1398232578,13,13,3,10,0.13,0.13043478260869565,0.17177145486506654,symmetric,uniform,moderate,none,0,False,65.0,45.94313610410482,5.0,1.3894543702487732,0.27789087404975465,3.1475423150670516,7.238168685913362,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,10,3,0.7692307692307693,281.6659438465652,28.16659438465652,0.19916789892321554,28.16659438465652,0.3296163281022444,2.979466460757971,282.4208104617547,1832,39,19,9701700,10138400,31250000,nan,nan,nan,23,1845,0
scaling,412651762,13,13,3,10,0.13,0.13043478260869565,0.2103082295576431,symmetric,uniform,moderate,none,0,False,64.99999999999999,42.41065525722636,4.999999999999999,1.6574189764450806,0.33148379528901617,2.453801745006308,9.188714714532555,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,4,0.6923076923076923,197.76649285258742,21.9740547613986,0.15538003131949493,19.776649285258742,0.21104669645959012,4.408038659880383,198.8775025175575,1832,39,19,6535800,6936600,0,nan,nan,nan,22,1804,0
scaling,3757209174,13,13,3,10,0.13,0.13043478260869565,0.2044910812845354,symmetric,uniform,moderate,none,0,False,65.0,42.92940024210131,5.0,1.6549357934187727,0.33098715868375456,2.4638257151807923,8.141230605987797,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,4,0.6923076923076923,176.83791587994898,19.64865731999433,0.13893698832178686,17.683791587994897,0.25005719416212596,3.103902513944135,177.622891508435,1832,39,19,15954400,16418300,31250000,nan,nan,nan,22,1807,0
scaling,815878071,13,13,3,10,0.13,0.13043478260869565,0.179624069668038,symmetric,uniform,moderate,none,0,False,65.0,45.204601061237874,5.0,1.0140266413704315,0.20280532827408632,3.3833670511411964,6.49507551855069,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,4,0.6923076923076923,239.66242355375988,26.629158172639986,0.18829658321162906,23.96624235537599,0.2801342823254344,1.8838040455239469,240.14237456514084,1832,39,19,7252000,7620700,15625000,nan,nan,nan,22,1809,0
scaling,2439314471,13,13,3,10,0.13,0.13043478260869565,0.18388343119972314,symmetric,uniform,moderate,none,0,False,65.0,44.80810827655614,5.0,1.3378413201337396,0.26756826402674794,2.083491056432663,6.836928234401159,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,4,0.6923076923076923,243.8361952977767,27.092910588641857,0.19157580799309473,24.38361952977767,0.376943065175057,5.290994401761532,245.16794389821706,1832,39,19,7106700,7474600,0,nan,nan,nan,22,1803,0
scaling,2932309168,13,13,3,10,0.13,0.13043478260869565,0.21385516968056614,symmetric,uniform,moderate,none,0,False,65.0,42.09679642770755,5.0,1.7539874684729497,0.35079749369458996,2.8270158023764678,9.852470852849613,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0,9,4,0.6923076923076923,235.29205446045754,26.143561606717505,0.1848628969647822,23.529205446045754,0.4418328484684286,4.6542723251678435,236.4646225417495,1832,39,19,39634500,40029500,62500000,nan,nan,nan,22,1804,0
scaling,1580307328,13,13,3,10,0.13,0.13043478260869565,0.20174190454874258,symmetric,uniform,moderate,none,0,False,65.0,43.17630600042641,5.0,2.0009914142596217,0.4001982828519243,2.164793910852448,10.228446942704418,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,4,0.6923076923076923,220.8891462796028,24.543238475511423,0.1735469035831271,22.088914627960282,0.23830133338632198,7.718511043539262,222.8277740404876,1832,39,19,6644400,7029200,31250000,nan,nan,nan,22,1804,0
scaling,1113332697,13,13,3,10,0.13,0.13043478260869565,0.1628674376536111,symmetric,uniform,moderate,none,0,False,65.00000000000001,46.792622091395884,5.000000000000001,1.2051270684868014,0.24102541369736025,2.948248188930168,7.849797540850435,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0,10,3,0.7692307692307693,218.32250601733872,21.83225060173387,0.15437732449050104,21.83225060173387,0.31472197687936054,3.047896468207835,219.09448013439066,1832,39,19,4453400,4814300,0,nan,nan,nan,23,1842,0
scaling,3324405945,13,13,3,10,0.13,0.13043478260869565,0.2515011366707094,symmetric,uniform,moderate,none,0,False,65.0,38.875255236148575,5.0,1.635593868378674,0.3271187736757348,2.6721204252710278,8.534188390607385,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,8,5,0.6153846153846154,197.29540154643485,24.661925193304356,0.17438614541300868,19.729540154643484,0.24312527429100483,4.563651686076836,198.44431446795406,1832,39,19,7628100,8007700,15625000,nan,nan,nan,21,1768,0
scaling,4122973070,13,13,3,10,0.13,0.13043478260869565,0.24219145076690415,symmetric,uniform,moderate,none,0,False,65.0,39.653755199925584,5.0,1.5133530421009946,0.30267060842019894,3.4663853464796093,8.067598829354676,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,7,6,0.5384615384615384,203.5293912758866,29.075627325126657,0.20559573248849936,20.352939127588662,0.35032125350773063,2.713315113079119,204.2147200541564,1832,39,19,9125400,9489700,0,nan,nan,nan,20,1729,0
scaling,725456319,15,15,3,10,0.2,0.2,0.2602167914459727,symmetric,uniform,moderate,none,0,False,75.0,44.02713963038852,5.0,1.5578425037464472,0.31156850074928943,2.3615768777976736,7.910817610194904,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,10,9,6,0.6,295.34856628265675,32.816507364739635,0.23204774892465674,29.534856628265675,0.5215561895491526,1.772277376579904,295.80063562680175,2104,45,21,139811800,140222500,250000000,nan,nan,nan,24,2038,0
scaling,3857382383,15,15,3,10,0.2,0.2,0.28826745838016765,symmetric,uniform,moderate,none,0,False,75.0,41.435449039911255,5.0,1.4104224347073957,0.28208448694147914,2.63258517270174,7.684417579521476,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,7,8,0.4666666666666667,240.44554532672964,34.349363618104235,0.24288667943803988,24.044554532672965,0.38673203656850585,1.6169622462047677,240.85678588828085,2104,45,21,9141700,9606700,15625000,nan,nan,nan,22,1960,0
scaling,4218245106,15,15,3,10,0.2,0.2,0.2679116349706486,symmetric,uniform,moderate,none,0,False,74.99999999999999,43.30477445178772,4.999999999999999,1.4678040248047053,0.2935608049609411,2.3879179928818064,7.8900286674822695,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,6,0.6,209.24464466123536,23.249404962359485,0.1643981190743656,20.924464466123535,0.30470155824633144,5.6897841714648205,210.67609070410154,2104,45,21,15023500,15610500,31250000,nan,nan,nan,24,2034,0
scaling,1732699379,15,15,3,10,0.2,0.2,0.2506870035302702,symmetric,uniform,moderate,none,0,False,75.0,44.93408388877496,5.0,2.213087266977612,0.4426174533955224,2.100794968993089,11.28083074788658,0.1414213562373095,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,9,6,0.6,178.57277969888796,19.841419966543107,0.1403000260671279,17.857277969888795,0.1865346274177964,3.532841909150706,179.46499017617563,2104,45,21,6474500,6848500,31250000,nan,nan,nan,24,2037,0
