block,method_family,method,architecture,dynamic_id,fitness_id,rounding_id,bytes_mean,bytes_std,convergence_time_mean,convergence_time_std,cost_gap_mean,cost_gap_std,coverage_mean,coverage_std,epsilon_ne_1_mean,epsilon_ne_1_std,epsilon_ne_2_mean,epsilon_ne_2_std,fractionality_mean,fractionality_std,makespan_proxy_mean,makespan_proxy_std,matching_valid_mean,matching_valid_std,memory_peak_mean,memory_peak_std,messages_mean,messages_std,n,normalized_regret_mean,normalized_regret_std,observed_poa_ratio_mean,observed_poa_ratio_std,occupancy_error_mean,occupancy_error_std,p95_individual_cost_mean,p95_individual_cost_std,potential_violations_mean,potential_violations_std,price_of_integrality_mean,price_of_integrality_std,rank,ranking_rule,runtime_wall_mean,runtime_wall_std,social_cost_mean,social_cost_std,social_regret_mean,social_regret_std,success_mean,success_std,switches_mean,switches_std,timeout_mean,timeout_std
smoke_robot_surplus,population,REP,distributed_global,REP,LIN,QR1,107776.0,0.0,,0.0,0.019525114370978924,0.0,1.0,0.0,0.0,0.0,0.019525114370978924,0.0,0.6979219724262714,0.0,0.21269998025998343,0.0,1.0,0.0,0.00128173828125,0.0,3368.0,0.0,1,0.0004067732160620609,0.0,1.010953669616347,0.0,0.0,0.0,0.21118219826345347,0.0,0.0,0.0,0.3387238748247089,0.0,8,"max success/coverage, min regret/runtime/messages/timeout",0.011350200045853853,0.0,0.8020432160526196,0.0,0.019525114370978924,0.0,1.0,0.0,0.0,0.0,1.0,0.0
smoke_robot_surplus,population,BNN,distributed_global,BNN,MC,QR1,107776.0,0.0,,0.0,0.019525114370978924,0.0,1.0,0.0,0.0,0.0,0.019525114370978924,0.0,0.5774781266355057,0.0,0.21269998025998343,0.0,1.0,0.0,0.00128173828125,0.0,3368.0,0.0,1,0.0004067732160620609,0.0,1.010953669616347,0.0,0.0,0.0,0.21118219826345347,0.0,48.0,0.0,0.15281985955726593,0.0,9,"max success/coverage, min regret/runtime/messages/timeout",0.021210300037637353,0.0,0.8020432160526196,0.0,0.019525114370978924,0.0,1.0,0.0,0.0,0.0,1.0,0.0
smoke_robot_surplus,population,PROJ,distributed_global,PROJ,QUAD,QR1,107776.0,0.0,,0.0,0.019525114370978924,0.0,1.0,0.0,0.0,0.0,0.019525114370978924,0.0,0.5660181785156768,0.0,0.21269998025998343,0.0,1.0,0.0,0.00128173828125,0.0,3368.0,0.0,1,0.0004067732160620609,0.0,1.010953669616347,0.0,0.0,0.0,0.21118219826345347,0.0,0.0,0.0,0.18078656390672157,0.0,10,"max success/coverage, min regret/runtime/messages/timeout",0.027641699998639524,0.0,0.8020432160526196,0.0,0.019525114370978924,0.0,1.0,0.0,3.0,0.0,1.0,0.0
smoke_robot_surplus,population,IBR,distributed_global,IBR,LIN,QR1,107776.0,0.0,,0.0,0.2853594012437559,0.0,1.0,0.0,0.0,0.0,0.1643956150366468,0.0,0.5696093079090709,0.0,0.3343447954901768,0.0,1.0,0.0,0.00128173828125,0.0,3368.0,0.0,1,0.005944987525911581,0.0,1.1600877999356898,0.0,0.0,0.0,0.3024158096860985,0.0,27.0,0.0,0.33819360276543114,0.0,11,"max success/coverage, min regret/runtime/messages/timeout",0.013836099999025464,0.0,1.0678775029253966,0.0,0.2853594012437559,0.0,1.0,0.0,380.0,0.0,1.0,0.0
smoke_robot_surplus,classic,GRD,distributed_global,,,POLICY,256.0,0.0,0.0,0.0,0.5269771251533408,0.0,1.0,0.0,0.0,0.0,0.38170761732026715,0.0,0.0,0.0,0.5928495987954462,0.0,1.0,0.0,0.0008544921875,0.0,8.0,0.0,1,0.010978690107361267,0.0,1.2956363386471008,0.0,0.0,0.0,0.5218975865007989,0.0,0.0,0.0,1.2956363386471008,0.0,12,"max success/coverage, min regret/runtime/messages/timeout",7.319997530430555e-05,0.0,1.3094952268349815,0.0,0.5269771251533408,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_robot_surplus,data_driven_debug,IPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.912979232486965,0.0,1.0,0.0,0.0,0.0,0.8934541181159861,0.0,0.0,0.0,0.6210419494765197,0.0,1.0,0.0,0.0008544921875,0.0,112.0,0.0,1,0.01902040067681177,0.0,1.5121851114026015,0.0,,0.0,0.6132980227023141,0.0,0.0,0.0,1.5121851114026015,0.0,13,"max success/coverage, min regret/runtime/messages/timeout",0.0033554999390617013,0.0,1.6954973341686057,0.0,0.912979232486965,0.0,1.0,0.0,3.0,0.0,0.0,0.0
smoke_support_zero,classic,HUN,centralized,,,EXACT,2048.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064351645327043,0.0,1.0,0.0,0.0009765625,0.0,64.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4241989682970836,0.0,0.0,0.0,1.0,0.0,1,"max success/coverage, min regret/runtime/messages/timeout",2.2399937734007835e-05,0.0,1.584333169770187,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_support_zero,classic,EPS-AUCTION,distributed_global,,,POLICY,9600.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064351645327043,0.0,1.0,0.0,0.0009765625,0.0,300.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4241989682970836,0.0,0.0,0.0,1.0,0.0,2,"max success/coverage, min regret/runtime/messages/timeout",0.0005884000565856695,0.0,1.584333169770187,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_support_zero,population,HYB,distributed_global,HYB,ASYM,QR2,108032.0,0.0,,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7030282820806166,0.0,0.5064351645327043,0.0,1.0,0.0,0.00152587890625,0.0,3376.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4241989682970836,0.0,12.0,0.0,0.1368319232653248,0.0,3,"max success/coverage, min regret/runtime/messages/timeout",0.017532299971207976,0.0,1.584333169770187,0.0,-2.220446049250313e-16,0.0,1.0,0.0,7.0,0.0,1.0,0.0
smoke_support_zero,population,LOG,distributed_global,LOG,SIG,REPAIR,107776.0,0.0,,0.0,0.0008892833695732794,0.0,1.0,0.0,0.0,0.0,0.0008892833695735014,0.0,0.8025121412196516,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,1.1116042119665992e-05,0.0,1.0003441055433469,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.22297853190187047,0.0,4,"max success/coverage, min regret/runtime/messages/timeout",0.027667000074870884,0.0,1.5852224531397605,0.0,0.0008892833695732794,0.0,1.0,0.0,9.0,0.0,1.0,0.0
smoke_support_zero,population,IBR,distributed_global,IBR,LIN,QR1,107776.0,0.0,,0.0,0.005822942425634414,0.0,1.0,0.0,0.0,0.0,0.004933659056061135,0.0,0.5672230630515631,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,7.278678032043018e-05,0.0,1.0022531701770296,0.0,0.0,0.0,0.440315447289927,0.0,25.0,0.0,0.41918929819385564,0.0,5,"max success/coverage, min regret/runtime/messages/timeout",0.011140000075101852,0.0,1.5901561121958216,0.0,0.005822942425634414,0.0,1.0,0.0,412.0,0.0,1.0,0.0
smoke_support_zero,population,GPC,distributed_global,GPC,LIN,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6793082873869165,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.13734587451469132,0.0,6,"max success/coverage, min regret/runtime/messages/timeout",0.01651870005298406,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,6.0,0.0,1.0,0.0
smoke_support_zero,population,SMI,distributed_global,SMI,ASYM,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6793082873869165,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,8.0,0.0,0.13734587451469132,0.0,7,"max success/coverage, min regret/runtime/messages/timeout",0.021102200029417872,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,6.0,0.0,1.0,0.0
smoke_support_zero,population,BNN,distributed_global,BNN,MC,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.603227454668406,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,60.0,0.0,0.0846854783699204,0.0,8,"max success/coverage, min regret/runtime/messages/timeout",0.02296490001026541,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,1.0,0.0
smoke_support_zero,population,PROJ,distributed_global,PROJ,QUAD,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6329631320078344,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.1363321073950602,0.0,9,"max success/coverage, min regret/runtime/messages/timeout",0.027284399955533445,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,7.0,0.0,1.0,0.0
smoke_support_zero,population,REP,distributed_global,REP,LIN,QR1,107776.0,0.0,,0.0,0.022113057364256283,0.0,1.0,0.0,0.0,0.0,0.01629011493862187,0.0,0.7678269653163818,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002764132170532035,0.0,1.0085565814899258,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.13416793308871436,0.0,10,"max success/coverage, min regret/runtime/messages/timeout",0.01284870004747063,0.0,1.6064462271344435,0.0,0.022113057364256283,0.0,1.0,0.0,0.0,0.0,1.0,0.0
smoke_support_zero,classic,GRD,distributed_global,,,POLICY,256.0,0.0,0.0,0.0,0.146399012982372,0.0,1.0,0.0,0.0,0.0,0.03377840972217694,0.0,0.0,0.0,0.5312297475986173,0.0,1.0,0.0,0.0009765625,0.0,8.0,0.0,1,0.00182998766227965,0.0,1.0566486607434562,0.0,0.0,0.0,0.49636698990573114,0.0,0.0,0.0,1.0566486607434562,0.0,11,"max success/coverage, min regret/runtime/messages/timeout",0.00010440009646117687,0.0,1.7307321827525592,0.0,0.146399012982372,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_support_zero,data_driven_debug,MAPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.15508891945926662,0.0,1.0,0.0,0.0,0.0,0.13467452171871463,0.0,0.0,0.0,0.5312297475986173,0.0,1.0,0.0,0.0009765625,0.0,112.0,0.0,1,0.0019386114932408327,0.0,1.06001119409579,0.0,,0.0,0.49636698990573114,0.0,0.0,0.0,1.06001119409579,0.0,12,"max success/coverage, min regret/runtime/messages/timeout",0.0033434999641031027,0.0,1.7394220892294538,0.0,0.15508891945926662,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_support_zero,data_driven_debug,IPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.5249272478627889,0.0,1.0,0.0,0.0,0.0,0.519993588806728,0.0,0.0,0.0,0.5900662423796976,0.0,1.0,0.0,0.0009765625,0.0,112.0,0.0,1,0.006561590598284861,0.0,1.2031190304729433,0.0,,0.0,0.5708425122932083,0.0,0.0,0.0,1.2031190304729433,0.0,13,"max success/coverage, min regret/runtime/messages/timeout",0.0033509000204503536,0.0,2.109260417632976,0.0,0.5249272478627889,0.0,1.0,0.0,5.0,0.0,0.0,0.0
smoke_tie,classic,HUN,centralized,,,EXACT,2048.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764512359018887,0.0,1.0,0.0,0.0009765625,0.0,64.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.07731670304327462,0.0,0.0,0.0,1.0,0.0,1,"max success/coverage, min regret/runtime/messages/timeout",7.899943739175797e-06,0.0,0.5287653631085495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_tie,classic,EPS-AUCTION,distributed_global,,,POLICY,640.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764512359018887,0.0,1.0,0.0,0.0009765625,0.0,20.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.07731670304327462,0.0,0.0,0.0,1.0,0.0,2,"max success/coverage, min regret/runtime/messages/timeout",0.00016900000628083944,0.0,0.5287653631085495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_tie,population,HYB,distributed_global,HYB,ASYM,QR2,108032.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6862896651949416,0.0,0.07764512359018887,0.0,1.0,0.0,0.00152587890625,0.0,3376.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.07731670304327462,0.0,0.0,0.0,0.12249686072629541,0.0,3,"max success/coverage, min regret/runtime/messages/timeout",0.019105999963358045,0.0,0.5287653631085495,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0
smoke_tie,data_driven_debug,IPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,1792.0,0.0,1.0,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.1083330583349632,0.0,0.0,0.0,0.18307934322377947,0.0,1.0,0.0,0.0009765625,0.0,56.0,0.0,1,0.002388801532145439,0.0,1.1250055287641063,0.0,,0.0,0.1828393719828636,0.0,0.0,0.0,1.1250055287641063,0.0,4,"max success/coverage, min regret/runtime/messages/timeout",0.002791800070554018,0.0,0.7198694856801846,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_tie,data_driven_debug,MAPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.1083330583349632,0.0,0.0,0.0,0.18307934322377947,0.0,1.0,0.0,0.0009765625,0.0,112.0,0.0,1,0.002388801532145439,0.0,1.1250055287641063,0.0,,0.0,0.1828393719828636,0.0,0.0,0.0,1.1250055287641063,0.0,5,"max success/coverage, min regret/runtime/messages/timeout",0.0030972000677138567,0.0,0.7198694856801846,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_tie,population,REP,distributed_global,REP,LIN,QR1,107776.0,0.0,,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.1083330583349632,0.0,0.8357542268352921,0.0,0.18307934322377947,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.002388801532145439,0.0,1.1250055287641063,0.0,0.0,0.0,0.1828393719828636,0.0,0.0,0.0,0.14241783798099186,0.0,6,"max success/coverage, min regret/runtime/messages/timeout",0.011157699977047741,0.0,0.7198694856801846,0.0,0.19110412257163512,0.0,1.0,0.0,8.0,0.0,1.0,0.0
smoke_tie,population,GPC,distributed_global,GPC,LIN,QR1,107776.0,0.0,,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.1083330583349632,0.0,0.6545256825739169,0.0,0.18307934322377947,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.002388801532145439,0.0,1.1250055287641063,0.0,0.0,0.0,0.1828393719828636,0.0,0.0,0.0,0.14369442365948767,0.0,7,"max success/coverage, min regret/runtime/messages/timeout",0.013414700049906969,0.0,0.7198694856801846,0.0,0.19110412257163512,0.0,1.0,0.0,11.0,0.0,1.0,0.0
smoke_tie,population,SMI,distributed_global,SMI,ASYM,QR1,107776.0,0.0,,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.1083330583349632,0.0,0.654525682573917,0.0,0.18307934322377947,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.002388801532145439,0.0,1.1250055287641063,0.0,0.0,0.0,0.1828393719828636,0.0,0.0,0.0,0.14369442365948767,0.0,8,"max success/coverage, min regret/runtime/messages/timeout",0.015791699988767505,0.0,0.7198694856801846,0.0,0.19110412257163512,0.0,1.0,0.0,11.0,0.0,1.0,0.0
smoke_tie,population,BNN,distributed_global,BNN,MC,QR1,107776.0,0.0,,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.1083330583349632,0.0,0.7391749953020004,0.0,0.18307934322377947,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.002388801532145439,0.0,1.1250055287641063,0.0,0.0,0.0,0.1828393719828636,0.0,60.0,0.0,0.08367690081502174,0.0,9,"max success/coverage, min regret/runtime/messages/timeout",0.019035200006328523,0.0,0.7198694856801846,0.0,0.19110412257163512,0.0,1.0,0.0,1.0,0.0,1.0,0.0
smoke_tie,population,PROJ,distributed_global,PROJ,QUAD,QR1,107776.0,0.0,,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.1083330583349632,0.0,0.587355923134254,0.0,0.18307934322377947,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.002388801532145439,0.0,1.1250055287641063,0.0,0.0,0.0,0.1828393719828636,0.0,0.0,0.0,0.1487139857570882,0.0,10,"max success/coverage, min regret/runtime/messages/timeout",0.02361690008547157,0.0,0.7198694856801846,0.0,0.19110412257163512,0.0,1.0,0.0,13.0,0.0,1.0,0.0
smoke_tie,population,LOG,distributed_global,LOG,SIG,REPAIR,107776.0,0.0,,0.0,0.19110412257163512,0.0,1.0,0.0,0.0,0.0,0.1083330583349632,0.0,0.7890088083798497,0.0,0.18307934322377947,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.002388801532145439,0.0,1.1250055287641063,0.0,0.0,0.0,0.1828393719828636,0.0,0.0,0.0,0.19240543129681,0.0,11,"max success/coverage, min regret/runtime/messages/timeout",0.024543800042010844,0.0,0.7198694856801846,0.0,0.19110412257163512,0.0,1.0,0.0,10.0,0.0,1.0,0.0
smoke_tie,population,IBR,distributed_global,IBR,LIN,QR1,107776.0,0.0,,0.0,0.2230293619420819,0.0,1.0,0.0,0.0,0.0,0.10370875616197572,0.0,0.5720105888912072,0.0,0.1833233081657124,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0027878670242760238,0.0,1.1458885498874596,0.0,0.0,0.0,0.1824248767668212,0.0,25.0,0.0,0.8483738604854598,0.0,12,"max success/coverage, min regret/runtime/messages/timeout",0.013899800018407404,0.0,0.7517947250506314,0.0,0.2230293619420819,0.0,1.0,0.0,382.0,0.0,1.0,0.0
smoke_tie,classic,GRD,distributed_global,,,POLICY,256.0,0.0,0.0,0.0,0.2366041386168648,0.0,1.0,0.0,0.0,0.0,0.029934242956005774,0.0,0.0,0.0,0.3313585183721495,0.0,1.0,0.0,0.0009765625,0.0,8.0,0.0,1,0.00295755173271081,0.0,1.1547681183303111,0.0,0.0,0.0,0.2427173724469043,0.0,0.0,0.0,1.1547681183303111,0.0,13,"max success/coverage, min regret/runtime/messages/timeout",9.390001650899649e-05,0.0,0.7653695017254143,0.0,0.2366041386168648,0.0,1.0,0.0,0.0,0.0,0.0,0.0
