candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,identity_resolution,version_relationship,doi_recovered,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids
C3ED7F54BD331,Multiple UAVs hierarchical dynamic task allocation based on PSO-FSA and decentralized auction,Multiple UAVs hierarchical dynamic task allocation based on PSO-FSA and decentralized auction,multiple uavs hierarchical dynamic task allocation based on pso fsa and decentralized auction,Lei Cao; He shun Tan; Hui Peng; Ming Pan,Lei Cao; He shun Tan; Hui Peng; Ming Pan,lei cao; he shun tan; hui peng; ming pan,2014,2014,,,10.1109/robio.2014.7090692,https://doi.org/10.1109/robio.2014.7090692,10.1109/robio.2014.7090692,,conference-paper,openalex:https://openalex.org/W2020053523,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,23,openalex,2026-09-12T20:42:00.249219+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;game_or_distributed_optimization,task_allocation;distributed_coordination,auction_market,decentralized;centralized,uav_drone,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,backward,new_snowball_candidate,,,,,,
CEE02184AAFCA,Modelling Resource Contention in Multi-Robot Task Allocation Problems with Uncertain Timing,Modelling Resource Contention in Multi-Robot Task Allocation Problems with Uncertain Timing,modelling resource contention in multi robot task allocation problems with uncertain timing,Andrew W. Palmer; Andrew J. Hill; Steven J. Scheding,Andrew W. Palmer; Andrew J. Hill; Steven J. Scheding,andrew w. palmer; andrew j. hill; steven j. scheding,2018,2018,,,10.1109/icra.2018.8460981,https://doi.org/10.1109/icra.2018.8460981,10.1109/icra.2018.8460981,,conference-paper,openalex:https://openalex.org/W2953138991,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,17,openalex,2026-09-12T20:42:00.253061+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,backward,new_snowball_candidate,,,,,,
CE8B5DD7C6BCD,Dynamic Task Allocation for Heterogeneous Manned-unmanned Aerial Vehicle Teamwork,Dynamic Task Allocation for Heterogeneous Manned-unmanned Aerial Vehicle Teamwork,dynamic task allocation for heterogeneous manned unmanned aerial vehicle teamwork,Chang Wang; Xupeng Wen; Yifeng Niu; Lizhen Wu; Dong Yin; Jie Li,Chang Wang; Xupeng Wen; Yifeng Niu; Lizhen Wu; Dong Yin; Jie Li,chang wang; xupeng wen; yifeng niu; lizhen wu; dong yin; jie li,2018,2018,,,10.1109/cac.2018.8623480,https://doi.org/10.1109/cac.2018.8623480,10.1109/cac.2018.8623480,,conference-paper,openalex:https://openalex.org/W2912156601,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,12,openalex,2026-09-12T20:42:00.258126+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,unclear,unclear,unclear,explicit_heterogeneous,team,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,backward,new_snowball_candidate,,,,,,
C17F9B0BF8D32,NECTAR-An Agent-Based Dynamic Task Allocation Algorithm in the UAV Swarm,NECTAR-An Agent-Based Dynamic Task Allocation Algorithm in the UAV Swarm,nectar an agent based dynamic task allocation algorithm in the uav swarm,Chao Chen; Weidong Bao; Tong Men; Xiaomin Zhu; Ji Wang; Rui Wang,Chao Chen; Weidong Bao; Tong Men; Xiaomin Zhu; Ji Wang; Rui Wang,chao chen; weidong bao; tong men; xiaomin zhu; ji wang; rui wang,2020,2020,Complexity,Complexity,10.1155/2020/6747985,https://doi.org/10.1155/2020/6747985,10.1155/2020/6747985,,article,openalex:https://openalex.org/W3086827774,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,11,openalex,2026-09-12T20:42:00.264788+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,backward,new_snowball_candidate,,,,,,
CF748088503D9,Research on Model and Algorithm of Task Allocation and Path Planning for Multi-Robot,Research on Model and Algorithm of Task Allocation and Path Planning for Multi-Robot,research on model and algorithm of task allocation and path planning for multi robot,Zhenping Li; Xueting Li,Zhenping Li; Xueting Li,zhenping li; xueting li,2017,2017,Open Journal of Applied Sciences,Open Journal of Applied Sciences,10.4236/ojapps.2017.710037,https://doi.org/10.4236/ojapps.2017.710037,10.4236/ojapps.2017.710037,,article,openalex:https://openalex.org/W2762690663,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,9,openalex,2026-09-12T20:42:00.271305+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;safety_or_navigation,task_allocation;safety_navigation,planning,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,backward,new_snowball_candidate,,,,,,
C73EA033C2DAF,An Event-Triggered Path-Based Bid Assignment Method for Energy-Aware Dynamic Multi-UAV Task Allocation,An Event-Triggered Path-Based Bid Assignment Method for Energy-Aware Dynamic Multi-UAV Task Allocation,an event triggered path based bid assignment method for energy aware dynamic multi uav task allocation,Yuhua Cong; Yujia Li; Xian Zhu; Zhisheng Wang,Yuhua Cong; Yujia Li; Xian Zhu; Zhisheng Wang,yuhua cong; yujia li; xian zhu; zhisheng wang,2026,2026,Drones,Drones,10.3390/drones10090684,https://doi.org/10.3390/drones10090684,10.3390/drones10090684,,article,openalex:https://openalex.org/W7212047793,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.277231+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C50F5B9727878,Directional Pheromone Gradient Observations for Decentralized Multi-Agent Reinforcement Learning in Swarm Drone Search and Rescue,Directional Pheromone Gradient Observations for Decentralized Multi-Agent Reinforcement Learning in Swarm Drone Search and Rescue,directional pheromone gradient observations for decentralized multi agent reinforcement learning in swarm drone search and rescue,Peter Yacoub; Mohamed Malek Kaouach; Esraa Khatab; Omar Shalash,Peter Yacoub; Mohamed Malek Kaouach; Esraa Khatab; Omar Shalash,peter yacoub; mohamed malek kaouach; esraa khatab; omar shalash,2026,2026,Drones,Drones,10.3390/drones10090648,https://doi.org/10.3390/drones10090648,10.3390/drones10090648,,article,openalex:https://openalex.org/W7166670158,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.287419+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,learning;physical_manipulation,decentralized;centralized,uav_drone,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C5589BE2764F3,Path-Matrix-Coupled Dynamic Task Allocation and Path Planning for Multi-UAV Systems,Path-Matrix-Coupled Dynamic Task Allocation and Path Planning for Multi-UAV Systems,path matrix coupled dynamic task allocation and path planning for multi uav systems,Gengsong Li; Yi Liu; Qibin Zheng; Kun Liu,Gengsong Li; Yi Liu; Qibin Zheng; Kun Liu,gengsong li; yi liu; qibin zheng; kun liu,2026,2026,Drones,Drones,10.3390/drones10090649,https://doi.org/10.3390/drones10090649,10.3390/drones10090649,,article,openalex:https://openalex.org/W7204263149,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.293781+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;safety_or_navigation,task_allocation;safety_navigation,planning,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
CC498E13F82EC,Distributionally Robust Integrated “Decision–Control” Task Assignment for Multiple Unmanned Aerial Systems in Emergency Response Under Stochastic Disturbances,Distributionally Robust Integrated “Decision–Control” Task Assignment for Multiple Unmanned Aerial Systems in Emergency Response Under Stochastic Disturbances,distributionally robust integrated decision control task assignment for multiple unmanned aerial systems in emergency response under stochastic disturbances,Aoyu Zheng; Xiaolong Liang; Haitao Zhong; Zhi Zhang; Zuolin Lv; Zhiyang Zhang; Mingfa Zheng,Aoyu Zheng; Xiaolong Liang; Haitao Zhong; Zhi Zhang; Zuolin Lv; Zhiyang Zhang; Mingfa Zheng,aoyu zheng; xiaolong liang; haitao zhong; zhi zhang; zuolin lv; zhiyang zhang; mingfa zheng,2026,2026,Mathematics,Mathematics,10.3390/math14173044,https://doi.org/10.3390/math14173044,10.3390/math14173044,,article,openalex:https://openalex.org/W7204081923,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.299085+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C37573A4F338D,Multi-UAV cooperative task reallocation in dynamic environments: A deep reinforcement learning approach with contract network negotiation,Multi-UAV cooperative task reallocation in dynamic environments: A deep reinforcement learning approach with contract network negotiation,multi uav cooperative task reallocation in dynamic environments a deep reinforcement learning approach with contract network negotiation,Yonggang Li; Yun Tang; Jiping Long; Dan Wen; Longjiang Li,Yonggang Li; Yun Tang; Jiping Long; Dan Wen; Longjiang Li,yonggang li; yun tang; jiping long; dan wen; longjiang li,2026,2026,Advanced Engineering Informatics,Advanced Engineering Informatics,10.1016/j.aei.2026.105107,https://doi.org/10.1016/j.aei.2026.105107,10.1016/j.aei.2026.105107,,article,openalex:https://openalex.org/W7172311497,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.304849+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,learning;physical_manipulation,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,selected_single_reviewer,maybe_fulltext,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C1580B0629E98,Fast Convergent Distributed Task Reallocation Method for Dynamic Multi-Agent Systems,Fast Convergent Distributed Task Reallocation Method for Dynamic Multi-Agent Systems,fast convergent distributed task reallocation method for dynamic multi agent systems,Qi Zhou; Chao Peng; Chuan Xie; Jianxiao Zou; Jiawei Sun,Qi Zhou; Chao Peng; Chuan Xie; Jianxiao Zou; Jiawei Sun,qi zhou; chao peng; chuan xie; jianxiao zou; jiawei sun,2026,2026,,,10.1109/icma69663.2026.11647633,https://doi.org/10.1109/icma69663.2026.11647633,10.1109/icma69663.2026.11647633,,conference-paper,openalex:https://openalex.org/W7203643482,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.310098+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,distributed,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C303D72851CCF,Planning-to-Execution Evaluation of Multi-UAV Path Planning for Antarctic Remote Sensing,Planning-to-Execution Evaluation of Multi-UAV Path Planning for Antarctic Remote Sensing,planning to execution evaluation of multi uav path planning for antarctic remote sensing,Dipraj Debnath; Fernando Vanegas; Sebastien Boiteau; Julian Galvez-Serna; Juan Sandino; Felipé Gonzalez,Dipraj Debnath; Fernando Vanegas; Sebastien Boiteau; Julian Galvez-Serna; Juan Sandino; Felipé Gonzalez,dipraj debnath; fernando vanegas; sebastien boiteau; julian galvez-serna; juan sandino; felipé gonzalez,2026,2026,Drones,Drones,10.3390/drones10080574,https://doi.org/10.3390/drones10080574,10.3390/drones10080574,,article,openalex:https://openalex.org/W7171376037,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.314397+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,safety_or_navigation,safety_navigation,planning,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C88C3E4461EE2,Dynamic Task-Chain Reconfiguration for Cooperative Counter-UAV Defense via Multi-Agent LLM-Based Heuristic Design,Dynamic Task-Chain Reconfiguration for Cooperative Counter-UAV Defense via Multi-Agent LLM-Based Heuristic Design,dynamic task chain reconfiguration for cooperative counter uav defense via multi agent llm based heuristic design,Yihao Zhong; Changsheng Yin; Ruopeng Yang; Yuantao Yang; Yiwei Lu; Yongqi Wen; Yongqi Shi; Bo Huang; Yu Tao; Jinyin Bai,Yihao Zhong; Changsheng Yin; Ruopeng Yang; Yuantao Yang; Yiwei Lu; Yongqi Wen; Yongqi Shi; Bo Huang; Yu Tao; Jinyin Bai,yihao zhong; changsheng yin; ruopeng yang; yuantao yang; yiwei lu; yongqi wen; yongqi shi; bo huang; yu tao; jinyin bai,2026,2026,Drones,Drones,10.3390/drones10080571,https://doi.org/10.3390/drones10080571,10.3390/drones10080571,,article,openalex:https://openalex.org/W7171383010,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.318114+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,robustness_or_communication,robustness_communication,unclear,unclear,uav_drone,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,explicit_fault_recovery,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C40447796ACDE,Assignment-Consistent Dynamic Multi-UAV Task Allocation: Communication-Efficient Dynamic Multi-Unmanned Aerial Vehicle Task Allocation Under Stale and Asymmetric Information,Assignment-Consistent Dynamic Multi-UAV Task Allocation: Communication-Efficient Dynamic Multi-Unmanned Aerial Vehicle Task Allocation Under Stale and Asymmetric Information,assignment consistent dynamic multi uav task allocation communication efficient dynamic multi unmanned aerial vehicle task allocation under stale and asymmetric information,Chenxu Zhao; Meixuan Jade Li; Xianqiang Zhu; Cheng Zhu,Chenxu Zhao; Meixuan Jade Li; Xianqiang Zhu; Cheng Zhu,chenxu zhao; meixuan jade li; xianqiang zhu; cheng zhu,2026,2026,Drones,Drones,10.3390/drones10070523,https://doi.org/10.3390/drones10070523,10.3390/drones10070523,,article,openalex:https://openalex.org/W7167785376,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.331882+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C1CCB9F3AB808,Resource allocation for UAV-assisted integrated sensing and communication network: A coalition-based auction framework,Resource allocation for UAV-assisted integrated sensing and communication network: A coalition-based auction framework,resource allocation for uav assisted integrated sensing and communication network a coalition based auction framework,Wanyu Qiu; Yaming Yang; Feiyang Yu; Wencan Li; Xiao Yang; Yanjiao Chen,Wanyu Qiu; Yaming Yang; Feiyang Yu; Wencan Li; Xiao Yang; Yanjiao Chen,wanyu qiu; yaming yang; feiyang yu; wencan li; xiao yang; yanjiao chen,2026,2026,Computer Networks,Computer Networks,10.1016/j.comnet.2026.112528,https://doi.org/10.1016/j.comnet.2026.112528,10.1016/j.comnet.2026.112528,,article,openalex:https://openalex.org/W7167083922,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.336812+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;game_or_distributed_optimization,task_allocation,auction_market,unclear,uav_drone,unclear,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C3C5D44BFCE40,Target-Aware Safety-Residual Reinforcement Learning for Cooperative Multi-UAV Pursuit in Complex Environments,Target-Aware Safety-Residual Reinforcement Learning for Cooperative Multi-UAV Pursuit in Complex Environments,target aware safety residual reinforcement learning for cooperative multi uav pursuit in complex environments,S Y Li; Bo Yu; Dongying Liu; Dayu Gao; Peizheng He; Gongbo Chen; Lei Xu,S Y Li; Bo Yu; Dongying Liu; Dayu Gao; Peizheng He; Gongbo Chen; Lei Xu,s y li; bo yu; dongying liu; dayu gao; peizheng he; gongbo chen; lei xu,2026,2026,Machines,Machines,10.3390/machines14070733,https://doi.org/10.3390/machines14070733,10.3390/machines14070733,,article,openalex:https://openalex.org/W7166702860,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.348274+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,learning;physical_manipulation,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C24CBE7656322,Constrained Optimization and Dynamic Trade-Off Method for Formation Assignment of Heterogeneous UAV Swarms,Constrained Optimization and Dynamic Trade-Off Method for Formation Assignment of Heterogeneous UAV Swarms,constrained optimization and dynamic trade off method for formation assignment of heterogeneous uav swarms,Zhenxing Zhang; Liping Hu; Dongwei Zhang; Rennong Yang; Ying Wang; Jialiang Zuo,Zhenxing Zhang; Liping Hu; Dongwei Zhang; Rennong Yang; Ying Wang; Jialiang Zuo,zhenxing zhang; liping hu; dongwei zhang; rennong yang; ying wang; jialiang zuo,2026,2026,Drones,Drones,10.3390/drones10060428,https://doi.org/10.3390/drones10060428,10.3390/drones10060428,,article,openalex:https://openalex.org/W7163173390,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.355127+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,heterogeneous_capabilities,unclear,optimization,unclear,uav_drone,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
CA57713174F9C,SD-MOMPA-Based Approach for Multi-UAV Cooperative Task Allocation,SD-MOMPA-Based Approach for Multi-UAV Cooperative Task Allocation,sd mompa based approach for multi uav cooperative task allocation,Xiaokang Yang; Chunmei Zhang; Hongge Guo,Xiaokang Yang; Chunmei Zhang; Hongge Guo,xiaokang yang; chunmei zhang; hongge guo,2026,2026,,,10.1109/icca69928.2026.11618261,https://doi.org/10.1109/icca69928.2026.11618261,10.1109/icca69928.2026.11618261,,conference-paper,openalex:https://openalex.org/W7172433369,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.359250+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C5CD12E65F63F,EPICEAg: A PAM-Assisted Many-Objective Co-Evolutionary Algorithm for Multi-UAV Coalition Optimization,EPICEAg: A PAM-Assisted Many-Objective Co-Evolutionary Algorithm for Multi-UAV Coalition Optimization,epiceag a pam assisted many objective co evolutionary algorithm for multi uav coalition optimization,Selma Kallil; Sofiane Tahraoui,Selma Kallil; Sofiane Tahraoui,selma kallil; sofiane tahraoui,2026,2026,Drones,Drones,10.3390/drones10050344,https://doi.org/10.3390/drones10050344,10.3390/drones10050344,,article,openalex:https://openalex.org/W7160057183,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.368767+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;game_or_distributed_optimization,task_allocation,game_theoretic;optimization,unclear,uav_drone,unclear,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
C01F9F74DABFE,"UAV Task Assignment and Path Planning: Problem Definition, Integration, and Challenges","UAV Task Assignment and Path Planning: Problem Definition, Integration, and Challenges",uav task assignment and path planning problem definition integration and challenges,Huan Meng; Yan Ding; Xianrui Xu; Xiang Li,Huan Meng; Yan Ding; Xianrui Xu; Xiang Li,huan meng; yan ding; xianrui xu; xiang li,2026,2026,Transactions in GIS,Transactions in GIS,10.1111/tgis.70271,https://doi.org/10.1111/tgis.70271,10.1111/tgis.70271,,article,openalex:https://openalex.org/W7161134394,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-12T20:42:00.375350+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;safety_or_navigation,task_allocation;safety_navigation,planning,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CA9EA6431B5EC,forward,new_snowball_candidate,,,,,,
