experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,scenario_transport_mode,selected_load_id,selected_load_index,n_robots,n_loads,world_size_m,obstacle_count,mobile_group_count,robot_radius_m,formation_tolerance_m,pose_tolerance_m,orientation_tolerance_rad,dt_s,horizon_s,pickup_horizon_s,communication_radius,selected_task_load,pickup_success,target_reached,transport_success,final_position_error_m,final_orientation_error_rad,final_orientation_error_deg,mean_position_error_m,formation_integrity_rate,formation_broken_rate,max_formation_error_m,mean_formation_error_m,mean_wrench_residual_norm,max_wrench_residual_norm,collision_count,collision_rate,safety_violation_count,min_robot_clearance_m,min_obstacle_clearance_m,min_mobile_group_clearance_m,min_load_clearance_m,travel_distance_m,load_travel_distance_m,path_efficiency_ratio,energy_proxy_wh,mean_speed_mps,max_speed_mps,max_speed_violation_mps,pickup_complete_time_s,completion_time_s,assigned_robots,idle_robots,communication_messages,runtime_ms,score_value,reference_score_value,signed_score_delta_vs_reference,performance_gap_vs_reference,optimality_gap_vs_reference
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,9.575849961506174,0.02213173872479457,1.2680552222169754,10.175431452847617,1.0,0.0,0.7119733001350718,0.07524419473629326,0.8685313725584101,1.0000030696586122,0,0.0,0,0.11499999972772534,1.7165404654759369,inf,0.08000099999999932,15.656362586403512,6.830310061111147,1.0,184.050207254512,0.02085567940935138,0.7683998567338058,0.0,0.0,74.0,2,8,47610,765.5955000082031,-77.10776870320865,308.42265760314103,-385.5304263063497,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.931582587409537,2.4823283251151906e-07,1.4222693639487889e-05,8.468882581778901,1.0,0.0,4.278313565889404,0.31332798521620453,0.506768530706869,1.0,0,0.0,0,0.11499999968381802,0.8183379128866162,inf,0.47765396256456194,89.69004278118243,18.526998209435533,0.8475495573082058,895.1157594868698,0.12070283811164341,0.8033271229489789,0.0,5.32,74.0,4,6,47610,1112.0602000737563,-65.7698445693321,308.42265760314103,-374.19250217247316,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,6.241560100848552,1.1280422778092714e-06,6.463206163079517e-05,8.725295992517323,1.0,0.0,4.278313565889404,0.36502213541793277,0.5122940828366038,1.0,0,0.0,0,0.11499999980052411,0.74312200267201,inf,0.4320180750254463,92.53801477391298,18.842710547277953,0.8333487420112932,920.6339238125747,0.12443055003384816,0.7683998567338058,0.0,5.6000000000000005,74.0,4,6,47610,1120.969400042668,-69.3785109574532,308.42265760314103,-377.80116856059425,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.0003365140567036432,4.2301895319951655e-10,2.423720067237439e-08,4.626308839087649,1.0,0.0,4.278313565889404,0.30080614559208985,0.10416286620266137,1.0,0,0.0,0,0.1149999997289004,0.3407529010787254,inf,0.13256446836119395,85.37740887462608,18.90989344050087,0.8303880283653831,861.5832207158716,0.11460074446299655,0.7858634898413923,0.0,5.460000000000001,37.1,4,6,47610,527.9019000008702,306.4650391198522,308.42265760314103,-1.9576184832888543,0.006347194134510686,0.006347194134510686
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.973060619326319,8.208285651178926e-08,4.703001248503451e-06,8.264620795524262,1.0,0.0,3.006831326867455,0.23292211182029574,0.5438515250210856,1.0,0,0.0,0,0.11499999976353859,0.7872761059082327,inf,0.3693072155953292,89.40584629282802,18.53401465731004,0.8472286992858147,888.1697164828076,0.12029151480017279,0.8033271229489789,0.0,3.6400000000000006,74.0,4,6,47610,1636.808699928224,-66.00863598193102,308.42265760314103,-374.43129358507207,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,ours_explicit_vgne_cbf_push,Ours explicit vGNE-CBF push,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag,closed_form_model_based,distributed_explicit_vgne_cbf_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.669599435110215,0.0022043175932089376,0.12629809479730758,7.482631781996677,0.9960629921259843,0.003937007874015741,2.4677040233096323,0.19577172797863235,0.7708947432775021,1.0000011712253791,0,0.0,0,0.11499999999999877,0.4948141984346138,inf,0.08000099999999954,66.08177929166385,19.74748300955396,0.7951671168958603,697.5275467620689,0.0890590017407868,0.8033271229489789,0.0,2.66,74.0,3,7,47610,988.2659000577405,-57.205139214345515,308.42265760314103,-365.62779681748657,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,5.482415743802319e-13,1.3322676295501878e-15,7.63333123551244e-14,4.072345751858469,0.9960629921259843,0.003937007874015741,2.4677040233096323,0.19939377246425088,0.0707041572058407,1.0,0,0.0,0,0.11499999999999877,1.289366544780588,inf,0.16260938947330672,58.698714310313306,17.43796361787991,0.9004806681989229,616.9752475754668,0.07872692480100765,0.8207907560565653,0.0,2.66,35.56,3,7,47610,598.0778000084683,314.98651270520156,308.42265760314103,6.563855102060529,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,1.73918403669862e-05,5.781597423037965e-12,3.3126113118378817e-10,4.106072504582392,0.9901768172888016,0.00982318271119842,2.4677040233096323,0.21690005951052327,0.06645207457179472,1.0,0,0.0,0,0.11499999999999877,1.340162435030539,inf,0.24330007087243044,62.494925094624094,18.953153821628266,0.8284926761232818,660.1674405343731,0.08393862385551162,0.8207907560565653,0.0,2.66,34.720000000000006,3,7,47610,516.2600000621751,313.8555453123239,308.42265760314103,5.4328877091828645,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6653,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.00010316580408362114,6.609379710198482e-12,3.7868956259377217e-10,4.117019233802694,0.9980353634577603,0.0019646365422396617,2.4677040233096323,0.20433875197398466,0.06798214371701021,1.0,0,0.0,0,0.11499999983443443,0.4965355910931715,inf,0.27149606067617027,84.00449747818467,18.976357682632187,0.8274796140161564,843.663657243105,0.11260839728052505,0.8382543891641516,0.0,2.66,34.86000000000001,4,6,47610,8727.51460003201,308.42265760314103,308.42265760314103,0.0,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,2.752071392784031,2.3334279274607503,133.6955720414598,7.352251916069148,0.5306930693069307,0.4693069306930693,2.871680032699132,1.0297478346352296,0.5886687597788155,1.0475836623666694,0,0.0,0,0.11499999983685538,0.5416557518160279,inf,0.08000099999999999,81.11649781023486,26.901540338585285,0.5848215869750013,807.2101443483401,0.10876386462532575,0.770836070095522,0.0,0.9800000000000001,74.0,2,8,47610,801.2082000495866,-121.14199498321372,307.65163998845094,-428.7936349716647,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.831199298965365,4.3914087077823183e-07,2.5160918507292546e-05,8.390757164097241,1.0,0.0,3.9094159522241294,0.2962695533862634,0.4977726240930357,1.0,0,0.0,0,0.11499999999999932,0.8921889151906903,inf,0.6374486989325354,88.3115709013845,18.360061018130367,0.856892659416964,855.1352658236369,0.11887171889464866,0.8058740732816821,0.0,4.9,74.0,4,6,47610,1114.8665000218898,-64.13850754735681,307.65163998845094,-371.79014753580776,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,6.367862789415801,1.6288330697555864e-06,9.332526042833312e-05,8.811490382685907,0.9695121951219512,0.030487804878048808,3.9094159522241294,0.3609532489321247,0.5232455807463668,1.0,0,0.0,0,0.11499999999999955,0.7958741876103685,inf,0.619378144485804,91.92393781180373,18.879618045395315,0.8333114300858749,889.4998339682431,0.12373978879883099,0.7708360700955219,0.0,5.040000000000001,74.0,4,6,47610,1115.3030999703333,-72.9274427008957,307.65163998845094,-380.57908268934665,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.00017645944583127125,6.440523669937193e-10,3.690148241415092e-08,4.630458909585021,1.0,0.0,3.9094159522241294,0.3250204363169369,0.09930389473092367,1.0,0,0.0,0,0.11499999944464157,0.3373127805988965,inf,0.13186221438388124,87.14668689064092,18.95963806342927,0.8297944011510244,849.8486395223485,0.1171051867023706,0.7883550716886019,0.0,5.040000000000001,37.38,4,6,47610,591.3296000799164,306.07882453881103,307.65163998845094,-1.5728154496399043,0.0051123259076367895,0.0051123259076367895
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.818302335032013,4.8402762242716335e-08,2.773273993282821e-06,8.017199481087726,1.0,0.0,2.2907999130270515,0.1690921654607827,0.5242902410239302,1.0,0,0.0,0,0.11500000000000143,0.8973496141176027,inf,0.6769545658108691,84.03909746629859,18.15458799749949,0.8665909419178436,785.4106018643771,0.11326023917290912,0.805874073281682,0.0,2.3800000000000003,74.0,4,6,47610,1658.61279994715,-62.41668665284411,307.65163998845094,-370.0683266412951,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,ours_explicit_vgne_cbf_push,Ours explicit vGNE-CBF push,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag,closed_form_model_based,distributed_explicit_vgne_cbf_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.720648351224046,0.0026039074653660954,0.14919290800808485,7.415542262806804,1.0,0.0,2.396975086555323,0.17735545800934466,0.780703859759353,1.0000016342313853,0,0.0,0,0.11499999965198027,0.49639423726265736,inf,0.08000099999999977,66.90868371912639,19.575548930106212,0.8036863522477017,664.1128463740251,0.09108028251830792,0.805874073281682,0.0,2.66,74.0,3,7,47610,1021.7203999636695,-57.04562272132405,307.65163998845094,-364.697262709775,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,4.52288672596603e-13,1.3322676295501878e-15,7.63333123551244e-14,4.010631598261995,1.0,0.0,2.396975086555323,0.1453178230218315,0.06513894754538742,1.0,0,0.0,0,0.11499999989941123,1.1710806747933034,inf,0.15143603205988265,59.66538598917098,17.516290333906237,0.8981697159032529,593.9569574578601,0.08000252442311112,0.823393074874762,0.0,2.5200000000000005,35.28,3,7,47610,690.8138999715447,315.67274703245084,307.65163998845094,8.021107043999905,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,3.192529113991394e-05,9.051426275163976e-12,5.186085241407151e-10,4.076697778831797,1.0,0.0,2.396975086555323,0.16073310094444454,0.06301091316592694,1.0,0,0.0,0,0.11499999933609495,1.2098558981498724,inf,0.24392323929349402,66.1925677465596,19.042489548863216,0.8261840697096591,657.8858305638445,0.08887712670405488,0.823393074874762,0.0,2.5200000000000005,34.720000000000006,3,7,47610,620.1554998988286,314.1504205110699,307.65163998845094,6.498780522618972,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6654,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,5.731134546380705e-05,6.849631972727366e-12,3.9245500325514624e-10,4.156072827746102,1.0,0.0,2.3924541919474986,0.21462588553930514,0.06500681361905973,1.0,0,0.0,0,0.11499999938244376,0.49762663079427655,inf,0.2741955765774202,86.35683594698831,19.032882215825254,0.8266011072039466,853.2178115715567,0.11699603903579363,0.6777987761041067,0.0,2.5200000000000005,35.42,4,6,47610,8815.620000008494,307.65163998845094,307.65163998845094,0.0,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,1.4412342583107358,2.1930839540792446,125.65445468660316,8.65797058340556,0.1902834008097166,0.8097165991902834,4.084054854419717,1.7228737492802826,0.7764448102724332,1.061825145890077,0,0.0,0,0.11499999999999921,0.1814879714670054,inf,0.08000099999999954,94.83748789112904,30.476906563316945,0.5193043237639913,994.9435749487537,0.12817775861192682,0.7691562522422757,0.0,4.340000000000001,74.0,2,8,47610,756.2334999674931,-143.87976714108822,305.7322482771706,-449.6120154182588,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.783839519595083,1.6481296993831052e-07,9.443087586481705e-06,8.206034135201683,0.964,0.03600000000000003,4.084054854419717,0.27200188948171033,0.48967572856357056,1.0,0,0.0,0,0.11499999999999921,0.44903397253617877,inf,0.7425885814661066,88.95789162063335,18.506433178507617,0.8552047388397912,841.4640342279307,0.11992410857091002,0.8041179000714701,0.0,4.0600000000000005,74.0,4,6,47610,1075.5684000905603,-67.08454754543838,305.7322482771706,-372.816795822609,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,6.376218577352998,1.0378908248398488e-06,5.946676385867513e-05,8.676200206778862,0.9538152610441767,0.04618473895582331,4.084054854419717,0.3121237042433581,0.5206007082565447,1.0,0,0.0,0,0.11499999999999921,0.44903397253617877,inf,0.7796113865696219,92.89620348088555,19.099642898285815,0.8286432074969371,876.8889494994901,0.12522597100101077,0.7691562522422757,0.0,4.340000000000001,74.0,4,6,47610,1082.036399981007,-74.51752009956833,305.7322482771706,-380.2497683767389,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.0006522405021384093,8.869318612880761e-10,5.0817452367489323e-08,4.3673372454742765,1.0,0.0,4.084054854419717,0.23072457092579318,0.08703948763394158,1.0,0,0.0,0,0.11499999999481991,0.3399852236827741,inf,0.13058096378222706,87.06467710046361,19.13318773666308,0.8271904071141426,830.6126746814534,0.11721146707753097,0.7866370761568728,0.0,4.2,35.56,4,6,47610,496.1363000329584,307.6851358452551,305.7322482771706,1.9528875680845204,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.863270111391444,9.434133430019642e-08,5.405360289034045e-06,8.241535997823659,0.97,0.030000000000000027,4.084054854419717,0.2666194398658273,0.5413405314164486,1.0,0,0.0,0,0.11499999999999944,0.44903397253617877,inf,0.675015292731125,88.65855655021281,18.323874385336413,0.8637250518343959,837.7820563269822,0.11951646291957047,0.8041179000714701,0.0,4.0600000000000005,74.0,4,6,47610,1617.3170999391004,-67.13135755562911,305.7322482771706,-372.8636058327997,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,ours_explicit_vgne_cbf_push,Ours explicit vGNE-CBF push,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag,closed_form_model_based,distributed_explicit_vgne_cbf_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,False,False,5.637310681318631,0.0026482688542985855,0.1517346283672549,7.711548312982164,1.0,0.0,4.668245785489819,0.2650340818617288,0.7741774672828754,1.0000016906163003,0,0.0,0,0.11499999974618902,0.44903397253617877,inf,0.08000100000000021,68.13354974563258,19.499464327342192,0.8116525196586705,750.179509697011,0.09161593612232141,0.8041179000714701,0.0,4.760000000000001,74.0,3,7,47610,927.6191999670118,-57.54965804182305,305.7322482771706,-363.2819063189936,1.0,1.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,3.4802150510054015e-12,1.3322676295501878e-15,7.63333123551244e-14,4.587095785907722,1.0,0.0,4.668245785489819,0.2540849440133656,0.09651212671741573,1.0,0,0.0,0,0.1149999997673149,0.44903397253617877,inf,0.12364224258067424,62.17365819518019,17.589215065068466,0.8998007753463129,681.0929272098099,0.08360650198932229,0.8215987239860671,0.0,4.760000000000001,38.220000000000006,3,7,47610,613.6674999725074,311.97062639831853,305.7322482771706,6.238378121147946,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,0.000409578693478105,2.990896419419187e-11,1.7136574179350912e-09,4.664772926703744,1.0,0.0,4.668245785489819,0.25393578869432143,0.09434773403242104,1.0,0,0.0,0,0.11499999976633879,0.44903397253617877,inf,0.244186440344343,67.16876825939404,19.12679639508795,0.8274668180891083,735.7090830168177,0.09021380102983796,0.8215987239860673,0.0,4.760000000000001,37.660000000000004,3,7,47610,509.3123000115156,310.8324265083276,305.7322482771706,5.100178231157031,0.0,0.0
SP5_MC_explicit_control_law,overactuated_push_drag,overactuated_push_drag_v00,6655,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,10,2,24.0,2,0,0.3,0.85,0.2,0.08726646259971647,0.14,74.0,7.0,inf,True,True,True,True,9.924859927620691e-05,4.991118629504854e-12,2.8597003251974773e-10,4.4014198454235425,0.996031746031746,0.003968253968253954,3.2484358309750156,0.2456266535667042,0.07844226928966169,1.0,0,0.0,0,0.11499999998621702,0.44903397253617877,inf,0.27402895304954034,87.50991716280446,19.14465388149664,0.8266949849941286,894.424105754765,0.11787209223082185,0.8273158892134924,0.0,3.22,36.540000000000006,4,6,47610,8747.38149996847,305.7322482771706,305.7322482771706,0.0,0.0,0.0
