experiment,world_id,world_seed,treatment_seed,replicate,N_original,N_active,K,M,reserve_delta,failure_fraction_nominal,failure_fraction_realized,failure_count,recovery_feasible,theoretical_recoverable,theory_agreement,assignment_churn,relative_cost_increase,solver_ms,total_ms
failure,589585af8d26b18baa8d,2637341540,1904859789,11,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.3338068181818182,0.27759972451681897,23.7647,48.5172
failure,589585af8d26b18baa8d,2637341540,2281688754,11,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5670926517571885,,17.9702,41.2826
failure,589585af8d26b18baa8d,2637341540,1280751642,11,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.46617915904936014,,7.2231,28.2812
failure,407c6be07ad71999a9eb,3601413228,193053759,12,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,12.0449,41.1631
failure,407c6be07ad71999a9eb,3601413228,1506664866,12,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.15746971736204576,0.10738009741103821,16.1697,43.3223
failure,407c6be07ad71999a9eb,3601413228,2965270354,12,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.27698863636363635,0.2703761218380988,18.9893,44.8023
failure,407c6be07ad71999a9eb,3601413228,141615737,12,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5191693290734825,,17.307,44.59
failure,407c6be07ad71999a9eb,3601413228,2622722732,12,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.48811700182815354,,6.4682,30.8807
failure,340b02f548828b3b8209,4214987972,644815897,13,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,11.5475,39.8483
failure,340b02f548828b3b8209,4214987972,1703520463,13,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1426648721399731,0.07032734216167058,13.365,41.354
failure,340b02f548828b3b8209,4214987972,4076095576,13,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.21306818181818182,0.11762176623983996,14.5039,49.0372
failure,340b02f548828b3b8209,4214987972,1707372526,13,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.38498402555910544,,8.6315,32.6336
failure,340b02f548828b3b8209,4214987972,3411207208,13,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4040219378427788,,5.982,30.4852
failure,2cb92f86c520b8ecb735,1474877827,2314574848,14,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,9.1526,36.1452
failure,2cb92f86c520b8ecb735,1474877827,2404853027,14,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.10228802153432032,0.05623603912852494,9.6657,34.9186
failure,2cb92f86c520b8ecb735,1474877827,3014119030,14,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.21448863636363635,0.12473485945481837,11.9516,38.0897
failure,2cb92f86c520b8ecb735,1474877827,3619115530,14,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.43450479233226835,,9.1946,33.2904
failure,2cb92f86c520b8ecb735,1474877827,2149444979,14,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4296160877513711,,5.3811,29.714
failure,67825ce4943411b8e58b,3080101369,2727789405,15,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,17.2303,49.0736
failure,67825ce4943411b8e58b,3080101369,151335382,15,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.12516823687752354,0.06235834643110309,20.9654,53.3295
failure,67825ce4943411b8e58b,3080101369,2948416938,15,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.28551136363636365,0.22416129493083667,21.6844,50.1453
failure,67825ce4943411b8e58b,3080101369,4191709547,15,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5559105431309904,,15.0042,38.7096
failure,67825ce4943411b8e58b,3080101369,1799489233,15,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4680073126142596,,6.8397,27.3685
failure,1093eaadf1ab8e4f3c6c,3708482049,2166248194,16,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,10.8684,41.9751
failure,1093eaadf1ab8e4f3c6c,3708482049,3432742096,16,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1278600269179004,0.08421451480100565,12.3702,40.033
failure,1093eaadf1ab8e4f3c6c,3708482049,3593746213,16,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.23295454545454544,0.18248396150191618,14.6887,39.4247
failure,1093eaadf1ab8e4f3c6c,3708482049,3301457649,16,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5750798722044729,,16.1566,40.9384
failure,1093eaadf1ab8e4f3c6c,3708482049,2726328743,16,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.473491773308958,,4.9751,28.5453
failure,9b990ae6d31617c15e42,366863722,3978259721,17,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,14.4048,43.7627
failure,9b990ae6d31617c15e42,366863722,29807659,17,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1386271870794078,0.08304611466181021,13.8376,43.4178
failure,9b990ae6d31617c15e42,366863722,1485381020,17,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.23863636363636365,0.13105048279059014,17.1655,41.6729
failure,9b990ae6d31617c15e42,366863722,1946608690,17,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.4329073482428115,,11.8626,36.1078
failure,9b990ae6d31617c15e42,366863722,2619851312,17,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.44789762340036565,,4.6009,26.1514
failure,1758210783ff67265201,3043193870,3312861161,18,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,13.7413,41.075
failure,1758210783ff67265201,3043193870,194982715,18,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.14670255720053835,0.0859516741007091,15.0013,40.9091
failure,1758210783ff67265201,3043193870,2975857223,18,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24289772727272727,0.17976132374645404,21.4924,48.0359
failure,1758210783ff67265201,3043193870,1400537991,18,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5814696485623003,,15.7776,36.9085
failure,1758210783ff67265201,3043193870,3709060257,18,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4826325411334552,,5.9661,24.2412
failure,1bdcc2b85333ee45a198,2307290362,3150032987,19,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,10.3684,39.155
failure,1bdcc2b85333ee45a198,2307290362,2289262488,19,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.15208613728129206,0.08933001990693926,13.1793,40.136
failure,1bdcc2b85333ee45a198,2307290362,3915175010,19,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.26136363636363635,0.17770320043719312,13.1862,38.8938
failure,1bdcc2b85333ee45a198,2307290362,3428793475,19,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5079872204472844,,10.2994,32.1533
failure,1bdcc2b85333ee45a198,2307290362,1125723227,19,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.45886654478976235,,6.3241,28.1067
failure,14061ff9b22297c5d084,2684973284,366947218,20,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,14.1039,38.2856
failure,14061ff9b22297c5d084,2684973284,1828384960,20,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.21668909825033647,0.16137677192189467,20.2365,46.4374
failure,14061ff9b22297c5d084,2684973284,4066424615,20,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.33238636363636365,0.2981335544533312,25.5583,50.1309
failure,14061ff9b22297c5d084,2684973284,1448430534,20,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5734824281150159,,18.4181,40.4944
failure,14061ff9b22297c5d084,2684973284,1658260948,20,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.46617915904936014,,7.2378,26.9289
failure,ab917e1b826d75042a9f,2429001786,894425699,21,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,12.2296,38.9501
failure,ab917e1b826d75042a9f,2429001786,3351014759,21,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.13728129205921938,0.07594596794198732,13.6931,40.2462
failure,ab917e1b826d75042a9f,2429001786,3323456770,21,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24289772727272727,0.16595772529500377,14.7441,40.0086
failure,ab917e1b826d75042a9f,2429001786,616159332,21,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.43130990415335463,,10.2224,30.1616
failure,ab917e1b826d75042a9f,2429001786,3662927796,21,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4606946983546618,,6.5399,26.9693
failure,398d9aca89d096bc6a97,2031099840,578795304,22,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,10.37,37.7417
failure,398d9aca89d096bc6a97,2031099840,642513836,22,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.11709286675639301,0.06665983703672705,10.5383,35.5074
failure,398d9aca89d096bc6a97,2031099840,988060106,22,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24147727272727273,0.16185340698390638,13.5373,35.624
failure,398d9aca89d096bc6a97,2031099840,3852643404,22,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5159744408945687,,12.1424,32.7588
failure,398d9aca89d096bc6a97,2031099840,388878561,22,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.44424131627056673,,5.3956,25.9342
failure,25642de8db8eb3f138b8,2032071250,2006842165,23,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,13.3103,37.1672
failure,25642de8db8eb3f138b8,2032071250,3698629503,23,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.11574697173620457,0.04487497050796869,15.0196,40.337
failure,25642de8db8eb3f138b8,2032071250,4011764411,23,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.3210227272727273,0.2877586866190152,22.0896,47.2865
failure,25642de8db8eb3f138b8,2032071250,4114222846,23,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5399361022364217,,17.0683,37.2855
failure,25642de8db8eb3f138b8,2032071250,1709615488,23,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.5009140767824497,,5.6123,24.4433
failure,79e096e858e9074c9df6,2142471241,1467737834,24,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,12.7323,39.5255
failure,79e096e858e9074c9df6,2142471241,3797073812,24,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1386271870794078,0.07987811097313013,15.0536,37.3966
failure,79e096e858e9074c9df6,2142471241,1941753817,24,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24289772727272727,0.17612533019573698,15.01,36.2522
failure,79e096e858e9074c9df6,2142471241,191289864,24,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.41373801916932906,,11.6093,30.6049
failure,79e096e858e9074c9df6,2142471241,2937492916,24,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.43327239488117003,,4.5629,23.1301
failure,0eb3cabf66a4f032a095,2951562251,289501078,25,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,17.9044,46.9751
failure,0eb3cabf66a4f032a095,2951562251,1406053033,25,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.11305518169582772,0.07990591633071983,17.6812,40.8697
failure,0eb3cabf66a4f032a095,2951562251,853703998,25,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.23863636363636365,0.20212524240715296,20.0295,45.4915
failure,0eb3cabf66a4f032a095,2951562251,3875281525,25,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5734824281150159,,23.7184,44.4079
failure,0eb3cabf66a4f032a095,2951562251,3829889309,25,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4789762340036563,,7.5033,24.6049
failure,143174bb438b66c29b33,1920438424,3820017986,26,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,12.7196,37.6035
failure,143174bb438b66c29b33,1920438424,2323305988,26,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1278600269179004,0.06065245560480602,14.1591,39.0634
failure,143174bb438b66c29b33,1920438424,1682389916,26,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24857954545454544,0.20412392443013042,16.7564,39.7758
failure,143174bb438b66c29b33,1920438424,370546222,26,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5303514376996805,,15.9687,37.3449
failure,143174bb438b66c29b33,1920438424,281346951,26,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.45521023765996343,,4.8215,22.3002
failure,0d3a5e054201cee639be,2330496742,2861527069,27,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,8.6793,32.1912
failure,0d3a5e054201cee639be,2330496742,287322110,27,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.10767160161507403,0.06130048469839344,9.3885,33.9306
failure,0d3a5e054201cee639be,2330496742,639981304,27,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.23579545454545456,0.17218457269016468,12.7724,35.256
failure,0d3a5e054201cee639be,2330496742,2859291570,27,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.3722044728434505,,7.8511,28.5708
failure,0d3a5e054201cee639be,2330496742,3723289212,27,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4259597806215722,,4.1584,22.8676
failure,ba011ea4e47e1b8a8bbc,1286929762,2316985469,28,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,11.0774,35.3612
failure,ba011ea4e47e1b8a8bbc,1286929762,1162299771,28,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.12113055181695828,0.06451730219996293,10.3565,33.6111
failure,ba011ea4e47e1b8a8bbc,1286929762,2043325189,28,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24573863636363635,0.17731430293577852,14.4685,35.4224
failure,ba011ea4e47e1b8a8bbc,1286929762,1281280056,28,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.46645367412140576,,11.3329,30.914
failure,ba011ea4e47e1b8a8bbc,1286929762,537061281,28,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4826325411334552,,5.0653,23.1489
failure,3399c57ac9d4abda7dd4,2209420779,1131765778,29,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,15.1298,40.3537
failure,3399c57ac9d4abda7dd4,2209420779,258855819,29,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.15477792732166892,0.1003460374424985,16.1024,41.7639
failure,3399c57ac9d4abda7dd4,2209420779,3209651396,29,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.28551136363636365,0.20633900489951862,19.9457,42.554
failure,3399c57ac9d4abda7dd4,2209420779,3260498305,29,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5287539936102237,,16.8867,36.81
failure,3399c57ac9d4abda7dd4,2209420779,3482427333,29,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.49725776965265084,,6.3121,24.3773
failure,f86fce059e4c802c6baf,2804163396,1124266647,30,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,9.5815,35.1227
failure,f86fce059e4c802c6baf,2804163396,1841067689,30,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.10363391655450875,0.06747030917883763,11.6938,34.8294
failure,f86fce059e4c802c6baf,2804163396,4028527868,30,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.23863636363636365,0.1677404019795419,14.6093,37.4848
failure,f86fce059e4c802c6baf,2804163396,119171488,30,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.4968051118210863,,13.298,34.4872
failure,f86fce059e4c802c6baf,2804163396,3981662371,30,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4460694698354662,,4.345,22.5385
failure,92a8109a6809c188b5f4,1413126522,1796734356,31,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,13.3619,39.4458
failure,92a8109a6809c188b5f4,1413126522,105715106,31,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.13189771197846567,0.07476293865644856,17.0233,40.7897
failure,92a8109a6809c188b5f4,1413126522,3097926219,31,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.3096590909090909,0.2625207143432394,21.9801,46.032
failure,92a8109a6809c188b5f4,1413126522,4128524507,31,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5287539936102237,,18.6675,39.3264
failure,92a8109a6809c188b5f4,1413126522,3751856323,31,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.48080438756855576,,6.6158,24.2746
failure,9dd5072f0274bb6f7521,2889765109,3271190407,32,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,10.7523,35.9245
failure,9dd5072f0274bb6f7521,2889765109,925518413,32,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.11574697173620457,0.06132926652477485,12.0693,35.1457
failure,9dd5072f0274bb6f7521,2889765109,70559059,32,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.21448863636363635,0.16821986343359696,14.5877,37.4013
failure,9dd5072f0274bb6f7521,2889765109,3120849876,32,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.536741214057508,,16.4485,37.6761
failure,9dd5072f0274bb6f7521,2889765109,2170923995,32,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4405850091407678,,3.5631,21.1911
failure,e6bf394e797764967741,2151248657,1295658114,33,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,15.8739,40.7801
failure,e6bf394e797764967741,2151248657,3484282504,33,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.13997308209959622,0.07759616193641088,18.0481,41.615
failure,e6bf394e797764967741,2151248657,965673524,33,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24857954545454544,0.2098290694379514,18.6289,41.6603
failure,e6bf394e797764967741,2151248657,1739318282,33,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5303514376996805,,18.2456,37.8166
failure,e6bf394e797764967741,2151248657,279158759,33,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.5118829981718465,,5.9227,24.6541
failure,775d1414fcd6b9d3d185,4257066378,3183985562,34,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,9.7512,32.609
failure,775d1414fcd6b9d3d185,4257066378,2217437731,34,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.10363391655450875,0.06204346770615986,11.7588,33.8545
failure,775d1414fcd6b9d3d185,4257066378,4043532385,34,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.23863636363636365,0.16546517674011327,12.1604,33.4671
failure,775d1414fcd6b9d3d185,4257066378,3616823250,34,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5415335463258786,,13.7746,34.0962
failure,775d1414fcd6b9d3d185,4257066378,3639781091,34,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.43144424131627057,,4.3299,23.036
failure,e6cfed91b74d1835ac39,4294060886,3290692077,35,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,12.8138,36.2857
failure,e6cfed91b74d1835ac39,4294060886,3516668698,35,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.14670255720053835,0.09517827818268007,11.6948,35.1687
failure,e6cfed91b74d1835ac39,4294060886,769584851,35,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.265625,0.17734270717924563,15.2874,36.6563
failure,e6cfed91b74d1835ac39,4294060886,3067836714,35,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.476038338658147,,17.2261,36.0292
failure,e6cfed91b74d1835ac39,4294060886,3128759893,35,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4515539305301645,,4.9935,22.8015
failure,123170017049eddd04d2,3871616328,2547764672,36,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,12.3858,37.524
failure,123170017049eddd04d2,3871616328,1319861161,36,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.14939434724091522,0.08700269522644842,13.6765,35.8306
failure,123170017049eddd04d2,3871616328,937109109,36,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.265625,0.18732684370957503,14.184,36.2573
failure,123170017049eddd04d2,3871616328,3333541665,36,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5303514376996805,,16.0325,35.7934
failure,123170017049eddd04d2,3871616328,3089721235,36,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4753199268738574,,5.1005,24.2074
failure,a21294490b250c0f2daf,1579369621,3192971187,37,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,10.9943,35.1403
failure,a21294490b250c0f2daf,1579369621,1322672848,37,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.12920592193808883,0.07696467326077655,11.7447,37.8826
failure,a21294490b250c0f2daf,1579369621,2471577618,37,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.2727272727272727,0.18672707115999676,14.2145,36.2971
failure,a21294490b250c0f2daf,1579369621,36348618,37,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.4840255591054313,,13.5749,33.0238
failure,a21294490b250c0f2daf,1579369621,2398186514,37,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.453382084095064,,5.8706,23.9051
failure,0f1d07bd1988971faf8d,944183849,536409440,38,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,11.6446,35.7678
failure,0f1d07bd1988971faf8d,944183849,1531814264,38,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1117092866756393,0.06826333215411483,11.4399,34.9706
failure,0f1d07bd1988971faf8d,944183849,1263848073,38,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.2471590909090909,0.17153243683654493,14.3622,37.2989
failure,0f1d07bd1988971faf8d,944183849,3546393698,38,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.4185303514376997,,10.2187,31.4203
failure,0f1d07bd1988971faf8d,944183849,2866046499,38,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.3857404021937843,,3.9995,22.0527
failure,d2fc1d8a60d8fd5cf49a,4046695579,1321939812,39,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,15.5085,40.3903
failure,d2fc1d8a60d8fd5cf49a,4046695579,937381873,39,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1386271870794078,0.07997926221946511,16.8826,40.1432
failure,d2fc1d8a60d8fd5cf49a,4046695579,1630492699,39,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.2755681818181818,0.17150213985197912,19.164,42.2531
failure,d2fc1d8a60d8fd5cf49a,4046695579,4062056134,39,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.5750798722044729,,20.1368,40.7063
failure,d2fc1d8a60d8fd5cf49a,4046695579,3750682878,39,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.5283363802559415,,7.5753,25.2066
failure,cd10a5033514c9b79c42,648725363,3318016614,40,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,13.848,39.2401
failure,cd10a5033514c9b79c42,648725363,331852371,40,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1440107671601615,0.07376943844177039,15.5848,39.1348
failure,cd10a5033514c9b79c42,648725363,1706435171,40,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.3664772727272727,0.36574453853567984,25.2438,47.1623
failure,cd10a5033514c9b79c42,648725363,2486795868,40,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.6118210862619808,,22.5395,42.0599
failure,cd10a5033514c9b79c42,648725363,2293324251,40,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.5045703839122486,,7.2223,24.5955
failure,fb5c1c775d2075282596,1854582235,1910481578,41,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,10.6171,34.52
failure,fb5c1c775d2075282596,1854582235,1487930031,41,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.10767160161507403,0.05650957274861625,10.9628,34.7015
failure,fb5c1c775d2075282596,1854582235,3975258996,41,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.20880681818181818,0.11892970418170598,14.0332,35.6938
failure,fb5c1c775d2075282596,1854582235,1003751208,41,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.4249201277955272,,13.0962,33.481
failure,fb5c1c775d2075282596,1854582235,1341552196,41,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.44424131627056673,,4.2907,22.2338
failure,d57829d46ea279f1b307,2776426769,3798192415,42,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,11.5249,37.675
failure,d57829d46ea279f1b307,2776426769,42080326,42,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.13458950201884254,0.07830056967347399,11.6366,37.5019
failure,d57829d46ea279f1b307,2776426769,4289460981,42,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.22869318181818182,0.1651306598604608,14.2096,36.637
failure,d57829d46ea279f1b307,2776426769,1316775312,42,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.41373801916932906,,11.4967,31.4341
failure,d57829d46ea279f1b307,2776426769,4013125230,42,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.4186471663619744,,4.5192,22.8386
failure,4d19da772c30e306cddd,2637762466,1115755697,43,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,10.3308,36.4771
failure,4d19da772c30e306cddd,2637762466,4034389584,43,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.13593539703903096,0.06810880117450033,10.1911,34.513
failure,4d19da772c30e306cddd,2637762466,1222226382,43,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24289772727272727,0.14775536355922875,13.8828,36.6604
failure,4d19da772c30e306cddd,2637762466,3000605026,43,782,626,213,640,0.1,0.2,0.19948849104859334,156,False,False,True,0.4520766773162939,,11.7059,33.1072
failure,4d19da772c30e306cddd,2637762466,2530409649,43,782,547,213,640,0.1,0.3,0.30051150895140666,235,False,False,True,0.41316270566727603,,5.1826,23.4087
failure,bfd6e24fe02c22e9a8a3,3041926559,2512111124,44,782,782,213,640,0.1,0.0,0.0,0,True,True,True,0.0,0.0,11.6477,37.0001
failure,bfd6e24fe02c22e9a8a3,3041926559,370296081,44,782,743,213,640,0.1,0.05,0.049872122762148335,39,True,True,True,0.1386271870794078,0.06255981842236612,12.5771,35.4999
failure,bfd6e24fe02c22e9a8a3,3041926559,3638420283,44,782,704,213,640,0.1,0.1,0.09974424552429667,78,True,True,True,0.24431818181818182,0.1456672305928579,16.8694,39.5785
