experiment,world_id,world_seed,replicate,scenario,scenario_label,capacity_mode,capacity_label,capacity_sigma,capacity_cv,N,K,M,reserve_delta,hungarian_declared_feasible,hungarian_capacity_feasible,hungarian_false_feasible,hungarian_total_shortfall_kg,hungarian_minimum_margin_kg,hungarian_mean_margin_kg,milp_feasible,milp_optimal_certified,milp_mip_gap,milp_rescues_false_feasible,milp_solver_ms,milp_error
heterogeneity,bc16044e82c74e1d047d,4279400845,15,separated,Separado,low,Baja,0.15,0.14219112914445073,36,8,24,0.2,True,False,True,0.9044470218888669,-0.9044470218888669,2.0027543174612012,True,True,0.0,True,635.3572,
heterogeneity,bc16044e82c74e1d047d,4279400845,15,separated,Separado,moderate,Moderada,0.35,0.4452421165698719,36,8,24,0.2,True,False,True,5.265326075500402,-2.3878169022702718,3.230044392648179,True,True,0.0,True,485.4928,
heterogeneity,bc16044e82c74e1d047d,4279400845,15,separated,Separado,high,Alta,0.65,0.650832970314297,36,8,24,0.2,True,False,True,4.113135706679303,-3.3348121278501495,3.374284679972337,True,True,0.0,True,458.4452,
heterogeneity,bc16044e82c74e1d047d,4279400845,15,separated,Separado,extreme,Extrema,1.0,1.1700047295707807,36,8,24,0.2,True,False,True,2.167274115850388,-1.50399799417489,4.755333219250072,True,True,0.0,True,44.1277,
heterogeneity,111c8686d5e232bc7f2b,1783148758,16,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.43343498297434024,2.084794274166321,True,True,0.0,False,3.419,
heterogeneity,111c8686d5e232bc7f2b,1783148758,16,separated,Separado,low,Baja,0.15,0.1539561941900016,36,8,24,0.2,True,False,True,2.3211885561051133,-2.0906064966154894,1.6069977300471012,True,True,0.0,True,2751.426,
heterogeneity,111c8686d5e232bc7f2b,1783148758,16,separated,Separado,moderate,Moderada,0.35,0.3592726156693779,36,8,24,0.2,True,False,True,5.70644229132084,-5.70644229132084,3.4128689433004786,True,True,0.0,True,317.4294,
heterogeneity,111c8686d5e232bc7f2b,1783148758,16,separated,Separado,high,Alta,0.65,0.5212216342006812,36,8,24,0.2,True,False,True,5.6746351229190495,-3.0692745526486878,0.7639200381039893,True,True,0.0,True,116.4548,
heterogeneity,111c8686d5e232bc7f2b,1783148758,16,separated,Separado,extreme,Extrema,1.0,1.0543615321642963,36,8,24,0.2,True,False,True,14.724596479190964,-7.47479978006173,3.828986164707918,True,True,0.0,True,70.4949,
heterogeneity,5a35ed1f28a76b4e0daa,3119858568,17,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.3879205373049661,2.611078227822242,True,True,0.0,False,3.2548,
heterogeneity,5a35ed1f28a76b4e0daa,3119858568,17,separated,Separado,low,Baja,0.15,0.13290157628187935,36,8,24,0.2,True,False,True,0.7620210048067424,-0.7620210048067424,2.236560556167984,True,True,0.0,True,250.9079,
heterogeneity,5a35ed1f28a76b4e0daa,3119858568,17,separated,Separado,moderate,Moderada,0.35,0.3224399314690759,36,8,24,0.2,True,False,True,3.5901856955128864,-2.3630630274807523,2.7719131790677007,True,True,0.0,True,176.0616,
heterogeneity,5a35ed1f28a76b4e0daa,3119858568,17,separated,Separado,high,Alta,0.65,0.5672449780722755,36,8,24,0.2,True,False,True,8.804775629660249,-4.708507076586049,1.840185470822258,True,True,0.0,True,291.644,
heterogeneity,5a35ed1f28a76b4e0daa,3119858568,17,separated,Separado,extreme,Extrema,1.0,1.0776688351212504,36,8,24,0.2,True,False,True,28.808224790871265,-17.079950288400227,-0.08738058101943147,True,True,0.0,True,55.6164,
heterogeneity,a7d411318f64f689ca5f,24700487,18,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.3885170466379497,2.544954978533311,True,True,0.0,False,3.8327,
heterogeneity,a7d411318f64f689ca5f,24700487,18,separated,Separado,low,Baja,0.15,0.14546761612479703,36,8,24,0.2,True,False,True,0.08685876575437312,-0.08685876575437312,1.9842256115992756,True,True,0.0,True,2694.3128,
heterogeneity,a7d411318f64f689ca5f,24700487,18,separated,Separado,moderate,Moderada,0.35,0.37459789655210435,36,8,24,0.2,True,False,True,8.944598252362622,-6.466788444670492,2.887599123034412,True,True,0.0,True,208.3807,
heterogeneity,a7d411318f64f689ca5f,24700487,18,separated,Separado,high,Alta,0.65,0.8644811927444055,36,8,24,0.2,True,False,True,2.154927269160878,-2.154927269160878,3.905017676678688,True,True,0.0,True,130.1456,
heterogeneity,a7d411318f64f689ca5f,24700487,18,separated,Separado,extreme,Extrema,1.0,1.00117039039801,36,8,24,0.2,True,False,True,12.485378785191854,-9.978378057531614,1.5989375187000725,True,True,0.0,True,74.7684,
heterogeneity,d549a47af194cab948d0,2645662300,19,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4742059139931527,1.988749635526081,True,True,0.0,False,3.5293,
heterogeneity,d549a47af194cab948d0,2645662300,19,separated,Separado,low,Baja,0.15,0.12639178063295892,36,8,24,0.2,True,False,True,0.061106763738189684,-0.061106763738189684,1.941832581276113,True,True,0.0,True,54.5674,
heterogeneity,d549a47af194cab948d0,2645662300,19,separated,Separado,moderate,Moderada,0.35,0.3650026702972166,36,8,24,0.2,True,False,True,5.2432830015947545,-4.363911207909107,2.512792161155958,True,True,0.0,True,798.4148,
heterogeneity,d549a47af194cab948d0,2645662300,19,separated,Separado,high,Alta,0.65,0.9042582972299265,36,8,24,0.2,True,False,True,9.681190444465319,-5.671959110334129,3.8513618205416726,True,True,0.0,True,243.3419,
heterogeneity,d549a47af194cab948d0,2645662300,19,separated,Separado,extreme,Extrema,1.0,1.1714606384805362,36,8,24,0.2,True,False,True,6.8418095526717355,-4.13168056863096,4.048142677078392,True,True,0.0,True,163.2367,
heterogeneity,7c465d6d6ad5861eb4eb,342457737,20,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.8262258361735366,2.9512113449887867,True,True,0.0,False,3.0686,
heterogeneity,7c465d6d6ad5861eb4eb,342457737,20,separated,Separado,low,Baja,0.15,0.14247964723378748,36,8,24,0.2,True,True,False,0.0,0.957979161610031,3.0729348526374514,True,True,0.0,False,273.6497,
heterogeneity,7c465d6d6ad5861eb4eb,342457737,20,separated,Separado,moderate,Moderada,0.35,0.3427759326789338,36,8,24,0.2,True,False,True,6.159963826244979,-5.978287241608918,2.8525097195247735,True,True,0.0,True,472.8711,
heterogeneity,7c465d6d6ad5861eb4eb,342457737,20,separated,Separado,high,Alta,0.65,0.709077895459266,36,8,24,0.2,True,False,True,7.6453654914926314,-3.41380400340889,1.6065876452204289,True,True,0.0,True,178.9155,
heterogeneity,7c465d6d6ad5861eb4eb,342457737,20,separated,Separado,extreme,Extrema,1.0,1.0387940032576344,36,8,24,0.2,True,False,True,9.861531241027595,-6.301669218840729,3.483807132172354,True,True,0.0,True,50.938,
heterogeneity,9fc8ab4b40e13d6db641,944581270,21,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4096337685743876,2.450442860339847,True,True,0.0,False,4.1785,
heterogeneity,9fc8ab4b40e13d6db641,944581270,21,separated,Separado,low,Baja,0.15,0.1484472117726178,36,8,24,0.2,True,False,True,2.4399616702179046,-2.4399616702179046,2.2064812004802103,True,True,0.0,True,741.4749,
heterogeneity,9fc8ab4b40e13d6db641,944581270,21,separated,Separado,moderate,Moderada,0.35,0.5278385253043811,36,8,24,0.2,True,False,True,1.4136320516140355,-1.1005255358323698,3.6999496202425077,True,True,0.0,True,1655.6947,
heterogeneity,9fc8ab4b40e13d6db641,944581270,21,separated,Separado,high,Alta,0.65,0.5283397118145727,36,8,24,0.2,True,False,True,2.9460097928857696,-1.5464340555784002,2.622443488561593,True,True,0.0,True,222.8708,
heterogeneity,9fc8ab4b40e13d6db641,944581270,21,separated,Separado,extreme,Extrema,1.0,0.9651686108264487,36,8,24,0.2,True,False,True,8.413517349130549,-3.460375267879311,3.1349860759971273,True,True,0.0,True,235.2209,
heterogeneity,0eca83f791857df23c5a,3632719981,22,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4071419644966525,2.589727162884479,True,True,0.0,False,4.4424,
heterogeneity,0eca83f791857df23c5a,3632719981,22,separated,Separado,low,Baja,0.15,0.16254604901733,36,8,24,0.2,True,False,True,3.205105558470759,-3.205105558470759,2.143977585751978,True,True,0.0,True,857.928,
heterogeneity,0eca83f791857df23c5a,3632719981,22,separated,Separado,moderate,Moderada,0.35,0.34780597968959454,36,8,24,0.2,True,True,False,0.0,0.37122374746445486,2.73104918898189,True,True,0.0,False,309.0342,
heterogeneity,0eca83f791857df23c5a,3632719981,22,separated,Separado,high,Alta,0.65,0.5458081694040089,36,8,24,0.2,True,False,True,7.999545763020826,-7.999545763020826,1.2662747136266836,True,True,0.0,True,1863.9688,
heterogeneity,0eca83f791857df23c5a,3632719981,22,separated,Separado,extreme,Extrema,1.0,0.9901971695312728,36,8,24,0.2,True,False,True,7.1831675230768965,-3.583438389778104,4.733042829079707,True,True,0.0,True,70.1121,
heterogeneity,492223c0ebfb7fc061ac,2717022015,23,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,2.0383853308958457,2.883696109224216,True,True,0.0,False,4.2757,
heterogeneity,492223c0ebfb7fc061ac,2717022015,23,separated,Separado,low,Baja,0.15,0.15716944394826818,36,8,24,0.2,True,True,False,0.0,0.44960001452636966,2.6179751012371817,True,True,0.0,False,205.3487,
heterogeneity,492223c0ebfb7fc061ac,2717022015,23,separated,Separado,moderate,Moderada,0.35,0.39854920817926787,36,8,24,0.2,True,True,False,0.0,1.4900763193936326,3.5301880407734583,True,True,0.0,False,318.4014,
heterogeneity,492223c0ebfb7fc061ac,2717022015,23,separated,Separado,high,Alta,0.65,0.7121780560646018,36,8,24,0.2,True,False,True,7.562454657000442,-3.0659159370055975,3.862566455306431,True,True,0.0,True,256.9754,
heterogeneity,492223c0ebfb7fc061ac,2717022015,23,separated,Separado,extreme,Extrema,1.0,0.9602510209615585,36,8,24,0.2,True,False,True,7.4064860040694604,-3.7776848764145523,3.4671533855210126,True,True,0.0,True,105.1816,
heterogeneity,11d18ee2ed8b691bf138,1639355926,24,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.5491319974840145,2.737264520008215,True,True,0.0,False,3.9446,
heterogeneity,11d18ee2ed8b691bf138,1639355926,24,separated,Separado,low,Baja,0.15,0.17689590594368548,36,8,24,0.2,True,True,False,0.0,0.325207035675934,3.0082669089156857,True,True,0.0,False,4688.3498,
heterogeneity,11d18ee2ed8b691bf138,1639355926,24,separated,Separado,moderate,Moderada,0.35,0.38739553191142,36,8,24,0.2,True,False,True,5.825855818407227,-4.253186042525584,3.1735571680619477,True,True,0.0,True,1407.4193,
heterogeneity,11d18ee2ed8b691bf138,1639355926,24,separated,Separado,high,Alta,0.65,1.2497088085490193,36,8,24,0.2,True,False,True,16.551199139819232,-10.342497263082642,4.195648626816624,True,True,0.0,True,875.9816,
heterogeneity,11d18ee2ed8b691bf138,1639355926,24,separated,Separado,extreme,Extrema,1.0,2.1125649393239483,36,8,24,0.2,True,False,True,26.19381341577229,-9.693350558584562,5.8094483874440535,True,True,0.0,True,316.0511,
heterogeneity,2cb13354de389ccd40eb,819781799,25,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.6652899689377207,2.8036763947878196,True,True,0.0,False,3.6666,
heterogeneity,2cb13354de389ccd40eb,819781799,25,separated,Separado,low,Baja,0.15,0.125625908875914,36,8,24,0.2,True,True,False,0.0,0.43825205186295335,2.605609531323525,True,True,0.0,False,169.7165,
heterogeneity,2cb13354de389ccd40eb,819781799,25,separated,Separado,moderate,Moderada,0.35,0.31747486259174995,36,8,24,0.2,True,False,True,4.443894237452027,-3.787932117701356,2.2194533663949945,True,True,0.0,True,665.1837,
heterogeneity,2cb13354de389ccd40eb,819781799,25,separated,Separado,high,Alta,0.65,0.8747433409182291,36,8,24,0.2,True,False,True,9.3999746913551,-7.145125557119837,4.453728755177048,True,True,0.0,True,112.3289,
heterogeneity,2cb13354de389ccd40eb,819781799,25,separated,Separado,extreme,Extrema,1.0,0.7230516505504744,36,8,24,0.2,True,False,True,28.771755610079367,-11.939071778249794,0.715840023231312,True,True,0.0,True,137.0132,
heterogeneity,50d02d8eed0910142e01,2269555089,26,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.47602921066074444,2.283224712823108,True,True,0.0,False,4.2801,
heterogeneity,50d02d8eed0910142e01,2269555089,26,separated,Separado,low,Baja,0.15,0.15231478005872384,36,8,24,0.2,True,False,True,0.18865384318471712,-0.18865384318471712,2.744097549532216,True,True,0.0,True,235.2889,
heterogeneity,50d02d8eed0910142e01,2269555089,26,separated,Separado,moderate,Moderada,0.35,0.33943714508107775,36,8,24,0.2,True,False,True,3.2910293383912013,-2.0038569153008137,2.263219772327166,True,True,0.0,True,2210.452,
heterogeneity,50d02d8eed0910142e01,2269555089,26,separated,Separado,high,Alta,0.65,0.7885492481588496,36,8,24,0.2,True,False,True,11.207392364641773,-8.141583997666629,2.8266668075728307,True,True,0.0,True,177.4021,
heterogeneity,50d02d8eed0910142e01,2269555089,26,separated,Separado,extreme,Extrema,1.0,0.8453250973454102,36,8,24,0.2,True,False,True,23.184912325928302,-10.691844352308536,0.5312354761206808,True,True,0.0,True,205.8278,
heterogeneity,e61e711b58559183896c,2858054395,27,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.3064881499253005,3.0596672389796717,True,True,0.0,False,3.3615,
heterogeneity,e61e711b58559183896c,2858054395,27,separated,Separado,low,Baja,0.15,0.17474446436968866,36,8,24,0.2,True,False,True,1.5602682114970108,-1.5602682114970108,3.107605037903328,True,True,0.0,True,522.3675,
heterogeneity,e61e711b58559183896c,2858054395,27,separated,Separado,moderate,Moderada,0.35,0.2876061799834382,36,8,24,0.2,True,False,True,4.5974530392768145,-3.3456648091961547,2.5752345551358284,True,True,0.0,True,278.5873,
heterogeneity,e61e711b58559183896c,2858054395,27,separated,Separado,high,Alta,0.65,1.078448267592058,36,8,24,0.2,True,False,True,20.290153708079746,-15.145974747000992,3.208604591874283,True,True,0.0,True,163.0736,
heterogeneity,e61e711b58559183896c,2858054395,27,separated,Separado,extreme,Extrema,1.0,0.758789666750799,36,8,24,0.2,True,False,True,12.58547844765971,-6.303421667613641,3.1041860745120973,True,True,0.0,True,127.4289,
heterogeneity,e7ba62baf7f9408c6293,1120671354,28,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.8505634464719556,2.652181329724707,True,True,0.0,False,4.3236,
heterogeneity,e7ba62baf7f9408c6293,1120671354,28,separated,Separado,low,Baja,0.15,0.17727450359003855,36,8,24,0.2,True,False,True,0.4938242912385409,-0.4938242912385409,2.267088910597052,True,True,0.0,True,714.7987,
heterogeneity,e7ba62baf7f9408c6293,1120671354,28,separated,Separado,moderate,Moderada,0.35,0.3647006505893444,36,8,24,0.2,True,False,True,3.8568774421980567,-2.145310815877231,1.8534766174331585,True,True,0.0,True,517.8062,
heterogeneity,e7ba62baf7f9408c6293,1120671354,28,separated,Separado,high,Alta,0.65,0.8042782477754216,36,8,24,0.2,True,False,True,9.100428229145686,-8.389109924752148,1.8116775407731698,True,True,0.0,True,122.1919,
heterogeneity,e7ba62baf7f9408c6293,1120671354,28,separated,Separado,extreme,Extrema,1.0,1.1079111398357036,36,8,24,0.2,True,False,True,10.136342338928552,-10.136342338928552,3.888702896895944,True,True,0.0,True,85.0199,
heterogeneity,483434bf3423a285ba67,420145582,29,separated,Separado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.861599673183127,2.9723528885116908,True,True,0.0,False,3.2596,
heterogeneity,483434bf3423a285ba67,420145582,29,separated,Separado,low,Baja,0.15,0.13053676092680105,36,8,24,0.2,True,True,False,0.0,0.4960662943012446,2.796172056740954,True,True,0.0,False,146.0925,
heterogeneity,483434bf3423a285ba67,420145582,29,separated,Separado,moderate,Moderada,0.35,0.3499032546475396,36,8,24,0.2,True,False,True,0.6006274217896515,-0.6006274217896515,3.722237885713167,True,True,0.0,True,258.6299,
heterogeneity,483434bf3423a285ba67,420145582,29,separated,Separado,high,Alta,0.65,0.6491059702371361,36,8,24,0.2,True,False,True,4.475642085920635,-3.0604600986752217,3.407098936345916,True,True,0.0,True,111.6039,
heterogeneity,483434bf3423a285ba67,420145582,29,separated,Separado,extreme,Extrema,1.0,0.6863229776619808,36,8,24,0.2,True,False,True,4.586398632155403,-2.0831373036209353,2.5741975994622504,True,True,0.0,True,185.6508,
heterogeneity,992773bd10c32d0cf5a1,1078112936,0,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4447969954534319,2.662145106652475,True,True,0.0,False,3.1901,
heterogeneity,992773bd10c32d0cf5a1,1078112936,0,ring,Anillo,low,Baja,0.15,0.15694500920513232,36,8,24,0.2,True,False,True,0.46572835141353774,-0.46572835141353774,2.549253900398565,True,True,0.0,True,122.4126,
heterogeneity,992773bd10c32d0cf5a1,1078112936,0,ring,Anillo,moderate,Moderada,0.35,0.45072162636604557,36,8,24,0.2,True,False,True,6.12736106572927,-5.284519546975847,3.4149829388375332,True,True,0.0,True,1000.8395,
heterogeneity,992773bd10c32d0cf5a1,1078112936,0,ring,Anillo,high,Alta,0.65,0.6425571906348911,36,8,24,0.2,True,False,True,10.150706250250876,-3.6897111001943816,2.5706747865934187,True,True,0.0,True,128.1065,
heterogeneity,992773bd10c32d0cf5a1,1078112936,0,ring,Anillo,extreme,Extrema,1.0,1.105970985140758,36,8,24,0.2,True,False,True,17.245106405628146,-9.241619890332732,1.0026598788063383,True,True,0.0,True,130.9541,
heterogeneity,9d1f8f7dac75c59d2b5d,3517811931,1,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.8968351305291229,3.0278473964777715,True,True,0.0,False,4.8123,
heterogeneity,9d1f8f7dac75c59d2b5d,3517811931,1,ring,Anillo,low,Baja,0.15,0.14934139648572284,36,8,24,0.2,True,True,False,0.0,1.0528700007308487,3.526846998584473,True,True,0.0,False,99.169,
heterogeneity,9d1f8f7dac75c59d2b5d,3517811931,1,ring,Anillo,moderate,Moderada,0.35,0.43204700298701393,36,8,24,0.2,True,False,True,2.643643131005957,-2.643643131005957,3.2243976728286894,True,True,0.0,True,352.2466,
heterogeneity,9d1f8f7dac75c59d2b5d,3517811931,1,ring,Anillo,high,Alta,0.65,0.5823156822648942,36,8,24,0.2,True,False,True,5.451543730952107,-4.708057589733382,3.2774372221563755,True,True,0.0,True,128.0748,
heterogeneity,9d1f8f7dac75c59d2b5d,3517811931,1,ring,Anillo,extreme,Extrema,1.0,1.018389900424731,36,8,24,0.2,True,False,True,12.07911783381144,-8.566285542907426,-0.652205676933916,True,True,0.0,True,83.5396,
heterogeneity,199bf74bf7d899839473,271755267,2,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.1022664535493227,2.397901506594792,True,True,0.0,False,3.6744,
heterogeneity,199bf74bf7d899839473,271755267,2,ring,Anillo,low,Baja,0.15,0.1190009057252676,36,8,24,0.2,True,False,True,0.06460090011814756,-0.06460090011814756,2.332080507666215,True,True,0.0,True,207.9463,
heterogeneity,199bf74bf7d899839473,271755267,2,ring,Anillo,moderate,Moderada,0.35,0.2922267589176173,36,8,24,0.2,True,False,True,0.068028166356358,-0.068028166356358,2.813252366654458,True,True,0.0,True,692.0242,
heterogeneity,199bf74bf7d899839473,271755267,2,ring,Anillo,high,Alta,0.65,0.9836867564520968,36,8,24,0.2,True,False,True,8.241468160310431,-5.134430738332176,2.8596748431166867,True,True,0.0,True,412.6274,
heterogeneity,199bf74bf7d899839473,271755267,2,ring,Anillo,extreme,Extrema,1.0,1.0146265167369337,36,8,24,0.2,True,False,True,19.631241087799882,-9.673229267479721,3.349096679724295,True,True,0.0,True,220.9057,
heterogeneity,dc7c9cc6c93122a813e1,2560513590,3,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4358651337243131,2.1506776005426995,True,True,0.0,False,3.3596,
heterogeneity,dc7c9cc6c93122a813e1,2560513590,3,ring,Anillo,low,Baja,0.15,0.1379665877998118,36,8,24,0.2,True,True,False,0.0,0.567275591351283,2.2538833490463706,True,True,0.0,False,834.5726,
heterogeneity,dc7c9cc6c93122a813e1,2560513590,3,ring,Anillo,moderate,Moderada,0.35,0.2652067203197698,36,8,24,0.2,True,False,True,1.3166149155219546,-0.6719572634195679,2.4978053700506195,True,True,0.0,True,119.8378,
heterogeneity,dc7c9cc6c93122a813e1,2560513590,3,ring,Anillo,high,Alta,0.65,0.6967655347125051,36,8,24,0.2,True,False,True,19.12081535210512,-6.4947915482450265,-0.09280781109869363,True,True,0.0,True,318.3201,
heterogeneity,dc7c9cc6c93122a813e1,2560513590,3,ring,Anillo,extreme,Extrema,1.0,0.9237185781582969,36,8,24,0.2,True,False,True,22.23897328218171,-9.114102435847048,1.5906645598168392,True,True,0.0,True,92.3366,
heterogeneity,4140b2e5f26b04346105,1342170303,4,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.39090988800756676,2.606087731732918,True,True,0.0,False,3.3202,
heterogeneity,4140b2e5f26b04346105,1342170303,4,ring,Anillo,low,Baja,0.15,0.17142007617869734,36,8,24,0.2,True,True,False,0.0,0.5368712800613853,2.869020069371953,True,True,0.0,False,226.234,
heterogeneity,4140b2e5f26b04346105,1342170303,4,ring,Anillo,moderate,Moderada,0.35,0.40987211745550267,36,8,24,0.2,True,False,True,6.231694130354885,-3.9663178348486454,2.869985323767574,True,True,0.0,True,790.9115,
heterogeneity,4140b2e5f26b04346105,1342170303,4,ring,Anillo,high,Alta,0.65,0.8025598696348479,36,8,24,0.2,True,False,True,7.432598192919001,-5.474482791700748,3.84243883077215,True,True,0.0,True,150.3832,
heterogeneity,4140b2e5f26b04346105,1342170303,4,ring,Anillo,extreme,Extrema,1.0,0.9660395056676434,36,8,24,0.2,True,False,True,5.661270511542022,-1.9825648742656066,1.9905450941028742,True,True,0.0,True,70.4747,
heterogeneity,3dfe5d7632ee33f4bf06,181356009,5,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4548861374756328,2.2832883913438957,True,True,0.0,False,3.417,
heterogeneity,3dfe5d7632ee33f4bf06,181356009,5,ring,Anillo,low,Baja,0.15,0.09948734979281848,36,8,24,0.2,True,False,True,0.31686473711405583,-0.31686473711405583,2.3916079638810004,True,True,0.0,True,173.1045,
heterogeneity,3dfe5d7632ee33f4bf06,181356009,5,ring,Anillo,moderate,Moderada,0.35,0.3114639366868361,36,8,24,0.2,True,False,True,7.099447307420041,-5.2731436976443575,0.9597364469807574,True,True,0.0,True,670.8298,
heterogeneity,3dfe5d7632ee33f4bf06,181356009,5,ring,Anillo,high,Alta,0.65,0.634078724534347,36,8,24,0.2,True,False,True,9.373530540066238,-4.821915936478348,4.5526672882789825,True,True,0.0,True,241.3324,
heterogeneity,3dfe5d7632ee33f4bf06,181356009,5,ring,Anillo,extreme,Extrema,1.0,0.8528725893756326,36,8,24,0.2,True,False,True,14.809753568659207,-8.503081947276222,2.7231173542903027,True,True,0.0,True,147.484,
heterogeneity,d4192f4c14d2aa4ca335,797740885,6,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.9658992112211848,3.0725998526579295,True,True,0.0,False,2.9009,
heterogeneity,d4192f4c14d2aa4ca335,797740885,6,ring,Anillo,low,Baja,0.15,0.17789677213707744,36,8,24,0.2,True,True,False,0.0,0.5769931342538648,3.28457847853219,True,True,0.0,False,129.6629,
heterogeneity,d4192f4c14d2aa4ca335,797740885,6,ring,Anillo,moderate,Moderada,0.35,0.4409839285857385,36,8,24,0.2,True,False,True,3.2076111949204886,-1.8248656466733557,2.442602691942864,True,True,0.0,True,280.906,
heterogeneity,d4192f4c14d2aa4ca335,797740885,6,ring,Anillo,high,Alta,0.65,0.7269073478756735,36,8,24,0.2,True,False,True,2.418046580681544,-1.0328323169025708,2.037866691736664,True,True,0.0,True,131.6651,
heterogeneity,d4192f4c14d2aa4ca335,797740885,6,ring,Anillo,extreme,Extrema,1.0,0.6413346331460025,36,8,24,0.2,True,False,True,8.618823540083907,-7.8022208867232035,3.455647436366571,True,True,0.0,True,227.0826,
heterogeneity,24218ef6a783a308151b,790217441,7,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.5490676361391706,2.809410424225242,True,True,0.0,False,3.5763,
heterogeneity,24218ef6a783a308151b,790217441,7,ring,Anillo,low,Baja,0.15,0.13689418306499018,36,8,24,0.2,True,False,True,0.7744792270917191,-0.7511724518417324,2.4331131067911205,True,True,0.0,True,243.54,
heterogeneity,24218ef6a783a308151b,790217441,7,ring,Anillo,moderate,Moderada,0.35,0.39019917643423163,36,8,24,0.2,True,False,True,3.5869279681113238,-3.18221511688888,3.0814217129981145,True,True,0.0,True,174.3882,
heterogeneity,24218ef6a783a308151b,790217441,7,ring,Anillo,high,Alta,0.65,0.6984469503466502,36,8,24,0.2,True,False,True,8.195107484380657,-4.899005317289624,1.8879129728438897,True,True,0.0,True,390.9855,
heterogeneity,24218ef6a783a308151b,790217441,7,ring,Anillo,extreme,Extrema,1.0,1.0025641864032613,36,8,24,0.2,True,False,True,19.962888535337644,-9.821487676648374,0.699439478093549,True,True,0.0,True,82.7965,
heterogeneity,08b0c27387ea2cc1a305,3248484765,8,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.5555710363399466,1.772843105696083,True,True,0.0,False,3.1622,
heterogeneity,08b0c27387ea2cc1a305,3248484765,8,ring,Anillo,low,Baja,0.15,0.13906622312876174,36,8,24,0.2,True,False,True,0.09750113319693554,-0.09750113319693554,2.176053935190672,True,True,0.0,True,243.6823,
heterogeneity,08b0c27387ea2cc1a305,3248484765,8,ring,Anillo,moderate,Moderada,0.35,0.3516357409400892,36,8,24,0.2,True,False,True,1.9212466156230281,-0.9640255197545127,1.376095430135332,True,True,0.0,True,176.9555,
heterogeneity,08b0c27387ea2cc1a305,3248484765,8,ring,Anillo,high,Alta,0.65,0.579757510698553,36,8,24,0.2,True,False,True,4.914467517883826,-1.5368196620718777,1.4923246338814753,True,True,0.0,True,549.105,
heterogeneity,08b0c27387ea2cc1a305,3248484765,8,ring,Anillo,extreme,Extrema,1.0,1.172432498279138,36,8,24,0.2,True,False,True,23.307269839661892,-8.06479975807638,2.9510122986168534,True,True,0.0,True,36.7353,
heterogeneity,716f6196111a45b467ce,1823368655,9,ring,Anillo,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.5287426934357455,3.222257513318554,True,True,0.0,False,2.8405,
heterogeneity,716f6196111a45b467ce,1823368655,9,ring,Anillo,low,Baja,0.15,0.17009242007026248,36,8,24,0.2,True,True,False,0.0,1.2949020810580514,3.21764993186894,True,True,0.0,False,184.0149,
heterogeneity,716f6196111a45b467ce,1823368655,9,ring,Anillo,moderate,Moderada,0.35,0.41518516780904247,36,8,24,0.2,True,True,False,0.0,0.10844711436674537,1.9927757965435045,True,True,0.0,False,108.6335,
