check_id,check_family,method_family,method_variant,fitness_id,rounding_id,world_seed,method_seed,N,K,expected_value,observed_value,absolute_error,relative_error,tolerance,passed,runtime_wall_s,config_hash,git_hash,timestamp_utc
B0_budget_283,b0_budget_execution,audit,LOG,,,7283,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.900044925510883e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_284,b0_budget_execution,audit,PROJ,,,7284,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.299923941493034e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_285,b0_budget_execution,audit,IBR,,,7285,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.09993003308773e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_286,b0_budget_execution,audit,GPC,,,7286,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.800051778554916e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_287,b0_budget_execution,audit,HYB,,,7287,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.199930794537067e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_288,b0_budget_execution,audit,REP,,,7288,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.300047971308231e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_289,b0_budget_execution,audit,SMI,,,7289,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.300040356814861e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_290,b0_budget_execution,audit,BNN,,,7290,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.399924702942371e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_291,b0_budget_execution,audit,LOG,,,7291,,4,4,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.999929271638393e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_292,b0_budget_execution,audit,PROJ,,,7292,,8,8,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.899928510189056e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_293,b0_budget_execution,audit,IBR,,,7293,,12,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.599926225841045e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_294,b0_budget_execution,audit,GPC,,,7294,,4,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.00004568696022e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_295,b0_budget_execution,audit,HYB,,,7295,,8,12,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.600050255656242e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_296,b0_budget_execution,audit,REP,,,7296,,12,18,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,6.9999368861317635e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_297,b0_budget_execution,audit,SMI,,,7297,,4,3,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.700043402612209e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_298,b0_budget_execution,audit,BNN,,,7298,,8,6,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.900044925510883e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
B0_budget_299,b0_budget_execution,audit,LOG,,,7299,,12,9,True,"{""finite_ok"": true, ""matching_ok"": true, ""nonnegative_ok"": true, ""oracle_ok"": true, ""simplex_ok"": true}",,,0.0,True,5.900044925510883e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
G7_required_schema_smoke,parquet_schema,audit,schema:smoke,,,8600,,2,2,True,"{""missing_by_row"": {}, ""rows"": 104}",,,0.0,True,8.199946023523808e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
G7_null_semantics_smoke,null_semantics,audit,schema:smoke,,,8600,,2,2,True,True,0.0,0.0,0.0,True,2.200016751885414e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
G7_required_schema_b0_budget,parquet_schema,audit,schema:b0_budget,,,8600,,2,2,True,"{""missing_by_row"": {}, ""rows"": 300}",,,0.0,True,6.400048732757568e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
G7_null_semantics_b0_budget,null_semantics,audit,schema:b0_budget,,,8600,,2,2,True,True,0.0,0.0,0.0,True,1.9000144675374031e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
G7_duplicate_rows,duplicate_rows,audit,schema,,,8601,,2,2,0,0,0.0,0.0,0,True,2.700020559132099e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
G7_timeout_preservation,timeout_preservation,audit,schema,,,8601,,2,2,True,"{""failure_not_converted_to_missing"": true, ""non_applicable_metrics_are_null"": true, ""run_row_preserved"": true, ""timeout_field_preserved"": true, ""timeout_rows"": 64}",,,0.0,True,3.600027412176132e-06,b6ab8f76088a7fb8,72418e13f1be,2026-07-11T21:27:55.257424+00:00
