scenario,scenario_label,method,method_label,centralized,mode,seed,world_hash,success,physically_admissible_success,command_infeasible,command_infeasible_fraction,physical_violation,realized_violation_fraction,realized_violation_duration_s,realized_violation_max_duration_s,kinematic_violation,wrench_violation,support_failure,collision,timeout,numerical_failure,termination,failure_mode,time_to_target_s,final_position_error_m,final_yaw_error_rad,final_linear_speed_mps,final_angular_speed_rad_s,minimum_kinematic_margin,minimum_mechanical_margin,minimum_realized_kinematic_margin,minimum_realized_mechanical_margin,governor_intervention_rate,governor_hold_rate,governor_brake_rate,governor_uncontrolled_rate,mean_governor_scale,governor_total_variation,governor_switch_rate,mean_internal_force_ratio,state_estimate_rmse_position_m,state_estimate_rmse_yaw_rad,mean_information_age_s,information_stale_rate,cbf_intervention_mean,requested_linear_effort_m2_s3,requested_yaw_effort_rad2_s3,executed_linear_effort_m2_s3,executed_yaw_effort_rad2_s3,attempted_messages,queued_messages,delivered_messages,bytes,generated_bytes,queued_bytes,delivered_bytes,dropped_bytes,delivery_ratio,recovery_time_s,governor_step
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63403,71eef16c08d1a93241cb660276b39e79baf749d84ff26c7460031b370f57f879,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.08575909020214285,0.009282314599746933,0.011679043249685352,0.0016225404332435142,0.001039699724960319,0.5490294477512008,-0.18275378089626315,0.5837585853514078,0.8529411764705882,0.0,0.3235294117647059,0.0,0.3323529411764706,8.5,0.8787878787878788,0.39056906770029587,0.05780316309773818,0.009134955953412514,0.19411764705882353,0.0,0.0,70.1402311793389,1.6764678899785677,2.2904757855327262,0.053947879211903096,34,34,34,8734,8734,8734,8734,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63403,71eef16c08d1a93241cb660276b39e79baf749d84ff26c7460031b370f57f879,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.01706658454473321,0.003238990879346204,0.03923428088451771,0.004954673683667406,2.5761980381178162e-06,0.6149910394342152,0.006234172994271758,0.6446345240086115,0.6666666666666666,0.0,0.13333333333333333,0.0,0.46,5.0,0.5862068965517241,0.37826773192979185,0.0,0.0,0.0,0.0,0.0,5.5089748169841,0.20190366410257007,1.122700351820503,0.14863355860369262,30,30,30,7723,7723,7723,7723,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63403,71eef16c08d1a93241cb660276b39e79baf749d84ff26c7460031b370f57f879,1,0,0,0.0,1,0.06666666666666667,0.4,0.2,1,0,0,0,0,0,target_reached,none,5.800000000000001,0.04965968291231886,0.0023660298529573076,0.0527887313310327,0.004427867972451326,0.0014104230216486213,0.5887036786867401,-0.0010406841829271318,0.6202588778121046,0.5333333333333333,0.0,0.16666666666666666,0.0,0.6133333333333333,8.299999999999999,0.5862068965517241,0.39570245850575064,0.06054498948420917,0.010781190966989165,0.19333333333333336,0.0,0.0,6.478454921352966,0.2572517832394586,1.3904940519457305,0.05574157858590027,30,30,30,7715,7715,7715,7715,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63403,71eef16c08d1a93241cb660276b39e79baf749d84ff26c7460031b370f57f879,1,0,0,0.0,1,0.03225806451612903,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.0,0.049332435839579074,0.00261460605125885,0.0554400445672253,0.0003192633301077998,0.0008604685099339315,0.5811760660397478,-0.00594810653627631,0.6133334741768711,0.5483870967741935,0.0,0.1935483870967742,0.0,0.5903225806451613,8.399999999999999,0.6,0.39571172401062954,0.05890888068904434,0.010723854066994951,0.1935483870967742,0.0,0.0,9.729106795148263,0.4041614526542922,1.5871929106414822,0.06745513817980875,31,31,31,7962,7962,7962,7962,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63404,86e10147a4d33fed3ecbf8f7b657ffd8a2dc79f0d1642ff97c1630459a37f850,1,0,0,0.0,1,0.030303030303030304,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.4,0.07279039350715362,0.007832250728498913,0.021654536140007816,0.004406863786767424,3.0415886465240405e-05,0.5490294477512008,-0.0020256091847907776,0.5841701386469778,0.7878787878787878,0.0,0.3333333333333333,0.0,0.3606060606060606,9.299999999999999,0.875,0.3951887213771406,0.060830104458245104,0.008663939441447666,0.19393939393939394,0.0,0.0,70.56902291218017,1.654064796602581,2.4646182701213184,0.05796217019245728,33,33,33,8477,8477,8477,8477,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63404,86e10147a4d33fed3ecbf8f7b657ffd8a2dc79f0d1642ff97c1630459a37f850,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.020360657722557046,0.00035719425206170996,0.04322480478826599,0.0016605691493701872,8.780895930249333e-05,0.6149910394342152,0.007192350795425129,0.6452732931814021,0.6333333333333333,0.0,0.16666666666666666,0.0,0.5,5.799999999999999,0.6206896551724138,0.3814408602169834,0.0,0.0,0.0,0.0,0.0,5.585615729567119,0.18908288399865855,1.2765680414884422,0.14717207053731615,30,30,30,7723,7723,7723,7723,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63404,86e10147a4d33fed3ecbf8f7b657ffd8a2dc79f0d1642ff97c1630459a37f850,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.05845880137977417,0.001612204330045941,0.0547617169096229,0.001613155649767222,0.0038464060440722703,0.5887036786867401,0.005654225682378167,0.6206704311076738,0.5,0.0,0.16666666666666666,0.0,0.6066666666666668,7.7,0.5517241379310345,0.3933133919074141,0.06191050617859604,0.009628871073365082,0.19333333333333336,0.0,0.0,6.476216013581494,0.24612872097427205,1.3650662431090899,0.05075668861109744,30,30,30,7724,7724,7724,7724,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63404,86e10147a4d33fed3ecbf8f7b657ffd8a2dc79f0d1642ff97c1630459a37f850,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.0,0.05581584740949438,0.0011061222619712652,0.054977715971869894,0.0006746995944010041,0.0055606775991264845,0.5811760660397478,0.002707343073404367,0.6137450274724408,0.5483870967741935,0.0,0.1935483870967742,0.0,0.5709677419354838,8.399999999999999,0.5333333333333333,0.3937467562949877,0.060205961001367735,0.00954460819318553,0.1935483870967742,0.0,0.0,9.90311824192411,0.3943325806311971,1.6020426601563238,0.06602245664632254,31,31,31,7961,7961,7961,7961,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63405,414eecaba3530986109d120e1d4d3c9896b8e25cabe308089a6c2865aea9f8ed,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.4,0.09141625824717017,0.009706156519526665,0.012293641415124358,0.0021802115890078152,0.001039699724960319,0.5490294477512008,0.0025126707726940145,0.5843844123615494,0.8787878787878788,0.0,0.3333333333333333,0.0,0.3181818181818182,8.899999999999999,0.875,0.3957008128990322,0.05848366323661701,0.009623665902081857,0.19393939393939394,0.0,0.0,70.97120128564882,1.7054130720401706,2.452839987370579,0.057260785431213074,33,33,33,8472,8472,8472,8472,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63405,414eecaba3530986109d120e1d4d3c9896b8e25cabe308089a6c2865aea9f8ed,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.0,0.012549049501213019,0.0005283060590146604,0.03405844144625272,0.001158488540596486,0.0007363793845521771,0.6149910394342152,0.013593786822936882,0.6449271223917554,0.6129032258064516,0.0,0.16129032258064516,0.0,0.5129032258064515,5.799999999999999,0.6,0.3839416609074172,0.0,0.0,0.0,0.0,0.0,5.534522896585529,0.16860988578275754,1.2541757304042889,0.14334749536296684,31,31,31,7990,7990,7990,7990,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63405,414eecaba3530986109d120e1d4d3c9896b8e25cabe308089a6c2865aea9f8ed,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.05303140682414585,0.0035578516190697407,0.05174259411500015,0.002248317166309794,0.000687663620068335,0.5887036786867401,0.0022143156438340084,0.6208847048222457,0.5333333333333333,0.0,0.16666666666666666,0.0,0.6033333333333334,8.3,0.6206896551724138,0.3867611596464487,0.060381932458780894,0.011237381937930835,0.19333333333333336,0.0,0.0,6.5448581637052285,0.25630359970134475,1.3806338352234977,0.05374345884107235,30,30,30,7725,7725,7725,7725,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63405,414eecaba3530986109d120e1d4d3c9896b8e25cabe308089a6c2865aea9f8ed,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.0,0.05680901213689765,0.0019674409259331505,0.06318414985295975,0.010476555192244066,0.002268776733859945,0.5811760660397478,0.0006989154923832119,0.6139593011870124,0.5161290322580645,0.0,0.22580645161290322,0.0,0.6129032258064516,9.799999999999999,0.6,0.38052482058187764,0.05832253312029791,0.010871433522659521,0.1935483870967742,0.0,0.0,9.955643875625851,0.40478519954873116,1.7522920993955349,0.069667326904636,31,31,31,7973,7973,7973,7973,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63406,6c5fafbd7cb295f53e9bfad772ae62ee5499875a5af33a2ac7065c8b7647fafb,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.4,0.09275437039818019,0.011347101612003918,0.01214202320661276,0.0008526650653293117,0.001039699724960319,0.5490294477512008,0.002595054798629648,0.5853481827935656,0.9393939393939394,0.0,0.3333333333333333,0.0,0.28181818181818186,9.399999999999999,0.9375,0.3922384683977743,0.0596919126805853,0.009360142496267996,0.19393939393939394,0.0,0.0,70.93835840406325,1.6860354174842456,2.4651057918400965,0.05831456044618619,33,33,33,8471,8471,8471,8471,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63406,6c5fafbd7cb295f53e9bfad772ae62ee5499875a5af33a2ac7065c8b7647fafb,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.018614975190309656,0.0007032924462837542,0.04278646078968586,0.002673195997359875,0.0004892115384240725,0.6149910394342152,0.0068341637487691065,0.646476512953468,0.6333333333333333,0.0,0.16666666666666666,0.0,0.51,5.799999999999999,0.6551724137931034,0.3818085868363534,0.0,0.0,0.0,0.0,0.0,5.4607913158184145,0.1763864194659516,1.2931918941778349,0.14480745290602712,30,30,30,7732,7732,7732,7732,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63406,6c5fafbd7cb295f53e9bfad772ae62ee5499875a5af33a2ac7065c8b7647fafb,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.0,0.05534633597190064,0.0023151048037481914,0.052423693985586155,0.0033634883067169188,0.0008579054080726234,0.5887036786867401,0.00276134012908702,0.6218484752542621,0.5161290322580645,0.0,0.1935483870967742,0.0,0.6129032258064516,8.5,0.5666666666666667,0.39468263787789104,0.05886598374644385,0.010102933553501232,0.1935483870967742,0.0,0.0,6.474755952093625,0.24909191811618678,1.4597974907890479,0.0553547991219653,31,31,31,7961,7961,7961,7961,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63406,6c5fafbd7cb295f53e9bfad772ae62ee5499875a5af33a2ac7065c8b7647fafb,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.0,0.056954648073929,0.0027192794414703236,0.05154031522261106,0.004138602999789565,0.002725908132671817,0.5811760660397478,0.006550287383334963,0.6149230716190289,0.5483870967741935,0.0,0.1935483870967742,0.0,0.5838709677419355,8.6,0.6,0.39559455680297284,0.059596742609857103,0.010474408404356449,0.1935483870967742,0.0,0.0,9.779543625438606,0.3935072402228659,1.5808095418229187,0.06654239425543987,31,31,31,7952,7952,7952,7952,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63407,88a90e430f5fdbf272356c41f9ae737e32ad47ccf68825f3bc9e79346f4fb351,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.6000000000000005,0.09798417757691452,0.011402712882834898,0.014280720676370963,0.005303326912887402,0.001039699724960319,0.5490294477512008,0.009954061981802265,0.5825727929580464,0.8235294117647058,0.0,0.3235294117647059,0.0,0.31176470588235294,7.799999999999998,0.8484848484848485,0.39076167756829294,0.05750844536145622,0.00857562697103986,0.19411764705882353,0.0,0.0,69.95145490375003,1.643869693789294,2.310756303480369,0.05452466663936524,34,34,34,8722,8722,8722,8722,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63407,88a90e430f5fdbf272356c41f9ae737e32ad47ccf68825f3bc9e79346f4fb351,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.01687200491418342,0.0020443182520515357,0.03948402022746367,0.005677697317397376,0.0028856264836043533,0.6149910394342152,0.002807047547509156,0.6434933569559416,0.6666666666666666,0.0,0.13333333333333333,0.0,0.45999999999999996,4.999999999999999,0.6206896551724138,0.3765000662979324,0.0,0.0,0.0,0.0,0.0,5.468312387577619,0.189676714954361,1.1079421385266237,0.143076600200277,30,30,30,7727,7727,7727,7727,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63407,88a90e430f5fdbf272356c41f9ae737e32ad47ccf68825f3bc9e79346f4fb351,1,0,0,0.0,1,0.03333333333333333,0.2,0.2,1,0,0,0,0,0,target_reached,none,5.800000000000001,0.055033876715681405,0.00011770617746797996,0.05832585941988632,0.0026285914888583236,0.002179766040070641,0.5887036786867401,-0.0032530668847119415,0.6190730854187426,0.5333333333333333,0.0,0.16666666666666666,0.0,0.6066666666666667,7.9,0.5862068965517241,0.3903760758361363,0.059559472858175,0.009593237262289642,0.19333333333333336,0.0,0.0,6.523144922514102,0.25505980275013374,1.386648517776035,0.05330306376576224,30,30,30,7716,7716,7716,7716,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63407,88a90e430f5fdbf272356c41f9ae737e32ad47ccf68825f3bc9e79346f4fb351,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.2,0.05269167633956404,0.0004578834187722869,0.054424497995131,0.0026048567316697938,0.006714632624616579,0.5811760660397478,0.0007655202006766615,0.6121476817835088,0.53125,0.0,0.21875,0.0,0.578125,8.599999999999998,0.5806451612903226,0.39408790336861776,0.05643635458046521,0.009045810775674375,0.19375,0.0,0.0,9.814203738842565,0.39738563632422647,1.6694976886843422,0.06673088341013464,32,32,32,8232,8232,8232,8232,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63408,5fd6b0296272cd660f6f19b1a6e02da4f1c81f5b08f64e3172d998d1109ed3e2,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.07440465941442993,0.005197675865395102,0.01834611681336256,0.0027866954192319565,0.001039699724960319,0.5490294477512008,-0.0265545507888425,0.5860476302238536,0.8235294117647058,0.0,0.3235294117647059,0.0,0.3588235294117647,8.1,0.8484848484848485,0.3910060723337592,0.05571790124890571,0.009335103654188794,0.19411764705882353,0.0,0.0,70.62301327515854,1.6506720154784176,2.296949455956756,0.0553244488787891,34,34,34,8741,8741,8741,8741,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63408,5fd6b0296272cd660f6f19b1a6e02da4f1c81f5b08f64e3172d998d1109ed3e2,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.0,0.013464214481586247,0.00036459969374380563,0.03162625049994724,0.002510322648796364,0.0029102349228705693,0.6149910394342152,0.0013672096454472316,0.6466667378531589,0.6129032258064516,0.0,0.16129032258064516,0.0,0.5129032258064516,5.799999999999999,0.5666666666666667,0.38162645465840195,0.0,0.0,0.0,0.0,0.0,5.557050423347269,0.18184722149813748,1.2637120735427232,0.14761240257098743,31,31,31,7982,7982,7982,7982,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63408,5fd6b0296272cd660f6f19b1a6e02da4f1c81f5b08f64e3172d998d1109ed3e2,1,0,0,0.0,1,0.03225806451612903,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.0,0.05546376981294249,0.001065189371702857,0.051160416860438304,0.005571260883497564,0.0014116341894813145,0.5887036786867401,-0.003805469019918517,0.6225479226845496,0.5483870967741935,0.0,0.1935483870967742,0.0,0.5806451612903226,8.899999999999999,0.5666666666666667,0.38935398891656264,0.056414514802389654,0.010177938461844583,0.1935483870967742,0.0,0.0,6.5338948340976275,0.24749464475854038,1.4564495831125956,0.05483327305342809,31,31,31,7959,7959,7959,7959,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63408,5fd6b0296272cd660f6f19b1a6e02da4f1c81f5b08f64e3172d998d1109ed3e2,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.2,0.052205624709656125,0.0005457338111853893,0.04453810099452668,0.003405404069463801,0.002309543110992629,0.5811760660397478,0.004731180149012748,0.6156225190493168,0.5,0.0,0.21875,0.0,0.61875,9.799999999999999,0.5806451612903226,0.39125319692365407,0.055310760760269084,0.010112356497637238,0.19375,0.0,0.0,10.040649930115977,0.3988970295904053,1.739082558932243,0.06574560454745361,32,32,32,8228,8228,8228,8228,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63409,dbcf92a9141e0c2e6305054be922b75f8f03a2e6a3f66529865f41442868fb9f,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.4,0.07292123284342816,0.008061826136635641,0.03875062800855565,0.00212292220260728,0.00015488933908058833,0.5490294477512008,0.0010521608839064722,0.5843755433767542,0.7878787878787878,0.0,0.3333333333333333,0.0,0.3545454545454545,9.5,0.875,0.3885089652829166,0.05730234893013993,0.009532014018626,0.19393939393939394,0.0,0.0,70.6572221323465,1.6916432120338596,2.4674359817770832,0.05886513236746026,33,33,33,8447,8447,8447,8447,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63409,dbcf92a9141e0c2e6305054be922b75f8f03a2e6a3f66529865f41442868fb9f,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.0202020404123107,0.0009808641134965157,0.045247534695005566,0.0017378700534222138,0.0039862064004740905,0.6149910394342152,0.009096815631051913,0.6459705386798571,0.6333333333333333,0.0,0.16666666666666666,0.0,0.5033333333333333,5.6,0.6896551724137931,0.38181966758446484,0.0,0.0,0.0,0.0,0.0,5.475304937942393,0.17045142709230968,1.2588155846409177,0.14479295301875847,30,30,30,7729,7729,7729,7729,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63409,dbcf92a9141e0c2e6305054be922b75f8f03a2e6a3f66529865f41442868fb9f,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.05041251078983277,0.0009275250774867239,0.05798277797029767,0.0036446835583556787,0.0004047949287359076,0.5887036786867401,0.0023091133459353097,0.6208758358374509,0.4666666666666667,0.0,0.16666666666666666,0.0,0.6233333333333334,6.7,0.4827586206896552,0.39116945439605266,0.058233579833743,0.010784939959831659,0.19333333333333336,0.0,0.0,6.447856102266509,0.25210218398085793,1.3786729029578824,0.052278340724618885,30,30,30,7722,7722,7722,7722,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63409,dbcf92a9141e0c2e6305054be922b75f8f03a2e6a3f66529865f41442868fb9f,1,0,0,0.0,1,0.03125,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.045078473175883385,0.0009016722208845529,0.055776820504559996,0.0003612147793490175,0.003750796088160757,0.5811760660397478,-0.0004496055048772707,0.6139504322022169,0.5,0.0,0.21875,0.0,0.6124999999999999,8.799999999999999,0.5483870967741935,0.39864912480414183,0.0549876249319195,0.010293501292222503,0.19375,0.0,0.0,9.835774909769627,0.39471389600235574,1.7014753589962397,0.06616476350432053,32,32,32,8217,8217,8217,8217,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63410,540b1ecb11ec82aee28e4c5f530142f65cb6918170d7f5c2051ca4e7f23d4767,1,0,0,0.0,1,0.03125,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.04791718416902112,0.001232553267164871,0.03500804761793111,0.01696044461422303,0.0009190976751621838,0.5490294477512008,-0.0009584028113069909,0.5848328924689303,0.8125,0.0,0.3125,0.0,0.328125,8.1,0.8709677419354839,0.39225364598633605,0.05796302453083526,0.009265486330167376,0.19375,0.0,0.0,70.10796553033504,1.6983047650536913,2.294977490411507,0.05683180896670023,32,32,32,8221,8221,8221,8221,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63410,540b1ecb11ec82aee28e4c5f530142f65cb6918170d7f5c2051ca4e7f23d4767,1,0,0,0.0,1,0.03333333333333333,0.2,0.2,1,0,0,0,0,0,target_reached,none,5.800000000000001,0.018027895234757167,0.0019323185009509913,0.04090107697518382,0.005364807776855199,0.0010551079082199433,0.6149910394342152,-0.001718780281503518,0.645502280611727,0.6333333333333333,0.0,0.13333333333333333,0.0,0.47333333333333333,4.999999999999999,0.5862068965517241,0.377202046346072,0.0,0.0,0.0,0.0,0.0,5.4826852368623795,0.202550467031028,1.1145311157626934,0.1490046335073572,30,30,30,7725,7725,7725,7725,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63410,540b1ecb11ec82aee28e4c5f530142f65cb6918170d7f5c2051ca4e7f23d4767,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.0,0.053363244829764254,0.005882157550959555,0.04523382860614016,0.007459237484696488,0.001506734608666016,0.5887036786867401,0.005166606454157341,0.6213331849296266,0.4838709677419355,0.0,0.16129032258064516,0.0,0.6290322580645161,7.1,0.5333333333333333,0.3832482566420397,0.057145878159980214,0.010893313810234975,0.1935483870967742,0.0,0.0,6.398293611614253,0.2556110392965672,1.3821122781446324,0.053375080256241415,31,31,31,7975,7975,7975,7975,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63410,540b1ecb11ec82aee28e4c5f530142f65cb6918170d7f5c2051ca4e7f23d4767,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.2,0.05247595874305542,0.0019627855729504873,0.04346660690376554,0.015933290767949936,0.006098215332020707,0.5811760660397478,0.0020619276546913756,0.6144077812943932,0.53125,0.0,0.1875,0.0,0.6,8.6,0.5806451612903226,0.3882458559185027,0.05593566674137547,0.010711641479684116,0.19375,0.0,0.0,9.690303663142526,0.4051088254741821,1.5844164203461941,0.06632724365194442,32,32,32,8224,8224,8224,8224,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63411,3c8ef3e7e6b2bcfef7abe2a015823b410d198c5a24d57606cfd4986d7e4a4e95,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.07718338092847339,0.007017697344913643,0.021581401655251003,0.0027294390425089557,0.0006862733615798922,0.5490294477512008,-0.00021929417803390194,0.584645184466775,0.7941176470588235,0.0,0.3235294117647059,0.0,0.34705882352941175,8.299999999999999,0.8484848484848485,0.3918295389286002,0.05672911864923488,0.008322226889077553,0.19411764705882353,0.0,0.0,69.73958891320324,1.6632228756391276,2.2622735227971744,0.05515332018773204,34,34,34,8756,8756,8756,8756,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63411,3c8ef3e7e6b2bcfef7abe2a015823b410d198c5a24d57606cfd4986d7e4a4e95,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,5.800000000000001,0.021482135372930408,0.0012334241437494953,0.04689564788904054,0.0005376342162913704,0.0002331234844341612,0.6149910394342152,0.007249855241125869,0.6452336629553905,0.6333333333333333,0.0,0.16666666666666666,0.0,0.5033333333333333,5.6,0.5862068965517241,0.3817150204413247,0.0,0.0,0.0,0.0,0.0,5.515805197750635,0.19235898220999026,1.2692763774262694,0.1478099394928618,30,30,30,7733,7733,7733,7733,0,1.0,,0.1
S2,Actuadores heterogéneos,pd,PD,0,governed,63411,3c8ef3e7e6b2bcfef7abe2a015823b410d198c5a24d57606cfd4986d7e4a4e95,1,0,0,0.0,1,0.03333333333333333,0.2,0.2,1,0,0,0,0,0,target_reached,none,5.800000000000001,0.05660897920574662,0.002174170965865585,0.05424104287265143,0.006487997875073414,0.000690963484444973,0.5887036786867401,-0.004725192353304486,0.6211454769274709,0.5333333333333333,0.0,0.16666666666666666,0.0,0.6133333333333333,8.3,0.6206896551724138,0.39029072328896197,0.05959420606359934,0.010014984453456808,0.19333333333333336,0.0,0.0,6.3840820993962515,0.24861766987929038,1.3726492742922527,0.0528684192741128,30,30,30,7724,7724,7724,7724,0,1.0,,0.1
S2,Actuadores heterogéneos,port_hamiltonian,Amortiguamiento energético,0,governed,63411,3c8ef3e7e6b2bcfef7abe2a015823b410d198c5a24d57606cfd4986d7e4a4e95,1,0,0,0.0,1,0.03225806451612903,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.0,0.055342907250578895,0.00043421154452216726,0.05952719285689983,0.004641604795371053,0.00015740084601501003,0.5811760660397478,-0.0015659378079184716,0.6142200732922372,0.5161290322580645,0.0,0.1935483870967742,0.0,0.5870967741935483,8.8,0.6,0.3947720341708831,0.057839663258850094,0.00988746051134003,0.1935483870967742,0.0,0.0,9.64099146493631,0.39588239841264633,1.5712255922687863,0.06375410117413222,31,31,31,7960,7960,7960,7960,0,1.0,,0.1
S2,Actuadores heterogéneos,lqi,LQI,0,governed,63412,9819a38439db9364dd573600336c1b707248c66c84bbf7a8fa21059f57fb846e,1,0,0,0.0,1,0.030303030303030304,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.4,0.05852424099079569,0.004293532371614894,0.041747668369668686,0.00046702662672544297,0.0008568564996106476,0.5490294477512008,-0.0011970765285664875,0.584994138083329,0.8181818181818182,0.0,0.3333333333333333,0.0,0.35151515151515156,8.6,0.90625,0.393978110635264,0.058290074301137654,0.008912173445196424,0.19393939393939394,0.0,0.0,70.09608328425354,1.6664168274536129,2.507653700223955,0.06081085742897763,33,33,33,8482,8482,8482,8482,0,1.0,,0.1
S2,Actuadores heterogéneos,mpc_central,MPC central,1,governed,63412,9819a38439db9364dd573600336c1b707248c66c84bbf7a8fa21059f57fb846e,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.0,0.014266700041651589,0.0008022382965693353,0.03178219487700486,0.001708834932305783,0.0007453681195345174,0.6149910394342152,0.0018854589875395567,0.645574469790724,0.6129032258064516,0.0,0.16129032258064516,0.0,0.5193548387096775,5.6,0.5666666666666667,0.381445374946726,0.0,0.0,0.0,0.0,0.0,5.553662903751227,0.19482397162550824,1.2748084035648133,0.14821761954690646,31,31,31,7975,7975,7975,7975,0,1.0,,0.1
