unit_id,sha256,path,bytes,media_type,pages_or_section,corpus,is_canonical,canonical_duplicate,sp_target,claim_ids,claim_link_status,claim_relation,claim_link_reason,evidence_locator,symbols,symbol_status,symbol_note,evidence_status,evidence_status_note,use,generator,provenance,license
SRC-9182bdb312db3b32,4f4eaddd0c5d29df4fd5d1b1711c3d25a7f2a3844915b5b7c10a4cb7298e8753,paper/sec_auditoria.tex,17068,text/x-tex,section:Auditoría de fuentes: qué sostiene cada referencia,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-context-candidate`: La fuente organiza auditoría bibliográfica o posicionamiento. Su función es contextual y las referencias se gobiernan por el ledger bibliográfico, no por un claim propio del archivo. Límite: No se usa para afirmar novedad universal, estado del arte o validez del método; cada cita y comparación conserva su comprobación independiente.",pre-thesis/evidence/source-claim-review.csv::SRC-9182bdb312db3b32,,reviewed-local-only,"Revisión manual: \delta aparece como nombre contextual de la disipatividad citada, no como símbolo propio definido por la obra.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-219a6cb5fdb36944,0d15f5f00a896a351bd7a0c88f6c97701b0be20ee41da4531606d1d21ba14552,paper/sec_autoridad.tex,10059,text/x-tex,section:Degradación de autoridad: el certificado como regularización de un problema singular,paper,yes,,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-219a6cb5fdb36944,W,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-02418a1f87c67ab6,fe584d5504689a7f21be53504f674e135f9fbd0e26245e194d381e241d955297,paper/sec_cfrd.tex,20052,text/x-tex,"section:Revisión de orden $h$: fronteras estructurales, complejidad y mezcla",paper,yes,,SP1,C-SP1-N4-DMIS-TX,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C-SP1-N4-DMIS-TX,C;Psi;theta;ell;c_i,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-d9ad7b569ebd9e86,2b6e937593430f4063b49c8953ba614a37fdcb358908975e8e1e8436843738cb,paper/sec_cierre.tex,8733,text/x-tex,"section:Cierre: un solo valor, un solo juego, y la entrega como teorema",paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-d9ad7b569ebd9e86,C;Phi;c_i;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-afcb8693425a1181,83e0db86953bedccde87c63129f7035a5027bb9c4d403d36d1d223131a9e6309,paper/sec_clusters.tex,20937,text/x-tex,"section:Seguridad, rigidización y clusters: una jerarquía de multiplicadores",paper,yes,,SP2,C-SP2-CROSS-MONO-FORMAL,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C-SP2-CROSS-MONO-FORMAL,C;W;Phi;p_i,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-1a456bd458421bc8,43cf5bbc44d5ba319ce81ff2e46944a93e6bc5fa4c4547e9ec5dcd26850556b3,paper/sec_comunicacion.tex,37708,text/x-tex,section:La capa de comunicación: cuándo hablar y cuándo reiniciar,paper,yes,,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-1a456bd458421bc8,C;N_i;W;Phi;v_i;omega;ell;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-d9a88ac6914a6bf6,1ba358c3226efd665657f3fd03ecfcec5320c3ed8d4e0a56eaac13ec6bd57f91,paper/sec_continuacion.tex,33324,text/x-tex,section:El juego continuo de trayectorias y la ejecución mientras se calcula,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-d9a88ac6914a6bf6,C;Phi;Psi;omega;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-f141a29c49668c4d,0bac0828e6c709e55e1c7a0eb7b08e12ea8778d9d13116223539cb4e89547b47,paper/sec_degradacion.tex,5641,text/x-tex,"section:Degradación de recursos: una sola ley para física, cómputo y red",paper,yes,,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-f141a29c49668c4d,C;W,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-ab5a52d833ca4d37,a2d2bf9265a371dd917c3dcd93eeeaa974d7ee510de05562901e68fe300c8f96,paper/sec_ensayo_cierre.tex,6127,text/x-tex,section:Ensayo del mecanismo distribuido sobre la planta con ruedas y contacto,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-ab5a52d833ca4d37,Phi;omega;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-afc2c81571ed7321,1b6e0f8613312019d9cfc45e768fd70fbee081f03df074e23935f928d395a5b4,paper/sec_ensayo_cierre_figs.tex,5063,text/x-tex,"section:Vista cenital: trayectorias, formaciones, cruces y conflictos",paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-afc2c81571ed7321,,reviewed-local-only,"Revisión manual: el modo matemático contiene coordenadas, tiempos, porcentajes y el alcance local n; no introduce un símbolo canónico.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-685c6ab29f44b9dd,836d6c27a109138d91062c640a4104e9ded6e9b0d0f3a41bb94dbc08574b2c0e,paper/sec_ensayo_cierre_interp.tex,12101,text/x-tex,section:Lectura de los resultados,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-685c6ab29f44b9dd,,reviewed-local-only,"Revisión manual: contiene cifras, p-valores y el alcance local n, sin una variable canónica inequívoca para indexar.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-37b1417d7eba061d,3994bee833744eb7c0f846e63f51cf20c62e98b5335ee9ef82b8c22bcd13c183,paper/sec_ensayo_cierre_plan.tex,2794,text/x-tex,section:La capa de trayectoria: del seguidor de puntos al juego continuo,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-37b1417d7eba061d,,reviewed-local-only,"Sobrecarga detectada: N denota nodos de la continuación, no el número canónico de robots; debe renombrarse antes de migrar a la monografía.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-2a35cf206beee671,fd6a5d9c5013be901907bba55f1700fa64a9afe7fd6af0e7417c172d71bb1362,paper/sec_ensayo_cierre_resultados.tex,5822,text/x-tex,section:Resultados,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-2a35cf206beee671,,reviewed-local-only,"Revisión manual: IC95, T, E y p son abreviaturas de tabla aún no normalizadas; deben registrarse o expandirse antes de migrar.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-00643212f1487a15,9f3168214d1f0bb5388bcf2c7ec786730b0c076a09c07693509164928541b41f,paper/sec_ensayos.tex,18519,text/x-tex,section:Ensayos sobre planta simulada,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-00643212f1487a15,omega,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md. Sobrecarga detectada: N=30 denota tamaño muestral en la comparación, mientras N está reservado al número de robots.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-0ac4cf50037738da,8aeb97ae816afb8b3fb8c39ee364308dac43993255efe64ba01a31747e7e42cd,paper/sec_estimacion.tex,12873,text/x-tex,section:Sensado y estimación de estado,paper,yes,,SP1,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-0ac4cf50037738da,theta;omega,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-86be33d1c4858990,5b575d4d68f275841d106574970584a8c155c6cd5d6791b0c412b978a8a16d6e,paper/sec_figuras.tex,10717,text/x-tex,source-fragment,paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-86be33d1c4858990,K;G;W;q_i;theta;omega;ell,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-ab049632b572c6a4,4c9bf304be806e2e751af0be6f748b0c4562b1eabbb2150a0a8e6f665d598f56,paper/sec_fundamentos.tex,8511,text/x-tex,"section:Fundamentos de movilidad, percepción y parámetros",paper,yes,,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-ab049632b572c6a4,Psi;p_i;theta,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-38cef13b2d7db6fd,6e9b7f0fae9b769c530c7361cd5977b497f9ac3c808dd8e2306cd87d5b4d31f2,paper/sec_informacion.tex,6111,text/x-tex,section:Qué significa exactamente «información de $n$ saltos»,paper,yes,,SP1,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-38cef13b2d7db6fd,G;N_i,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-d34d447761142373,af782b5c1c487a852facddb385a14aa9534c24c8c89131df330f666610242749,paper/sec_informacion2.tex,7686,text/x-tex,"section:Información como recurso, y tres precisiones necesarias",paper,yes,,SP1,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-d34d447761142373,K;C;W;Phi;theta;ell,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-cc161612af623bc0,9d79520dec5c4213e9411dfcbd4067bc4c58a74dcb5b969f5594b89661b23571,paper/sec_mision.tex,25562,text/x-tex,section:La misión como autómata de fases,paper,yes,,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-cc161612af623bc0,K;C;W;v_i;theta;omega;ell;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-2cf818a31b955980,873ba87a787fda916d27de4ac3278a2b6dabf83c6ab8c139ecbdfb5fe8b38209,paper/sec_modelo_fisico.tex,32997,text/x-tex,"section:Modelo mecánico: robot, carga y contacto",paper,yes,,SP2,C-SP2-N1-KIN-FORMAL,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C-SP2-N1-KIN-FORMAL,C;q_i;p_i;v_i;theta;omega;ell;c_i;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-783fa98d99065ee1,7e961275af80c595a4661661ccd76ceb5779647374ce2ed26a159d6f5aeebc41,paper/sec_multiclase.tex,23065,text/x-tex,"section:Encaminamiento multiclase: las coaliciones son cuerpos, no puntos",paper,yes,,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-783fa98d99065ee1,G;Phi;p_i;ell;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-7071178cfe936094,33b0151eebdfffd1657ab612e7fff773c3ef53c11c0d732b545123edf48bcd40,paper/sec_nucleo.tex,11802,text/x-tex,"section:Núcleo matemático: modelo, equilibrios, rangos y valores",paper,yes,,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-7071178cfe936094,C;W;Phi;Psi;q_i;omega;ell;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-7a35c4395568fdb5,978d65b5634d1699122aabb6c74755ad5af2452d045c1afbd09e6f82e6786c02,paper/sec_operacion.tex,34625,text/x-tex,section:Operación sostenida: la jornada no es una entrega repetida,paper,yes,,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-7a35c4395568fdb5,Phi;Psi;theta;omega;ell;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-8948b0a54914e552,65d454ee27479d9a16a47d011e2601bef5325be954d957f94e548c4a45d6fa4b,paper/sec_posicionamiento.tex,20399,text/x-tex,section:Dónde encaja este trabajo,paper,yes,,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-context-candidate`: La fuente organiza auditoría bibliográfica o posicionamiento. Su función es contextual y las referencias se gobiernan por el ledger bibliográfico, no por un claim propio del archivo. Límite: No se usa para afirmar novedad universal, estado del arte o validez del método; cada cita y comparación conserva su comprobación independiente.",pre-thesis/evidence/source-claim-review.csv::SRC-8948b0a54914e552,C;W;ell,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-bd7fee4477c498a6,ff489ddd8f59c021dae8dc8a8bd732e0e22dcc5b3815149643efd8b43cf8ea78,paper/sec_robotica.tex,7071,text/x-tex,"section:Teoría de robótica móvil: ruedas, ICR y maniobrabilidad",paper,yes,,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-bd7fee4477c498a6,theta;omega;ell,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-bb0bb20a061d06b1,94cfaa4a10fafe15272c518bae99419835f9f353126943530de0765db0908e14,paper/sec_standby.tex,39567,text/x-tex,section:La reserva es un bien público: el cuarto precio,paper,yes,,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-bb0bb20a061d06b1,q_i;ell;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-101266d80a38e2f4,73ea5a998ad7dc4c79c91618e7654f2fe1d3554ace2f7ba9bd11857af22e09e4,paper/sec_topologia.tex,7524,text/x-tex,section:Topología dinámica: qué se rompe y cómo se repara,paper,yes,,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-101266d80a38e2f4,G;p_i;theta;tau,indexed,"Índice heurístico conservador; significado, dominio y unidades se validan contra docs/05_NOTATION.md.",candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,monograph-candidate,author-latex-source,author technical manuscript candidate,author-owned; repository
SRC-1db84de7a05c3152,181314065df2f2fdaf920b1a8b5311daa216a2d6489a06ada5b49cc514d89417,thesis/.gitignore,7,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,repository-file,author VIU thesis source,author-owned; repository
SRC-8912799801e87e77,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,thesis/.gitkeep,0,application/octet-stream,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,archive-or-build-reference,repository-file,author VIU thesis source,author-owned; repository
SRC-ec5d315f721251e8,1af806a75b7e52afcf22a0fcaebdc4dcefcf9840dceb5886efd5e44b155840aa,thesis/build.ps1,1631,text/x-powershell,file,thesis,yes,,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,,not-applicable,El tipo de unidad o su función de estilo queda fuera del índice semántico de notación.,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,VIU-format-or-content-source,repository-file,author VIU thesis source,author-owned; repository
