experiment_id,world_hash,seed,replicate,n_robots,n_loads,heterogeneity,demand_ratio,geometry,graph,lambda2,method,protocol,fitness_mode,raw_served_rate,raw_coverage_ratio,final_integer_valid,final_served_rate,final_coverage_ratio,under_capacity,over_capacity_ratio,distance_cost,objective_value,optimal_objective,normalized_regret,continuous_converged,iterations,equilibrium_residual,simplex_error,potential_initial,potential_final,potential_gain,potential_violations,messages,runtime_s
SP2_HETEROGENEOUS_GAME_v1,10094ae5a1c1d9f7cb38,340000,0,8,3,low,0.7,uniform,complete,7.999999999999991,milp_exact,none,none,1.0,1.0,True,1.0,1.0,0.0,0.08842061382523969,2.0575238045425666,5.100398095636594,5.100398095636594,0.0,True,0,0.0,0.0,,,,0,24,7.589999586343765e-05
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,smith__plain_deficit,smith,plain_deficit,0.0,0.3328509548210457,True,1.0,1.0,0.0,0.2734456962470894,3.053292869147172,5.020736570468226,5.078773168683417,0.011427286922963041,True,189,0.024679656757960237,0.0,,,,0,31752,0.030347000109031796
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_deficit,smith,marginal_deficit,0.3333333333333333,0.6645310900883014,True,1.0,1.0,0.0,0.11204928030747703,2.3278353914572754,5.078773168683417,5.078773168683417,0.0,True,237,0.024376240588138566,1.1102230246251565e-16,6.071844097769401,7.412124711549057,1.3402806137796563,0,39816,0.045244399923831224
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_log,smith,marginal_log,0.6666666666666666,0.9978644234216348,True,0.6666666666666666,0.9978644234216348,0.01602371303878014,0.415631104220716,3.842084909128933,3.26157661338446,5.078773168683417,0.35780226738695514,True,255,0.02429124363644225,2.220446049250313e-16,3.54447004596906,8.17611848433666,4.6316484383676,0,42840,0.04178430000320077
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__plain_deficit,replicator,plain_deficit,0.3333333333333333,0.3333333333333333,True,1.0,1.0,0.0,0.3949622385923785,3.5782058772498058,4.978743529820015,5.078773168683417,0.019695630330608612,True,148,0.023225562257639564,1.1102230246251565e-16,,,,0,24864,0.022095200140029192
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_deficit,replicator,marginal_deficit,0.3333333333333333,0.3333333333333333,True,1.0,1.0,0.0,0.2934467315579436,3.0347666512349067,5.022218667901207,5.078773168683417,0.011135464984129493,False,300,0.025973141731791684,2.220446049250313e-16,6.091974904671255,7.32187501224022,1.229900107568965,0,50400,0.051370699889957905
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_log,replicator,marginal_log,0.6666666666666666,0.9978644234216348,True,0.6666666666666666,0.9978644234216348,0.01602371303878014,0.415631104220716,3.842084909128933,3.26157661338446,5.078773168683417,0.35780226738695514,False,300,0.028751139860933635,2.220446049250313e-16,3.5614296301761295,8.1143256577744,4.55289602759827,0,50400,0.047760700108483434
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__plain_deficit,erv_bnn,plain_deficit,0.3333333333333333,0.3333333333333333,True,1.0,1.0,0.0,0.3729958823009977,3.801027818179038,4.960917774545677,5.078773168683417,0.023205484912076246,True,139,0.021841842736853332,0.0,,,,0,23352,0.019490400096401572
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_deficit,erv_bnn,marginal_deficit,0.3333333333333333,0.3333333333333333,True,1.0,1.0,0.0,0.13683131772596044,2.3711738247438516,5.075306094020491,5.078773168683417,0.0006826598762679041,True,172,0.024059614820518452,0.0,6.090144479089478,7.243021563816135,1.152877084726657,0,28896,0.03156039980240166
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_log,erv_bnn,marginal_log,0.6666666666666666,0.9978644234216348,True,0.6666666666666666,0.9978644234216348,0.01602371303878014,0.415631104220716,3.842084909128933,3.26157661338446,5.078773168683417,0.35780226738695514,True,216,0.024052118502497104,2.220446049250313e-16,3.625117678916234,7.693287533116482,4.0681698542002485,0,36288,0.03915269998833537
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,uniform_closure,none,none,0.0,0.0,True,1.0,1.0,0.0,0.07359269746174249,2.708414061095783,5.048326875112337,5.078773168683417,0.005994812636803273,True,0,0.0,0.0,,,,0,24,0.00032130000181496143
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,random_closure,none,none,0.6666666666666666,0.8380750443973293,True,1.0,1.0,0.0,0.2115710817796608,3.572321024505845,4.979214318039532,5.078773168683417,0.019602933097658707,True,0,0.0,0.0,,,,0,24,0.0004320000298321247
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,greedy_capacity,none,none,0.6666666666666666,0.6666666666666666,True,0.6666666666666666,0.6666666666666666,2.5010752289116915,1.0305840244248377,4.262295330159033,2.723372480735891,5.078773168683417,0.46377355509226703,True,0,0.0,0.0,,,,0,24,0.0004986999556422234
SP2_HETEROGENEOUS_GAME_v1,fea400de5ae9c2f2864a,340001,1,8,3,low,0.7,uniform,complete,7.999999999999991,auction_capacity,none,none,1.0,1.0,True,1.0,1.0,0.0,0.07359269746174249,2.708414061095783,5.048326875112337,5.078773168683417,0.005994812636803273,True,0,0.0,0.0,,,,0,24,0.0002445999998599291
